Date,GCell Group,Integrity,K3014:Traffic Volume on TCH(Erl),PS DL Traffic (GB),PS UL Traffic (GB),Call_Setup_Success_Rate_Portal(%),MSC Assignment Attempt Rate(%),DCR_Portal_new(%),SDCCH Drop Rate_Portal(%),Handover Success Rate _Portal_new(%),Incoming_HSR(%),Incoming Inter RAT HO Success Rate,SDCCH Blocking_Portal(%),TCH_congestion_Portal(%),"Interference%_Band(3,4,5)",AM_Location_Update_SR(%),TBF SR(%),Immediate assign success rate(%),VAMOS traffic(Erl),RR307:TCH Availability%,2G Availability(%)
9/13/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45182Cluster=Aseer CL3,Rule Name=Opt Clusters",2081.75,11.0915,9.0436,99.3101,103.3972,0.9572,0.5761,96.9867,99.3729,96.8373,0.3043,0,1.7903,98.514,97.7442,98.5701,2.56,98.2305,98.5867
9/13/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45182Cluster=Aseer CL4,Rule Name=Opt Clusters",4243.11,11.8347,7.7472,99.3651,111.4075,1.1308,0.4834,98.3882,99.1004,95.6775,0.1609,0,1.0715,99.1859,96.7194,98.5158,48.29,98.5312,98.5527
9/13/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45182Cluster=Najran CL1,Rule Name=Opt Clusters",4689.25,17.496,10.4797,99.515,100.7235,0.543,0.3849,96.4819,95.8579,97.9179,0.1877,0,1.676,98.5158,97.9029,98.2454,41.66,99.7804,99.764
9/13/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45182Cluster=Najran CL2,Rule Name=Opt Clusters",853.25,8.7498,4,99.4486,117.7584,0.9728,0.4419,92.5561,91.4805,95.1524,0.0139,0,1.2145,97.8208,97.284,97.1232,0.73,99.3756,99.9999
9/13/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45182Cluster=Jizan CL1,Rule Name=Opt Clusters",10370.26,14.0732,9.1966,99.5985,113.7122,0.7422,0.2352,94.4976,94.3267,95.4584,0.0274,0.0081,2.514,99.5687,98.0115,98.199,484.53,99.0555,98.8877
9/13/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45182Cluster=Jizan CL2,Rule Name=Opt Clusters",9753.35,18.0696,11.2312,99.5159,100.3419,0.4836,0.3718,96.3878,96.5249,95.2873,0.1123,0.0013,1.125,97.7924,96.3772,97.6557,257.95,99.2044,99.2143
9/13/2023,Aseer Province,45182Aseer Province,10669.59,37.9135,27.5833,99.2698,101.094,0.8289,0.5869,98.4195,98.963,96.0066,0.119,0,5.1583,97.427,97.3609,97.4967,131.24,98.8556,99.0038
9/13/2023,Jazan Province,45182Jazan Province,20062.71,32.0577,20.355,99.5492,106.3514,0.6138,0.3123,95.4357,95.4181,95.3895,0.0759,0.0046,1.8196,98.5693,97.1691,97.8935,742.47,99.1138,99.0341
9/13/2023,Najran Province,45182Najran Province,5811.02,26.4044,14.5715,99.5022,104.4274,0.6211,0.3905,95.1368,95.0697,97.1985,0.1527,0,1.5706,98.5045,97.7496,98.0678,42.39,99.6995,99.8178
9/14/2023,Abha,45183Abha,890.41,3.6163,2.369,99.663,96.0954,0.2931,0.2573,98.8998,98.4633,90.3302,0.008,0,5.411,96.4197,96.4515,96.4912,0.01,99.8103,99.8043
9/14/2023,Khamis Mushait,45183Khamis Mushait,1629.82,4.8464,3.5133,99.635,95.4799,0.4585,0.2717,98.698,98.7685,92.8115,0.005,0,13.5565,96.6165,97.019,96.9463,71.41,99.7519,99.9888
9/14/2023,Bishah,45183Bishah,383.87,2.1645,1.5594,99.6905,96.772,0.4487,0.2321,99.4962,99.4879,94.4238,0,0,1.9732,97.1479,95.5875,97.516,7.36,99.9982,99.9986
9/14/2023,Abu Arish,45183Abu Arish,1099.91,1.8232,1.123,99.6401,95.4168,0.3926,0.2799,98.9614,98.7129,91.0408,0.0127,0,1.6823,95.5729,98.1793,96.1176,12.47,99.7524,99.8164
9/14/2023,Muhayel,45183Muhayel,225.36,1.6996,2.0223,99.5346,94.248,0.6058,0.2485,98.7879,98.7808,94.2197,0.2249,0,0.1607,98.9958,95.8462,99.0429,0,97.6112,99.3045
9/14/2023,Jizan,45183Jizan,1338.78,3.4466,2.4643,99.6661,96.6982,0.5199,0.2644,98.9566,99.0513,89.5683,0.0071,0,1.7118,96.9539,98.5819,97.2974,10.55,99.8276,99.8227
9/14/2023,Najran,45183Najran,2274.23,7.7309,4.709,99.6051,96.8312,0.3262,0.3356,99.3827,99.399,93.8657,0.1058,0,1.9442,97.4021,98.5958,97.6688,19.91,99.8872,99.8999
9/14/2023,Sabya,45183Sabya,2214.98,3.1342,1.8398,99.6688,95.2698,0.3578,0.2814,99.2762,99.3187,93.1115,0.0482,0,0.7954,97.9628,98.1386,98.2214,218.82,100,100
9/14/2023,Southern Region All,45183Southern Region All,60547.93,122.1672,81.17,99.3975,103.8339,0.9969,0.4138,96.1174,96.691,96.3282,0.1093,0.0301,2.8344,98.0808,96.2882,97.7951,1894.62,99.0533,99.0666
9/14/2023,Southern Region,45183Southern Region,36641.63,96.1765,62.8345,99.4411,104.8264,0.685,0.4244,96.8402,96.8971,95.9328,0.101,0.004,3.349,98.103,96.9842,97.7923,917.44,99.3407,99.3819
9/14/2023,USF8,45183USF8,23724.22,24.7502,17.3712,99.2589,102.3299,2.0843,0.3508,94.4407,96.2261,97.1626,0.1625,0.131,0.4391,98.039,87.4901,97.8773,976.1,98.0399,98.0004
9/14/2023,Remote Aseer,45183Remote Aseer,6887.14,23.5839,17.3177,99.076,109.5304,1.2363,0.731,98.477,98.9408,96.8571,0.2487,0,3.4715,97.6429,97.3645,97.6113,69.21,98.8195,98.8736
9/14/2023,Remote Jizan,45183Remote Jizan,15776.93,24.9667,15.6263,99.4932,113.1846,0.6931,0.3182,94.6463,94.7763,95.6262,0.0482,0.0115,1.7199,99.4212,96.7423,98.3257,496.07,99.2805,99.1645
9/14/2023,Remote Najran,45183Remote Najran,3841.67,19.4425,10.699,99.444,104.3,0.8923,0.4279,93.7096,92.3377,97.2144,0.0536,0,1.1875,99.103,95.8935,98.3509,12.72,99.3501,99.4593
9/14/2023,E735,45183E735,10872.96,19.7135,12.5976,99.5813,98.5991,0.5252,0.3049,97.3141,97.4753,96.0806,0.042,0,1.2581,98.1587,97.3134,98.0815,247.06,99.3067,99.224
9/14/2023,E771,45183E771,2387.23,9.1338,6.5041,99.4594,98.5619,0.7787,0.4114,98.91,98.7778,96.0538,0.0544,0,6.3137,96.4491,96.1507,96.6378,12.08,98.6304,98.656
9/14/2023,E770,45183E770,881.24,7.9905,4.1927,99.4427,100.4351,1.2475,0.3994,91.8975,91.9111,96.4254,0.0045,0,1.8166,98.5704,97.8397,97.6395,0.13,98.8222,99.2462
9/14/2023,E773,45183E773,995.66,8.1307,6.8687,99.241,103.1203,1.0455,0.604,99.2696,99.2837,97.321,0.7285,0,0.5607,97.9217,97.1834,98.1522,1.05,98.7781,99.3667
9/14/2023,E774,45183E774,1788.79,6.455,4.7069,99.645,106.1661,1.3039,0.2398,99.3741,99.3741,97.8565,0.0548,0,1.6226,98.2627,96.038,98.1153,7.36,99.6984,99.7002
9/14/2023,E775,45183E775,9616.7,13.7825,8.5158,99.5057,118.3398,0.7158,0.3079,93.893,93.9152,95.0198,0.0382,0.0169,2.3049,99.8878,97.0828,97.9875,490.85,99.6995,99.7015
9/14/2023,E776,45183E776,4565.72,17.6272,10.2594,99.523,100.5123,0.5066,0.3985,95.7728,94.807,97.2266,0.0727,0,1.4869,98.2126,96.4452,98.0373,32.49,99.7194,99.7191
9/14/2023,E777,45183E777,3576.96,8.6447,5.4839,98.6451,113.3654,1.0232,1.1611,97.9331,98.8277,96.775,0.0834,0,2.2225,98.2809,98.0984,97.7085,53.62,99.6838,99.7152
9/14/2023,E778,45183E778,2138.45,5.939,4.6696,99.5348,96.0675,0.5363,0.3347,98.5474,98.7141,93.0532,0.0086,0,10.9811,97.2562,98.0431,97.5596,73.88,99.7568,99.978
9/14/2023,E291,45183E291,23724.22,24.7502,17.3712,99.2589,102.3299,2.0843,0.3508,94.4407,96.2261,97.1626,0.1625,0.131,0.4391,98.039,87.4901,97.8773,976.1,98.0399,98.0004
9/14/2023,Southern Remote,45183Southern Remote,26505.73,67.9931,43.643,99.3193,110.6687,0.8539,0.5015,95.7406,95.795,96.0572,0.1302,0.0067,2.4149,98.6606,97.0085,98.0423,578,99.0881,99.0881
9/14/2023,Southern City,45183Southern City,10057.36,28.4617,19.6001,99.6469,95.994,0.3951,0.28,99.0528,99.0014,92.2788,0.0457,0,5.0815,97.0017,96.9372,97.2985,340.53,99.7476,99.8678
9/14/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45183Cluster=Aseer CL2,Rule Name=Opt Clusters",2973.66,8.847,6.9811,99.1334,96.2,0.6471,0.7018,98.5514,98.6344,95.5175,0.006,0,12.6178,96.575,97.3479,96.9436,74.94,99.0722,99.2479
9/14/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45183Cluster=Aseer CL1,Rule Name=Opt Clusters",1593.33,5.6936,3.9453,99.5094,98.4385,0.4763,0.3862,98.5906,98.5662,95.8071,0.0109,0,4.9033,96.279,96.9643,96.3583,6.07,99.7628,99.7639
9/14/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45183Cluster=Aseer CL3,Rule Name=Opt Clusters",2024.64,11.359,9.1496,99.2955,104.109,1.1852,0.5617,98.9492,99.3873,96.7454,0.5643,0,1.5275,98.0529,96.9368,98.2211,6.13,98.2257,98.5556
9/14/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45183Cluster=Aseer CL4,Rule Name=Opt Clusters",4229.64,11.8853,7.9198,99.5086,112.614,1.168,0.3372,98.3925,99.0915,97.1776,0.0954,0,1.0691,99.1118,96.4949,98.4651,60.86,99.6702,99.7001
9/14/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45183Cluster=Najran CL1,Rule Name=Opt Clusters",4550.04,18.3215,10.6412,99.5059,101.2536,0.5111,0.4185,97.1739,96.4367,97.2403,0.072,0,1.4719,98.1329,96.7134,97.9607,32.35,99.7168,99.7196
9/14/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45183Cluster=Najran CL2,Rule Name=Opt Clusters",853.27,7.2668,3.7885,99.5337,96.8772,1.1955,0.3129,87.9038,86.0432,96.2952,0.0046,0,1.892,98.8841,97.1806,97.9291,0.28,98.8492,99.2313
9/14/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45183Cluster=Jizan CL1,Rule Name=Opt Clusters",10391.52,13.6843,9.2063,99.5884,114.0108,0.753,0.2252,95.0574,95.0196,95.5116,0.0218,0.0159,2.5328,99.4824,97.7131,98.1424,475.01,99.1944,99.0326
9/14/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45183Cluster=Jizan CL2,Rule Name=Opt Clusters",9946.99,19.3973,11.6113,99.5155,100.6094,0.4799,0.3752,96.7255,96.8079,95.4904,0.0474,0,0.8854,98.2445,96.7579,97.971,262.89,99.7625,99.7858
9/14/2023,Aseer Province,45183Aseer Province,10616.29,37.7504,27.9705,99.3228,101.5182,0.8479,0.5298,98.8304,98.9504,96.601,0.1694,0,5.0948,97.3669,96.925,97.473,147.99,99.2267,99.3354
9/14/2023,Jazan Province,45183Jazan Province,20279.78,32.9133,20.7185,99.5444,106.483,0.6138,0.309,95.8842,95.9045,95.5033,0.036,0.0076,1.7023,98.7897,97.244,98.0458,737.9,99.4797,99.413
9/14/2023,Najran Province,45183Najran Province,5667.01,25.7911,14.5542,99.5171,102.0725,0.6656,0.3938,94.5766,94.2891,96.9815,0.0588,0,1.5498,98.4291,96.8245,97.9837,32.63,99.497,99.5889
9/15/2023,Abha,45184Abha,1011.69,3.6969,2.2084,99.7242,95.934,0.2996,0.2153,99.049,98.9697,89.7959,0.0071,0,4.9354,96.915,96.6704,97.0227,0.33,99.4359,99.4333
9/15/2023,Khamis Mushait,45184Khamis Mushait,1582.69,4.9799,3.2726,99.6339,95.5953,0.5198,0.2596,98.596,98.663,93.7086,0.0037,0,13.7344,96.2997,97.0072,96.7542,108.23,99.7631,99.95
9/15/2023,Bishah,45184Bishah,347.44,2.0252,1.4156,99.6169,95.9813,0.4418,0.3124,99.6388,99.6158,96.6825,0.0003,0,3.0368,97.8529,95.5771,98.0747,5.1,99.9966,99.997
9/15/2023,Abu Arish,45184Abu Arish,1079.18,2.8692,1.262,99.5624,95.6013,0.4967,0.3373,99.1256,98.9455,90.2174,0.0993,0,0.9849,96.6119,97.8434,96.9344,17.97,98.3929,98.4674
9/15/2023,Muhayel,45184Muhayel,213.25,1.7648,2.0574,99.6083,95.3902,0.6742,0.3337,96.6313,96.3479,93.8931,0.1224,0,0.186,99.0669,95.9327,99.1091,0,97.9889,99.108
9/15/2023,Jizan,45184Jizan,1220.61,3.78,2.4319,99.5406,95.6757,0.391,0.357,99.1104,99.1396,90.1961,0.0032,0,1.1123,97.0157,98.6045,97.4113,7.93,98.3975,98.3231
9/15/2023,Najran,45184Najran,2227.38,7.8019,3.997,99.5861,96.4823,0.3115,0.3421,99.4922,99.5031,94.2935,0.1161,0,1.5974,97.997,98.4265,98.1284,22.75,99.9351,99.9153
9/15/2023,Sabya,45184Sabya,2057.09,3.0132,1.6933,99.6749,95.0262,0.4583,0.2763,99.3555,99.3971,92.8505,0.0351,0,0.7813,97.9297,97.9928,98.207,215.03,99.4173,99.4864
9/15/2023,Southern Region All,45184Southern Region All,56950.27,121.6117,79.4746,99.3897,101.7096,1.0502,0.4306,95.885,96.4204,96.5502,0.2143,0.0111,2.7201,97.8295,96.0632,97.6722,1779.79,98.7701,98.7875
9/15/2023,Southern Region,45184Southern Region,34141.62,92.9823,60.5129,99.4268,101.5049,0.6965,0.4386,96.6471,96.6585,96.1142,0.2153,0.0021,3.2134,97.8825,96.8889,97.7028,901.65,99.1485,99.1788
9/15/2023,USF8,45184USF8,22647.9,27.088,17.9357,99.2823,102.3119,2.2132,0.3867,94.197,95.902,97.4099,0.22,0.0438,0.4552,97.7715,86.7092,97.6799,877.16,97.4357,97.5084
9/15/2023,Remote Aseer,45184Remote Aseer,6261.73,21.1931,16.4585,99.103,106.3552,1.1726,0.706,98.0697,98.6637,96.4412,0.5713,0,3.3953,96.7305,97.3263,96.9689,56.75,99.1842,99.179
9/15/2023,Remote Jizan,45184Remote Jizan,14561.08,24.1905,15.7321,99.4407,105.0664,0.7612,0.3665,94.6571,94.6623,96.0008,0.1574,0.0061,1.5852,99.1554,96.3807,98.2281,457.47,98.4059,98.258
9/15/2023,Remote Najran,45184Remote Najran,3511.37,18.0569,10.2852,99.4366,109.5486,0.8587,0.4434,92.0122,90.6701,97.3008,0.0614,0,0.9435,98.8058,95.7568,98.2765,11.07,99.6911,99.6645
9/15/2023,E735,45184E735,10016.76,18.359,11.686,99.5336,98.0498,0.5759,0.3544,96.8398,96.8729,96.1608,0.1094,0,1.112,97.9303,97.3849,97.9571,238.96,98.835,98.6797
9/15/2023,E771,45184E771,2319.91,9.1062,6.1213,99.5269,94.8006,0.6059,0.3765,98.924,98.8991,96.1918,0.0143,0,5.9584,95.6306,96.4759,96.0869,15.14,98.7858,98.7433
9/15/2023,E770,45184E770,782.8,6.7903,3.751,99.4981,121.6075,1.2273,0.3734,95.1172,95.0319,93.8235,0.0014,0,1.0384,98.3944,97.77,97.7518,0.03,99.3039,99.2762
9/15/2023,E773,45184E773,1001.98,7.1708,6.7699,99.1679,102.638,0.9056,0.748,97.9702,98.3747,96.7353,0.3411,0,0.6099,98.2335,97.2889,98.4448,0.19,99.2007,99.5891
9/15/2023,E774,45184E774,1692.74,5.871,4.4818,99.6196,103.9738,1.3514,0.2418,99.5439,99.4397,96.4795,0.0063,0,2.3209,98.5785,95.752,98.4299,5.15,99.9984,99.9987
9/15/2023,E775,45184E775,8948.23,15.5274,9.4545,99.4342,106.1518,0.7775,0.3612,94.5768,94.5476,95.6578,0.1539,0.0088,1.8832,99.8814,95.9686,98.1853,459.44,97.8912,97.8381
9/15/2023,E776,45184E776,4299.82,17.7821,9.5889,99.546,100.246,0.4794,0.3648,93.8236,92.5899,97.6425,0.0768,0,1.2419,98.482,96.0869,98.3141,33.79,99.9504,99.9407
9/15/2023,E777,45184E777,3192.91,8.1172,5.4054,98.8067,111.9845,0.9966,1.0375,97.1822,98.4064,97.0046,1.5925,0,2.3695,95.9732,97.136,95.9034,40.54,99.7546,99.7527
9/15/2023,E778,45184E778,2047.2,5.7997,4.2802,99.4724,95.7623,0.5647,0.3648,98.5097,98.576,93.4066,0.009,0,10.945,97.3923,98.1101,97.7187,109.4,99.815,99.9951
9/15/2023,E291,45184E291,22647.9,27.088,17.9357,99.2823,102.3119,2.2132,0.3867,94.197,95.902,97.4099,0.22,0.0438,0.4552,97.7715,86.7092,97.6799,877.16,97.4357,97.5084
9/15/2023,Southern Remote,45184Southern Remote,24334.17,63.4404,42.4758,99.3079,106.0926,0.8715,0.5119,95.3745,95.3908,96.2373,0.3076,0.0036,2.2858,98.154,96.8871,97.74,525.29,98.9768,98.9716
9/15/2023,Southern City,45184Southern City,9739.34,29.9311,18.3382,99.6212,95.7608,0.415,0.2996,99.0547,99.041,92.5451,0.0455,0,4.8983,97.2399,96.8806,97.5345,377.34,99.3744,99.4606
9/15/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45184Cluster=Aseer CL2,Rule Name=Opt Clusters",2787.11,8.851,6.5404,99.2278,93.7122,0.6856,0.5931,98.495,98.505,95.4472,0.4702,0,12.4281,95.3444,97.3695,96.0005,110.27,99.0943,99.231
9/15/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45184Cluster=Aseer CL1,Rule Name=Opt Clusters",1568.2,5.5391,3.5685,99.5774,98.0957,0.4178,0.3358,98.9275,98.8769,96.3489,0.0049,0,4.3838,96.314,97.095,96.4922,6.65,99.6197,99.6198
9/15/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45184Cluster=Aseer CL3,Rule Name=Opt Clusters",1952.13,9.9676,8.9479,99.2371,103.0608,0.9311,0.6682,98.6446,98.8521,96.4851,0.268,0,1.636,98.1951,97.1957,98.3822,7.84,98.9064,99.0176
9/15/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45184Cluster=Aseer CL4,Rule Name=Opt Clusters",3885.85,10.9042,7.5363,99.4405,110.2374,1.1522,0.4236,97.9233,98.8565,96.9956,0.5437,0,1.5603,98.4348,95.8545,98.0347,45.66,99.7905,99.7992
9/15/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45184Cluster=Najran CL1,Rule Name=Opt Clusters",4295.67,17.9656,9.8084,99.5217,100.9132,0.5193,0.3897,95.0355,94.1086,97.4382,0.076,0,1.2462,98.3756,96.4409,98.2216,33.01,99.9522,99.9427
9/15/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45184Cluster=Najran CL2,Rule Name=Opt Clusters",745.07,6.58,3.5179,99.6108,115.7325,0.9894,0.2658,90.04,88.6536,94.6268,0.0035,0,1.0502,98.7888,97.043,98.1104,0.81,99.3099,99.2567
9/15/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45184Cluster=Jizan CL1,Rule Name=Opt Clusters",9658.32,14.1514,9.177,99.5368,114.8933,0.7416,0.2697,95.2876,95.0378,96.0001,0.0654,0,2.0681,98.8707,97.6549,97.7634,433.53,98.3889,98.1836
9/15/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45184Cluster=Jizan CL2,Rule Name=Opt Clusters",9181.16,19.4126,11.7177,99.4526,91.5875,0.5998,0.4295,96.358,96.6276,95.6801,0.1635,0.0078,0.8277,98.5064,96.2699,98.2624,264.87,98.4845,98.4686
9/15/2023,Aseer Province,45184Aseer Province,10024.56,35.1513,26.552,99.3364,99.7251,0.8203,0.5299,98.7761,98.8079,96.486,0.3517,0,5.0705,96.8504,96.9262,97.1347,170.41,99.36,99.4144
9/15/2023,Jazan Province,45184Jazan Province,18779.3,33.4503,20.8226,99.4848,101.4768,0.6698,0.36,95.816,95.821,95.8742,0.1202,0.004,1.4455,98.6589,96.9171,98.0391,698.4,98.4443,98.3364
9/15/2023,Najran Province,45184Najran Province,5269.65,24.7699,13.4393,99.5422,104.3459,0.61,0.3614,93.1397,93.0825,96.8203,0.0608,0,1.1978,98.5919,96.6031,98.2224,33.82,99.8215,99.7893
9/16/2023,Abha,45185Abha,881.4,4.2928,2.6688,99.6783,95.7931,0.3012,0.2367,98.7598,98.8041,90,0.0653,0,5.1759,96.5428,96.6582,96.5851,0.01,99.9171,99.9043
9/16/2023,Khamis Mushait,45185Khamis Mushait,1558.68,5.3339,3.627,99.6787,95.4412,0.5323,0.2377,98.4212,98.4199,91.6874,0.0036,0,13.3543,96.7372,97.0839,97.0124,74.09,99.2562,99.3409
9/16/2023,Bishah,45185Bishah,353.97,2.0553,1.5356,99.6553,97.2248,0.6362,0.2753,99.3902,99.4021,93.0612,0.0143,0,3.0855,96.9627,95.5392,97.3874,3.87,99.7961,99.8279
9/16/2023,Abu Arish,45185Abu Arish,1112.49,1.8448,1.1561,99.4277,95.6718,0.5222,0.4632,98.9873,98.8134,91.5789,0.0169,0,2.0348,96.6711,97.5442,97.0146,17.48,98.9676,98.9588
9/16/2023,Muhayel,45185Muhayel,200.96,1.848,2.2841,99.6415,95.8875,0.5362,0.2749,97.9832,97.9835,96.5986,0.0875,0,0.3431,99.2596,95.5837,99.2312,0,99.5904,99.6372
9/16/2023,Jizan,45185Jizan,1325.87,3.3541,2.4048,99.4345,96.862,0.3635,0.5091,98.9152,99.1456,90.3945,0.0086,0,1.3748,98.0864,98.5089,98.146,4.7,98.418,98.0842
9/16/2023,Najran,45185Najran,2259.76,6.6283,4.2396,99.6195,96.7059,0.3105,0.3014,99.6082,99.6256,93.4426,0.1746,0,1.6528,97.5426,97.9979,97.8069,14.42,100,100
9/16/2023,Sabya,45185Sabya,2123.78,2.9236,1.7717,99.6127,94.3756,0.4384,0.3202,99.1042,99.2248,91.7273,0.0703,0,1.3791,97.7099,97.969,98.0285,201.78,99.9706,99.9728
9/16/2023,Southern Region All,45185Southern Region All,59443.53,123.4979,84.5094,99.4102,103.3483,0.9942,0.4193,96.0759,96.8881,96.3298,0.4379,0.0142,2.8161,97.359,95.1087,97.2806,1767.81,98.8804,98.8483
9/16/2023,Southern Region,45185Southern Region,35779.1,96.2816,65.7652,99.4491,103.665,0.6721,0.424,97.0332,97.0375,95.7954,0.2277,0.0015,3.3473,97.909,95.867,97.7127,842.42,99.113,99.079
9/16/2023,USF8,45185USF8,23472.69,25.4405,17.667,99.2891,102.1262,2.0747,0.3891,93.9115,96.5785,97.3904,1.6678,0.0609,0.4989,94.7388,85.0509,95.0223,923.74,98.0309,98.0635
9/16/2023,Remote Aseer,45185Remote Aseer,6869.31,23.5949,18.3069,99.1604,103.3663,1.1899,0.6649,98.1369,98.5723,96.5727,0.624,0,3.416,96.8444,95.7769,97.0151,54.68,98.7352,98.7491
9/16/2023,Remote Jizan,45185Remote Jizan,15386.64,25.6453,17.4647,99.4994,112.8671,0.6771,0.3224,95.4222,95.3993,95.6238,0.0786,0.0044,1.7898,98.9959,95.5472,98.1603,463.46,98.7547,98.5823
9/16/2023,Remote Najran,45185Remote Najran,3654.44,19.4343,10.7384,99.4565,109.4853,0.794,0.4442,93.3895,92.2314,96.8997,0.1706,0,1.0405,98.9234,93.3995,98.3985,9.58,99.3817,99.3308
9/16/2023,E735,45185E735,10583.34,19.3182,13.0894,99.5427,98.5966,0.4966,0.356,97.011,97.0536,96.0932,0.0675,0,1.3074,97.9988,96.673,97.9926,220.77,98.8442,98.6267
9/16/2023,E771,45185E771,2416.87,10.1783,7.123,99.4515,89.4006,0.7906,0.4217,98.3419,98.291,95.6335,0.153,0,6.1526,95.9609,95.4271,96.2439,13.75,98.9144,98.8836
9/16/2023,E770,45185E770,861.27,7.5174,4.1143,99.6776,120.4997,1.2484,0.2144,96.5669,96.671,95.4913,0.0466,0,1.3596,98.6247,97.835,97.9205,0.06,99.0104,98.6801
9/16/2023,E773,45185E773,1005.36,7.6544,7.4622,99.3604,104.266,0.9349,0.5714,98.9136,98.9444,96.5291,1.1057,0,0.5787,97.1907,95.8453,97.5935,1.09,98.1299,98.3835
9/16/2023,E774,45185E774,1788.57,6.3807,4.8066,99.6012,104.9774,1.3944,0.2464,99.4873,99.3461,97.457,0.0219,0,2.2393,98.2213,95.2814,98.1377,3.89,99.9031,99.924
9/16/2023,E775,45185E775,9425.5,14.5048,9.7474,99.4584,117.4945,0.7361,0.3471,95.5256,95.4934,95.0411,0.063,0.0065,2.379,99.7893,95.3887,98.219,466.65,98.7379,98.6281
9/16/2023,E776,45185E776,4422.62,16.9561,9.757,99.4579,100.3592,0.4363,0.4497,94.9924,93.9553,96.7368,0.162,0,1.2758,98.1711,93.513,98.1038,23.94,99.9435,99.9509
9/16/2023,E777,45185E777,3358.19,8.708,5.7625,98.8346,113.0551,0.954,1.0171,97.5931,98.5933,96.8991,0.8196,0,2.5193,97.1205,96.4922,96.8126,39.17,99.4464,99.4912
9/16/2023,E778,45185E778,2109.12,6.8394,4.98,99.624,96.1381,0.5746,0.2657,98.425,98.4515,93.481,0.0088,0,10.3968,97.5581,98.0205,97.8057,74.76,99.2239,99.3169
9/16/2023,E291,45185E291,23472.69,25.4405,17.667,99.2891,102.1262,2.0747,0.3891,93.9115,96.5785,97.3904,1.6678,0.0609,0.4989,94.7388,85.0509,95.0223,923.74,98.0309,98.0635
9/16/2023,Southern Remote,45185Southern Remote,25910.39,68.6746,46.5101,99.3577,109.7436,0.821,0.4785,96.0576,96.0475,95.9555,0.3131,0.0026,2.3885,98.1204,95.3837,97.7338,527.72,98.8567,98.8114
9/16/2023,Southern City,45185Southern City,9816.92,28.2807,19.6877,99.6055,95.8695,0.4177,0.3157,98.9456,98.99,91.8808,0.0626,0,5.0259,97.3018,96.7642,97.5284,316.36,99.5069,99.4879
9/16/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45185Cluster=Aseer CL2,Rule Name=Opt Clusters",2965.39,10.1646,7.494,99.2347,96.4567,0.6866,0.6292,98.4428,98.4579,95.6808,0.0095,0,12.1935,96.3406,97.1809,96.749,76.34,98.6959,98.7856
9/16/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45185Cluster=Aseer CL1,Rule Name=Opt Clusters",1539.12,6.1973,4.2502,99.507,98.0473,0.5004,0.4032,98.6452,98.657,94.982,0.0623,0,4.5868,96.1994,97.1075,96.2897,4.41,99.6571,99.6737
9/16/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45185Cluster=Aseer CL3,Rule Name=Opt Clusters",2056.55,10.9318,9.8435,99.376,87.5091,1.0934,0.5271,98.4082,98.5719,96.4828,0.9585,0,1.6931,97.286,95.3796,97.6421,9.06,98.4266,98.4276
9/16/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45185Cluster=Aseer CL4,Rule Name=Opt Clusters",4050.11,11.8507,8.2657,99.5463,112.0168,1.1523,0.3016,98.1443,98.8736,97.1895,0.6337,0,1.56,98.2499,95.4947,97.8454,42.84,99.6502,99.7021
9/16/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45185Cluster=Najran CL1,Rule Name=Opt Clusters",4442.88,16.9063,9.9,99.4475,100.9622,0.4811,0.4613,96.2897,95.865,96.5036,0.1592,0,1.2817,98.0608,93.9238,98.0043,22.62,99.9968,99.9967
