Date,Time,GCell Group,Integrity,K3014:Traffic Volume on TCH(Erl),PS DL Traffic (GB),PS UL Traffic (GB),Call_Setup_Success_Rate_Portal(%),MSC Assignment Attempt Rate(%),DCR_Portal_new(%),SDCCH Drop Rate_Portal(%),Handover Success Rate _Portal_new(%),Incoming_HSR(%),Incoming Inter RAT HO Success Rate,SDCCH Blocking_Portal(%),TCH_congestion_Portal(%),"Interference%_Band(3,4,5)",AM_Location_Update_SR(%),TBF SR(%),Immediate assign success rate(%),VAMOS traffic(Erl),2G Availability
2023-11-14,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,113.86,0.4061,0.3311,99.2577,101.9818,0.6628,0.3928,98.3564,98.5578,89.1089,0.0041,0,16.3669,96.8287,97.2585,96.9701,0.09,99.0327
2023-11-14,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,62.5,0.2797,0.2119,99.5053,101.3527,0.374,0.257,98.9723,99.1721,93.007,0,0,5.459,95.7708,96.8869,95.7422,0.71,98.2954
2023-11-14,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,116.1,0.3723,0.3636,99.4201,109.1203,1.1795,0.5209,99.4637,99.4865,96.8599,0.016,0,1.1171,98.9105,97.6532,98.8103,0.1,98.9402
2023-11-14,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,269.44,0.5269,0.3763,99.3456,114.0572,1.7141,0.4934,98.4485,99.0154,96.25,0.0308,0,1.7805,98.7199,97.2581,98.1677,3.66,99.9167
2023-11-14,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,214.91,0.609,0.3878,99.4361,105.2989,0.5661,0.4883,99.0323,97.8254,92.911,0.0312,0,1.9319,98.9004,98.7553,98.5466,0.01,100
2023-11-14,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,50.28,0.4517,0.238,99.5958,138.5163,1.2195,0.1845,86.3826,89.1752,94.8905,0,0,0.4384,101.5289,95.6609,99.4255,0.01,99.9999
2023-11-14,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,432.43,0.5062,0.378,99.5987,132.7081,0.6157,0.2631,96.9674,96.6453,96.2441,0.0538,0,1.2655,100.1516,97.274,97.5468,13.09,99.3252
2023-11-14,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,427.83,0.585,0.3932,99.5245,118.0098,0.5647,0.3672,97.1604,97.4647,92.4263,0,0,1.1876,98.912,97.9256,97.5443,5.37,100
2023-11-14,08:00,Aseer Province,1,551.78,1.5856,1.2861,99.3519,105.7104,1.059,0.4202,99.032,99.0706,94.9438,0.0121,0,6.2927,97.4487,97.3789,97.412,4.56,99.0554
2023-11-14,08:00,Jazan Province,1,858.35,1.0838,0.7637,99.557,124.7687,0.5907,0.3198,97.0498,97.0401,94.4479,0.0246,0,1.2295,99.4575,97.5787,97.5433,18.47,99.6693
2023-11-14,08:00,Najran Province,1,277.21,1.0674,0.6301,99.4742,112.4756,0.7151,0.4252,94.9907,95.703,93.2584,0.0248,0,1.6258,99.5723,97.6844,98.7336,0.01,100
2023-11-14,09:00,Southern Region,1,1982.94,4.5506,3.3129,99.5774,115.0998,0.6893,0.2946,97.6072,97.618,95.3293,0.0458,0.0021,4.1044,98.8732,95.0408,98.0738,24.48,99.3528
2023-11-14,09:00,USF8,1,2075.5,1.0906,0.7987,98.9942,103.7345,3.1921,0.3454,95.0321,96.1155,96.5227,0.0963,0.2804,1.156,97.8434,72.1183,97.8041,118.98,96.6939
2023-11-14,09:00,Southern Remote,1,1584.76,3.2534,2.3368,99.5657,126.779,0.8369,0.2915,97.1035,97.202,95.4324,0.052,0.0031,2.6795,99.3966,94.2833,98.1955,21.55,99.3979
2023-11-14,09:00,Southern City,1,399.79,1.2823,0.9864,99.6075,96.9605,0.3253,0.303,98.954,98.7173,92.0502,0.0313,0,6.2947,97.6009,96.4749,97.7254,3.09,99.2919
2023-11-14,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,140.52,0.5065,0.4012,99.4494,101.4975,0.8068,0.3055,98.328,98.547,93.6975,0.0014,0,16.7123,96.6085,96.922,96.7594,0.58,99.0206
2023-11-14,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,79.25,0.2825,0.2196,99.6037,102.0792,0.5747,0.2791,98.3095,98.1534,95.7219,0,0,5.6351,96.1163,96.7875,96.2402,1.08,98.2797
2023-11-14,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,145.77,0.4044,0.446,99.3804,107.1983,1.1424,0.4754,99.2696,98.9927,96.8017,0.2283,0,1.2368,98.6173,94.5795,98.7072,0.38,99.2376
2023-11-14,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,322.23,0.5405,0.4242,99.6349,115.3796,1.2515,0.2137,97.9086,99.004,95.2312,0.0222,0,1.847,99.1468,92.7375,98.3558,1.55,100
2023-11-14,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,269.36,0.8599,0.5358,99.6651,104.5294,0.4578,0.291,96.9033,95.6897,94.6979,0.0264,0,1.9249,99.2085,92.0542,98.8411,0.69,99.8205
2023-11-14,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,53.47,0.4954,0.2694,99.7457,125.1345,1.216,0.0701,91.0556,90.1116,89.3082,0,0,0.9191,100.99,97.108,99.5342,0,100
2023-11-14,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,474.74,0.623,0.4545,99.5964,134.9286,0.5883,0.2716,96.37,96.3233,96.088,0.0349,0.0083,1.3376,101.1925,97.0195,98.3124,15.88,99.0532
2023-11-14,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,499.21,0.8235,0.5724,99.6067,114.5533,0.4853,0.2969,98.2473,98.3205,95.0279,0.0303,0,1.3435,99.0937,95.7134,98.1156,4.47,99.8965
2023-11-14,09:00,Aseer Province,1,674.88,1.7715,1.4976,99.4987,105.5157,0.9824,0.325,98.7429,98.8183,95.5261,0.0668,0,6.4748,97.5422,94.9362,97.5554,3.6,99.1376
2023-11-14,09:00,Jazan Province,1,971.75,1.4035,1.0151,99.5994,123.7063,0.529,0.2865,97.3065,97.2785,95.5898,0.0322,0.0041,1.3459,99.9668,96.3134,98.1956,20.35,99.4792
2023-11-14,09:00,Najran Province,1,337.91,1.3607,0.8105,99.6876,110.511,0.6541,0.2357,94.6839,94.6331,93.8272,0.0199,0,1.7131,99.841,93.8336,99.0118,0.69,99.8572
2023-11-14,10:00,Southern Region,1,1945.61,4.8085,3.2707,99.5731,116.4098,0.6071,0.2762,97.6006,97.6382,95.0294,0.035,0.0358,3.9899,99.0743,95.6247,98.1368,29.1,99.4212
2023-11-14,10:00,USF8,1,1909.25,1.2144,0.8862,99.3561,103.5322,2.4105,0.3463,94.7562,96.4508,96.9494,0.0276,0.0826,1.2092,97.87,75.9034,97.7401,94.54,97.1343
2023-11-14,10:00,Southern Remote,1,1514.29,3.5235,2.2928,99.5459,128.6653,0.7141,0.2813,97.0821,97.1172,95.2302,0.0032,0.0528,2.7731,99.6775,95.4463,98.2594,25.07,99.4773
2023-11-14,10:00,Southern City,1,427.33,1.2642,0.9867,99.6334,97.2501,0.3398,0.2692,98.8433,98.9315,91.7431,0.1024,0,5.9049,97.6358,96.0904,97.7664,4.13,99.3431
2023-11-14,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,151.46,0.5632,0.3729,99.574,101.6403,0.5868,0.2919,98.5066,98.3058,94.2568,0.0131,0,16.2244,96.7808,96.8552,96.9237,0.7,98.9499
2023-11-14,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,84.93,0.2475,0.2156,99.4071,102.3396,0.6081,0.3178,98.7669,98.8408,95.288,0.0164,0,5.2467,95.561,96.7747,95.7124,1.24,98.2766
2023-11-14,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,139.11,0.5423,0.4653,99.5645,106.176,0.8481,0.3873,99.1896,99.4027,94.8608,0.0763,0,1.183,99.0393,94.4559,98.9398,0.25,99.221
2023-11-14,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,314.42,0.5656,0.4123,99.578,116.7267,1.3107,0.259,99.1547,99.2047,97.7058,0.0039,0,1.8426,99.4589,94.93,98.5708,2.91,100
2023-11-14,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,265.64,0.8463,0.5154,99.6546,104.878,0.4683,0.281,97.5582,97.6925,89.7094,0.0687,0,1.8986,99.0273,95.309,98.5875,0.72,100
2023-11-14,10:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,51.95,0.4672,0.2662,99.7653,128.6371,1.1068,0.1158,81.2355,81.3221,95.1515,0,0,0.4807,101.0554,96.525,99.0507,0.01,99.9999
2023-11-14,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,466.48,0.6202,0.4502,99.5735,140.839,0.4419,0.1972,96.9716,96.9495,95.5972,0.0024,0.1378,1.585,101.8883,96.5526,98.6232,17.31,99.3166
2023-11-14,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,467.62,0.9352,0.5816,99.6074,114.0049,0.4337,0.2822,97.6291,97.7517,95.8561,0.0542,0,1.3581,99.2044,96.7637,98.1765,6.06,100
2023-11-14,10:00,Aseer Province,1,678.36,1.9069,1.4586,99.5216,106.2647,0.8408,0.3175,99.031,99.0619,96.0519,0.0297,0,6.2439,97.6989,95.312,97.6458,5.11,99.1149
2023-11-14,10:00,Jazan Province,1,932.56,1.5344,1.0199,99.5821,125.9687,0.4357,0.2465,97.3027,97.3546,95.7039,0.0326,0.0703,1.4752,100.3101,96.67,98.3618,23.37,99.6607
2023-11-14,10:00,Najran Province,1,330.69,1.3464,0.8011,99.6861,110.7768,0.6966,0.2437,94.1785,94.2751,90.6344,0.0535,0,1.6047,99.6703,95.7046,98.6963,0.73,100
2023-11-14,11:00,Southern Region,1,1733.54,4.8579,3.3575,99.3839,114.7868,0.5738,0.3241,97.8868,97.9446,95.1388,0.0538,0.1906,3.9542,98.9952,96.0875,98.0455,30.12,99.168
2023-11-14,11:00,USF8,1,1467.69,1.2361,0.9453,99.3326,103.1178,2.1719,0.3828,95.1991,97.5161,96.9684,0.0353,0.0348,0.9467,97.8941,83.3252,97.7093,55.65,98.6754
2023-11-14,11:00,Southern Remote,1,1321.3,3.4116,2.349,99.3119,127.034,0.6812,0.309,97.4037,97.4842,95.3357,0.0046,0.2867,2.5801,99.6871,95.8164,98.2235,24.58,99.244
2023-11-14,11:00,Southern City,1,410.5,1.4522,1.0223,99.5281,96.7331,0.3318,0.3537,98.9818,98.9843,89.6226,0.1517,0,6.0825,97.4938,96.6235,97.6048,5.78,99.063
2023-11-14,11:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,149.9,0.6603,0.4444,99.6245,100.9879,0.4895,0.2959,98.3011,98.2827,93.9297,0.0014,0,15.5115,97.2818,95.6113,97.2876,1.88,99.0143
2023-11-14,11:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,72.73,0.3166,0.212,99.5199,101.713,0.581,0.3309,97.465,97.5761,89.6226,0,0,4.7148,95.6278,96.7841,95.673,0.99,98.2628
2023-11-14,11:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,103.68,0.5051,0.486,99.5014,105.5051,1.2335,0.4481,99.382,99.4431,95.4545,0.3643,0,1.3587,98.0789,95.2039,98.2049,0.25,98.3054
2023-11-14,11:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,259.57,0.6636,0.4268,99.5873,115.7895,1.0593,0.2898,99.1786,99.3113,97.8933,0,0,1.8813,99.4375,96.7102,98.4142,2.83,100
2023-11-14,11:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,235.67,0.8431,0.5149,99.4506,105.4728,0.5314,0.3915,98.0691,98.1994,94.8252,0.0431,0,2.05,99.2064,95.618,98.607,0.86,99.994
2023-11-14,11:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,45.25,0.3283,0.2178,99.6878,127.2408,1.0127,0.1743,97.4569,96.9286,95.679,0,0,0.6324,101.4239,97.1587,99.3419,0,99.9992
2023-11-14,11:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,444.93,0.6721,0.4858,98.9661,137.2667,0.3712,0.2754,97.3441,97.2885,95,0.0195,0.7298,1.4606,101.4497,96.0107,98.379,16.93,99.1915
2023-11-14,11:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,420.06,0.8747,0.5837,99.5588,111.2375,0.4528,0.3068,96.7145,96.8798,94.7727,0.0091,0,2.0132,99.4476,97.2381,98.3649,6.62,99.2028
2023-11-14,11:00,Aseer Province,1,577.06,2.1205,1.5611,99.5512,104.7994,0.8164,0.3409,98.7599,98.8069,95.5821,0.0949,0,5.963,97.4972,95.8313,97.4367,5.95,98.9218
2023-11-14,11:00,Jazan Province,1,862.55,1.529,1.0581,99.2543,122.9981,0.4159,0.2934,97.0334,97.0868,94.8964,0.0137,0.3715,1.7481,100.3253,96.6986,98.3703,23.55,99.1939
2023-11-14,11:00,Najran Province,1,292.19,1.2143,0.7521,99.5054,111.8953,0.6323,0.3496,97.672,97.7641,94.7787,0.0348,0,1.7558,99.8825,96.1963,98.7533,0.86,99.995
2023-11-14,12:00,Southern Region,1,1458.08,4.2481,2.8602,99.467,114.6042,0.6005,0.3409,97.0436,97.0494,95.7011,0.0523,0.0433,3.6303,98.9954,97.3663,98.0377,23.29,99.3371
2023-11-14,12:00,USF8,1,998.43,1.1485,0.8445,99.3854,101.9395,1.4905,0.4313,94.5299,98.1212,97.6867,0,0,0.533,97.8597,97.6048,97.765,28.96,99.213
2023-11-14,12:00,Southern Remote,1,1066.88,2.9366,1.9511,99.474,128.6191,0.6791,0.331,96.0736,96.1568,95.7752,0.0079,0.0675,2.4562,99.786,97.8088,98.2129,17.17,99.4282
2023-11-14,12:00,Southern City,1,389.94,1.3032,0.9158,99.4613,95.939,0.4351,0.3527,98.9496,98.7758,92.9412,0.1329,0,5.4929,97.4143,96.6412,97.6506,6.2,99.206
2023-11-14,12:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,126.61,0.5941,0.3495,99.4175,100.3271,0.6412,0.2777,98.1091,98.1934,93.633,0.0023,0,14.9065,97.2946,96.8817,97.369,1.01,99.0243
2023-11-14,12:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,70.12,0.2589,0.1781,99.4338,102.3729,0.3295,0.3462,99.0667,98.855,95.2381,0,0,4.5704,96.0359,96.6406,96.0169,0.03,98.2878
2023-11-14,12:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,78.27,0.4262,0.4132,99.2847,102.0745,0.4895,0.5598,98.8759,98.9216,92.6952,0.2715,0,1.1229,97.7683,97.9586,97.9899,0.08,99.0637
2023-11-14,12:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,198.72,0.5488,0.3863,99.6168,118.7019,0.9099,0.262,99.0201,99.077,96.5723,0,0,1.6309,99.667,96.7287,98.5425,1.68,100
2023-11-14,12:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,199.74,0.8153,0.47,99.3204,105.0376,0.4143,0.5401,98.4906,98.3992,96.0884,0.0634,0,1.8755,99.1808,98.5941,98.714,1.6,100
2023-11-14,12:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,32.64,0.2377,0.1685,99.8487,136.9048,1.2097,0.1513,82.5967,82.6685,90.8257,0,0,0.4711,101.1975,95.2488,99.2075,0,100
2023-11-14,12:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,384.27,0.5688,0.4178,99.567,135.5351,0.4726,0.2157,96.5569,96.5191,96.6059,0.02,0.1675,1.6269,101.4205,97.5141,98.3222,12.79,99.2567
2023-11-14,12:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,366.45,0.79,0.4835,99.4953,111.755,0.7047,0.3062,95.4694,95.5157,95.3827,0.0492,0,1.1435,99.3582,97.5168,98.226,6.19,99.5797
2023-11-14,12:00,Aseer Province,1,462.11,1.8163,1.3281,99.4503,104.0375,0.6548,0.356,98.809,98.8186,94.8026,0.0659,0,5.6281,97.5385,97.2901,97.4996,2.8,99.1019
2023-11-14,12:00,Jazan Province,1,749.88,1.3531,0.8944,99.5254,122.6391,0.5877,0.2664,96.0135,96.0195,96.0773,0.0362,0.0852,1.3859,100.2716,97.512,98.2665,18.98,99.4186
2023-11-14,12:00,Najran Province,1,244.83,1.0705,0.6444,99.3927,112.9872,0.545,0.4619,95.3171,95.2698,95.2924,0.0508,0,1.5806,99.9296,97.4329,98.8198,1.6,100
2023-11-14,13:00,Southern Region,1,1679.31,4.3961,2.9617,99.3071,114.31,0.671,0.3405,97.197,97.0638,95.8193,0.0183,0.2674,3.688,98.8815,97.2945,97.8566,26.52,99.2566
2023-11-14,13:00,USF8,1,1052.13,1.1623,0.8722,99.3267,101.0299,1.3532,0.4213,92.7097,96.3182,98.3014,0.0041,0.0223,0.557,97.6116,89.556,97.5363,37.18,99.3321
2023-11-14,13:00,Southern Remote,1,1243.53,3.0105,1.9964,99.1548,127.7707,0.7634,0.3439,96.2762,96.1144,96.02,0.0136,0.413,2.5217,99.6315,97.7901,97.9886,21.2,99.3286
2023-11-14,13:00,Southern City,1,436.2,1.3831,0.9918,99.5663,96.063,0.4571,0.3369,99.0541,98.9822,91.5584,0.0265,0,5.5176,97.3686,96.4678,97.5542,5.36,99.279
2023-11-14,13:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,142.26,0.5651,0.3686,99.4795,97.6255,0.7558,0.3036,98.0332,97.679,95.1493,0.0024,0,14.7971,97.513,96.7865,97.486,1.08,99.1061
2023-11-14,13:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,83.9,0.31,0.2047,99.4278,102.058,0.2425,0.3672,98.7568,98.9612,91.1894,0,0,4.5523,95.3611,96.4856,95.3733,0.08,98.2901
2023-11-14,13:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,95.23,0.437,0.4339,99.208,107.4499,1.0332,0.5267,99.5801,99.5442,96.8599,0,0,1.4661,98.4612,97.4975,98.4386,0.06,99.2334
2023-11-14,13:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,205.55,0.5313,0.3603,99.5333,117.0457,0.9603,0.2374,98.6474,99.2238,98.6068,0,0,1.6016,99.4277,96.8169,98.3815,2.71,99.9907
2023-11-14,13:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,225.47,0.8235,0.4829,99.4561,103.5371,0.5837,0.487,98.1604,97.5951,97.0954,0.0791,0,2.1759,98.8908,98.6195,98.4702,1.29,99.9931
2023-11-14,13:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,41.45,0.2991,0.1874,99.7861,135.0056,1.5396,0.1314,89.8821,87.7277,88.8889,0,0,0.5259,101.11,95.7509,99.0422,0,100
2023-11-14,13:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,462.13,0.637,0.4539,98.8157,138.2093,0.5022,0.236,96.6802,96.1144,96.3118,0.0102,0.9905,1.3917,100.7297,97.7851,97.6644,16.4,98.9188
2023-11-14,13:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,423.73,0.7904,0.4965,99.5631,110.281,0.6594,0.3426,95.554,95.9319,94.4317,0.026,0,1.3228,99.4264,97.9089,98.1744,4.93,99.5359
2023-11-14,13:00,Aseer Province,1,512.7,1.8597,1.3735,99.4167,104.0752,0.8001,0.3546,98.822,98.7963,96.5116,0.0008,0,5.6584,97.604,97.0615,97.4633,3.93,99.1604
2023-11-14,13:00,Jazan Province,1,884.7,1.4039,0.9387,99.1678,123.1276,0.5785,0.2944,96.1408,96.025,95.5195,0.0187,0.5145,1.3623,100.0105,97.8489,97.9332,21.33,99.2293
2023-11-14,13:00,Najran Province,1,282.33,1.13,0.676,99.5153,109.8194,0.7056,0.4175,95.8123,95.2716,95.9379,0.0638,0,1.8304,99.5337,97.5878,98.594,1.29,99.9945
2023-11-14,14:00,Southern Region,1,1993.3,4.3768,2.8821,99.4753,113.9432,0.6797,0.3867,97.0496,97.1128,94.9072,0.2208,0.0022,3.6109,98.6167,97.2932,97.7259,33.83,99.2321
2023-11-14,14:00,USF8,1,1465.6,1.0839,0.8077,99.2606,100,2.4406,0.3729,94.9713,96.0313,97.0555,0.1055,0.0708,0.6179,97.8318,91.4842,97.6122,61.29,96.846
2023-11-14,14:00,Southern Remote,1,1534.13,3.0288,1.9534,99.4893,126.0574,0.7835,0.3748,96.2871,96.383,95.0822,0.3016,0.0034,2.4719,99.205,97.7838,97.7638,25.23,99.3881
2023-11-14,14:00,Southern City,1,457.57,1.3878,0.9528,99.4539,96.6934,0.4627,0.4052,98.8759,98.8447,89.8773,0.0666,0,5.3818,97.4262,96.5044,97.6044,8.86,99.1253
2023-11-14,14:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,154.33,0.7529,0.4247,99.5235,98.127,0.7032,0.3672,98.2488,98.2498,91.5361,0.029,0,15.2547,97.2681,97.0786,97.4316,1.15,99.132
2023-11-14,14:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,85.38,0.3285,0.2037,99.3262,101.5133,0.6228,0.3929,98.5282,98.502,91.3043,0.012,0,4.0427,95.628,96.5323,95.7039,0.35,98.1722
2023-11-14,14:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,126.67,0.4261,0.4072,99.402,108.8032,1.3116,0.4927,99.6849,99.7123,96.9529,0.2059,0,1.2225,98.102,97.6332,98.1477,0.83,98.4573
2023-11-14,14:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,263.01,0.5508,0.3859,99.673,117.4814,1.0341,0.2504,99.0855,99.3277,94.8113,1.6411,0,1.9029,97.0882,96.1648,96.5065,4.07,99.9252
2023-11-14,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,266.67,0.7338,0.4178,99.2006,105.625,0.672,0.6671,95.9377,97.7511,92.446,0.0687,0,1.2705,99.1739,98.5025,98.4551,1.94,99.9499
2023-11-14,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,49.21,0.3461,0.1855,99.6762,133.241,1.0383,0.2547,94.0789,86.9521,94.1667,0,0,0.5571,101.3782,95.7528,99.0758,0.02,99.9999
2023-11-14,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,536.58,0.5694,0.4166,99.6226,135.2666,0.5168,0.2397,96.9173,96.5144,96.2933,0.0021,0.0086,1.4615,101.183,98.0512,98.2432,17.9,99.2428
2023-11-14,14:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,509.85,0.7089,0.4649,99.4638,109.0592,0.5448,0.3723,95.0399,95.5663,94.59,0.0402,0,1.3902,99.0147,97.9666,98.0301,7.85,99.7917
2023-11-14,14:00,Aseer Province,1,617.14,2.0661,1.4225,99.5074,105.4435,0.9106,0.3754,98.9777,99.0227,94.1441,0.4399,0,5.6751,97.0119,97.0424,97.0335,6.39,98.9423
2023-11-14,14:00,Jazan Province,1,1042.69,1.2654,0.8748,99.5385,121.0365,0.5315,0.3108,95.973,96.0331,95.5714,0.0224,0.0044,1.4291,100.0083,98.0091,98.1264,25.75,99.5199
2023-11-14,14:00,Najran Province,1,331.87,1.0852,0.6089,99.2783,111.6698,0.7312,0.586,95.3625,95.496,92.6855,0.0553,0,1.1196,99.7795,97.5255,98.5795,1.96,99.9603
2023-11-14,15:00,Southern Region,1,2137.58,4.6789,3.2557,99.4435,114.4175,0.7291,0.3514,97.7859,97.6869,95.2604,0.0711,0.0552,3.7871,98.7551,95.1241,97.9443,30.78,99.182
2023-11-14,15:00,USF8,1,1857.3,1.1388,0.9131,99.108,103.4514,2.7367,0.3875,93.1892,96.61,97.4263,0.0234,0.2769,0.8633,98.1391,70.4026,97.9946,98.31,97.5583
2023-11-14,15:00,Southern Remote,1,1644.68,3.3159,2.2881,99.4051,128.0244,0.8835,0.3334,97.3416,97.3346,95.7912,0.0669,0.0853,2.6414,99.3674,94.5416,98.095,25.01,99.2723
2023-11-14,15:00,Southern City,1,485.24,1.3578,0.97,99.4925,96.0843,0.4009,0.406,98.9496,98.7968,86.0963,0.0788,0,5.5632,97.3474,96.3098,97.543,5.99,99.055
2023-11-14,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,156.73,0.5558,0.3903,99.438,101.6065,0.8212,0.3894,98.1998,98.2664,93.7086,0,0,15.6434,96.5962,96.4324,96.6951,1.19,99.222
2023-11-14,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,82.52,0.2448,0.1948,99.316,102.294,0.2851,0.3529,98.4359,98.4343,90.0498,0.0062,0,4.0066,95.9411,96.8318,95.9021,0.41,98.3015
2023-11-14,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,135.59,0.4583,0.4775,99.3689,109.5802,1.0208,0.5823,98.7717,99.2752,93.4599,0.0514,0,1.3028,98.555,94.6399,98.5927,0.93,98.3731
2023-11-14,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,304.13,0.5943,0.417,99.64,113.81,0.9744,0.2167,99.194,99.4013,97.4395,0.1341,0,2.1515,99.2432,92.7777,98.4489,3.28,99.9988
2023-11-14,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,281.6,0.7859,0.4399,99.2162,102.0463,0.5846,0.6039,98.327,97.9852,93.4124,0.176,0,1.4173,98.3349,92.2735,98.2045,1.06,99.9015
2023-11-14,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,50.85,0.5723,0.29,99.9166,135.4635,2.0433,0.0834,90.1376,89.3698,87.3239,0.6138,0,0.6895,100.1443,96.7039,98.7439,0.01,99.904
2023-11-14,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,581.98,0.6305,0.4799,99.4434,138.1214,0.6226,0.1933,98.1,98.0015,96.6138,0.0112,0.2151,1.7457,101.3431,97.551,98.3121,18.17,98.2944
2023-11-14,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,536.53,0.8319,0.5684,99.5723,110.7139,0.6337,0.3006,96.5541,96.3677,95.3116,0.0005,0,1.4001,99.1438,96.7439,98.2402,5.95,100
2023-11-14,15:00,Aseer Province,1,668.87,1.8513,1.4842,99.4311,105.833,0.8324,0.3927,98.7801,98.8884,95.0928,0.0473,0,5.8779,97.5096,94.8697,97.4588,5.8,98.9991
2023-11-14,15:00,Jazan Province,1,1116.19,1.4557,1.0391,99.498,123.0467,0.6252,0.2548,97.3379,97.2049,95.9245,0.0052,0.1092,1.5751,100.0983,97.1006,98.271,24.12,99.1533
2023-11-14,15:00,Najran Province,1,344.86,1.3667,0.7348,99.3788,108.9096,0.844,0.481,96.4042,96.2383,92.4779,0.2722,0,1.2632,98.9506,93.8885,98.347,1.08,99.9028
2023-11-14,16:00,Southern Region,1,2492.32,4.4572,2.9675,99.5425,112.4569,0.6433,0.3333,97.8214,97.7165,95.6436,0.0132,0.0035,3.7324,98.8798,97.3954,97.8775,43.23,99.2712
2023-11-14,16:00,USF8,1,1846.45,1.2572,0.8514,99.1561,103.2003,1.9837,0.4008,94.3437,96.4232,97.6632,0.003,0.1505,0.7184,98.0251,91.6172,97.8582,117.04,97.6552
2023-11-14,16:00,Southern Remote,1,1875.2,3.0668,2.0288,99.5098,125.5297,0.7579,0.3446,97.3182,97.1472,96.1366,0.0042,0.0056,2.5553,99.6532,97.7766,98.0357,34.73,99.3879
2023-11-14,16:00,Southern City,1,614.65,1.3799,0.9558,99.5891,96.0346,0.4194,0.3184,98.9488,99.0312,87.7119,0.0296,0,5.5845,97.3299,96.7906,97.524,8.85,99.1014
