Date,LTE Cell Group,Integrity,DL_Traffic_Volum_GB,UL_Traffic_Volume_GB,Avg_Users,DL_Throughput_MB/sec,UL_Throughput_MB/sec,DL_User_Throughput_MB/Sec,UL_User_Throughput_MB/sec,RRC Success Rate (Service),RRC Success Rate (Signaling),ERAB_Success_Rate,Failures Thrp License,Failures User License,Service Drop-Rate,ERAB_Abnrml_TNL,CSFB Success Rate%,Flash CSFB Prec,Avg_CQI,DL_Avg_MCS,UL_Avg_MCS,QPSK Ratio(%),16QAM Ratio(%),64QAM Ratio(%),DL_Retrans_Rate,UL_Retrans_Rate,DL IBLER(%),UL IBLER(%),UL_MAC_BLER,DL_MAC_BLER,RACH_Success_Rate,Avg_Interference(dBm),System_Outage(s),DL_PRB_Utilization,Handover Execution Success Rate (all)(%),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s),Service Drops MME,RACH Contention,RACH Non Contention,HO Exec Failures,HO Prep Failures(times),Pcell Traffic,Scell Traffic,Scell Users,3CC Users %(%),4CC Traffic,4CC Users %(%),4CC Traffic %,5CC Traffic,5CC Users %,5CC Traffic %
10/29/2023,Southern Region All,45228Southern Region All,1321232.333,110417.8784,193608.9326,30.7222,4.4998,13.9059,3.4347,99.9654,99.7261,99.6779,0,25129,0.1327,236,99.905,91.3094,10.0581,16.0098,23.7566,26.3987,35.4695,38.1318,13.0157,20.1636,11.1634,14.0737,0.2716,0.0794,64.8747,-116.2683,6113285,26.6322,99.3473,99.6483,98.8132,99.9902,593121.4437,214627.6095,41.8085,16.2445,64801.4722,29.4342,30.7294,0.0405,99.3329,99.6288,18.6576,30.7222,4.4998,99.5773,1380937885,480811,62.0611,84.1978,441697,96653,383570.9569,257200.7035,109515.7155,0.1215,68868.2879,0.0513,5.2124,1595.3341,0.0018,0.1207
10/29/2023,Southern Region,45228Southern Region,1179941.736,98150.9735,169342.3405,30.5864,4.5959,14.4795,3.5457,99.9657,99.7377,99.7034,0,24925,0.1278,219,99.9011,90.7453,10.0199,15.9227,23.8695,26.556,35.6119,37.8321,12.996,19.5047,11.0599,13.6185,0.2712,0.085,67.2495,-116.0834,5418370,26.2964,99.7001,99.8347,99.2796,99.9934,566378.9517,205943.3472,44.704,17.4537,61376.9566,30.1811,31.5919,0.0406,99.3382,99.6205,19.084,30.5864,4.5959,99.5926,1268252810,420972,64.5977,84.2444,150961,9486,367621.0676,244005.3387,104937.936,0.1325,68624.5976,0.0585,5.8159,1594.6286,0.0021,0.1351
10/29/2023,Muhayel,45228Muhayel,45838.34,3551.1709,5039.8256,31.1935,5.1009,15.5791,3.8769,99.9694,99.8633,99.6706,0,0,0.1593,8,99.8952,99.7306,10.4526,16.2524,24.1565,23.2331,36.503,40.2639,13.3868,17.8748,11.5108,13.0735,0.1873,0.0754,86.269,-116.0344,51670,35.2009,99.7705,99.9764,99.7319,99.9999,23085.2087,7702.2217,46.9035,16.803,1772.706,33.3686,37.5119,0.0659,99.2737,99.6167,24.8297,31.1935,5.1009,99.868,37323590,14280,85.4517,89.5104,3855,21,15306.3522,9568.5904,2936.442,0.1156,2931.3921,0.0588,6.3951,56.4445,0.002,0.1231
10/29/2023,Sabya,45228Sabya,42213.4828,3416.7811,6022.8139,29.639,4.775,13.8856,3.7048,99.9598,99.7217,99.6424,0,1971,0.1907,11,99.8974,99.789,9.8984,15.849,23.902,26.5806,35.5148,37.9045,13.6785,20.0565,11.7967,14.1236,0.262,0.0852,68.7183,-115.961,40620,34.4734,99.8537,99.5044,99.5181,99.9702,18260.3851,6605.1727,40.2864,15.6471,1983.15,31.2156,32.9047,0.0625,99.6351,99.5027,24.4801,29.639,4.775,99.8962,36501930,22562,65.9596,84.0959,2702,1481,12047.7779,7749.4355,3445.0022,0.1184,3143.7672,0.066,7.4473,79.1708,0.0029,0.1875
10/29/2023,Abu Arish,45228Abu Arish,32695.2615,2643.1617,4445.0757,29.1924,4.6696,16.1677,3.727,99.972,99.7875,99.728,0,0,0.2153,7,99.9118,99.0455,10.2536,15.7715,23.1558,26.5721,35.507,37.921,13.7972,18.6162,11.7013,13.0905,0.2485,0.0824,71.3866,-115.2875,220,29.4313,99.8082,99.944,99.5181,100,14727.5494,5310.7278,41.9513,16.2431,1529.9108,34.8606,37.061,0.0721,99.462,99.5288,21.2853,29.1924,4.6696,99.9994,33177380,18417,68.8564,87.1018,1621,89,10032.574,5940.4865,2698.3026,0.1151,2351.5487,0.0721,7.1923,65.699,0.0039,0.2009
10/29/2023,Najran,45228Najran,91999.0329,7628.6817,14434.4185,29.3298,4.5949,15.4227,3.7552,99.9786,99.8707,99.7982,0,0,0.1139,5,99.9409,98.6464,10.2425,15.8456,25.1077,27.1677,35.6697,37.1627,13.9242,16.8638,11.6006,11.9244,0.2265,0.0953,83.936,-116.3882,953855,25.6057,99.8558,99.9993,99.7086,99.9999,43524.62,13277.1866,44.0607,14.4319,5256.7721,34.066,36.6693,0.0329,99.2473,99.6677,18.6105,29.3298,4.5949,99.1462,108127195,32052,83.2859,87.5111,4875,26,28159.487,18578.4944,9076.1552,0.126,6977.9701,0.0694,7.5848,177.6482,0.0024,0.1931
10/29/2023,Jizan,45228Jizan,53012.2934,5351.8728,9685.0185,26.1647,4.7796,13.585,3.827,99.969,99.8366,99.6859,0,0,0.0889,10,99.9212,98.7134,9.4735,14.706,18.9132,33.2144,36.8814,29.9042,12.7088,18.8455,10.9162,13.2032,0.2518,0.0829,72.2582,-115.9503,203540,25.332,99.8812,99.8888,99.6841,99.9995,25224.3808,10074.29,44.3143,19.0037,3818.8085,30.2763,30.9415,0.0286,99.5035,99.6567,19.6323,26.1647,4.7796,99.7283,70465040,16845,68.8517,86.1871,3167,301,16066.4423,10859.4795,6564.9807,0.1631,3973.4806,0.0636,7.4954,132.4252,0.0027,0.2498
10/29/2023,Southern Remote,45228Southern Remote,529356.5079,42908.458,71956.7086,33.0977,4.3861,13.3806,3.2904,99.9571,99.6669,99.651,0,22954,0.1118,118,99.8957,81.6503,10.1915,16.3847,23.7428,25.2537,34.9084,39.8379,12.748,21.5268,11.119,14.9569,0.2933,0.064,56.1507,-116.845,2648390,28.6707,99.3849,99.7641,98.6145,99.983,248651.0258,98037.9017,43.7464,18.5202,22933.5634,28.3956,30.557,0.0359,99.4304,99.7462,17.0606,33.0977,4.3861,99.4401,464420095,156674,53.481,87.0896,110043,5510,158050.4223,110804.4869,35197.0572,0.1248,16369.6944,0.0259,3.0924,280.8508,0.0009,0.0531
10/29/2023,Western Region,45228Western Region,141290.5971,12266.9049,24266.5921,31.9056,3.855,10.3732,2.7467,99.9629,99.6414,99.4541,0,204,0.1761,17,99.9367,95.9141,10.3202,16.6536,23.0625,25.2096,34.3924,40.398,13.1642,24.3822,11.9522,16.988,0.2743,0.0374,47.5343,-118.3193,694915,30.3672,94.3359,97.0733,92.577,99.9476,26742.492,8684.2623,17.6274,6.1464,3424.5156,19.5693,18.6526,0.0381,99.1603,99.8495,13.9144,31.9056,3.855,99.4025,112685075,59839,44.8387,83.5383,290736,87167,15949.8894,13195.3648,4577.7795,0.0448,243.6903,0.0013,0.1725,0.7056,0,0.0005
10/29/2023,Remote Jizan,45228Remote Jizan,225983.4664,18320.6459,31914.7907,33.6162,4.3731,12.3114,3.2095,99.95,99.6472,99.6037,0,21276,0.1257,63,99.886,79.7492,10.0476,16.4462,23.4892,25.6922,34.0682,40.2395,12.9447,22.2282,11.3969,15.1372,0.3404,0.0617,56.3263,-116.1135,889985,34.3401,99.2277,99.7377,98.2756,99.9665,107557.216,46673.0983,44.3265,20.6533,9951.4427,26.7048,29.4915,0.0422,99.4688,99.7818,18.2905,33.6162,4.3731,99.4677,164090010,80214,53.7262,86.8845,66154,4544,66998.5987,49618.8583,15218.0272,0.1334,5857.6326,0.021,2.5921,98.4508,0.0008,0.0436
10/29/2023,Remote Najran,45228Remote Najran,78299.7642,6255.2681,10058.5469,34.9031,4.6264,12.7639,3.4112,99.9483,99.7045,99.7325,0,0,0.0931,20,99.9175,79.8102,10.423,16.8653,24.326,23.0823,34.5008,42.4169,12.9255,19.7855,11.2914,14.6845,0.2026,0.0666,52.5082,-117.8228,1186565,25.9579,99.3979,99.7903,98.9464,99.9996,36817.259,12159.8379,43.7916,15.5299,3120.9796,27.8618,31.9437,0.0333,99.7726,99.7634,15.2832,34.9031,4.6264,98.39,71749955,16276,49.9238,91.6838,9914,78,23666.5229,16114.755,4807.6955,0.0981,3811.5567,0.0377,4.8679,27.5596,0.0005,0.0352
10/29/2023,Remote Aseer,45228Remote Aseer,225073.2772,18332.5441,29983.3709,32.0255,4.3223,14.9184,3.3342,99.9679,99.683,99.6773,0,1678,0.1024,35,99.9149,87.8368,10.2426,16.1577,23.8009,25.5338,35.9056,38.5606,12.4851,21.3525,10.7717,14.8558,0.2732,0.0656,57.099,-117.0637,571840,25.4357,99.549,99.7858,98.8986,99.9967,104276.5508,39204.9655,43.1482,17.4188,9861.1411,30.5901,31.4874,0.0302,99.2981,99.7053,16.7336,32.0255,4.3223,99.7537,228580130,60184,54.3487,86.2627,33975,888,67385.3006,45070.8736,15171.3345,0.1246,6700.5051,0.0272,2.977,154.8404,0.0011,0.0688
10/29/2023,Southern City,45228Southern City,459561.2046,39234.9315,71839.0641,28.0005,4.6476,16.1447,3.7941,99.9724,99.8319,99.7471,0,1971,0.1374,81,99.9068,98.9842,9.8196,15.4096,24.2731,28.5142,36.6121,34.8737,13.2454,18.2821,11.0067,12.7639,0.2579,0.1068,78.7736,-115.6812,1681050,23.4414,99.8455,99.8526,99.6021,99.9976,226021.3562,79214.4578,45.8043,17.237,28978.6836,33.6608,34.0099,0.0417,99.2215,99.5422,18.7331,28.0005,4.6476,99.7412,618499655,196386,77.7573,82.8468,29496,3557,148216.7972,93960.0922,51391.9615,0.1464,39280.0301,0.0858,8.5473,1059.9026,0.0032,0.2306
10/29/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45228Cluster=Aseer CL1,Rule Name=Opt Clusters",100561.7218,8567.2081,15575.0472,27.6082,4.4648,19.5417,3.858,99.9708,99.796,99.7613,0,0,0.1487,20,99.843,96.473,9.7662,15.1078,24.9365,29.6394,37.0504,33.3102,12.0413,19.3739,9.7,13.5427,0.2729,0.1264,75.4342,-116.0454,262115,16.7273,99.8685,99.8005,99.5486,99.9998,54770.3459,19507.3273,50.7239,19.3984,6912.2491,37.2895,34.5266,0.0378,99.352,99.5301,15.6116,27.6082,4.4648,99.8689,191511850,51047,72.6448,85.23,7055,820,35913.0802,22745.4933,12571.0933,0.1602,9234.306,0.0993,9.1827,252.3644,0.0035,0.251
10/29/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45228Cluster=Aseer CL2,Rule Name=Opt Clusters",180277.5469,15619.7604,28788.3914,27.9561,4.4946,14.4043,3.4922,99.9736,99.782,99.7267,0,0,0.1371,32,99.9071,97.7834,9.4385,15.2554,24.1042,29.4861,37.1404,33.3735,13.4066,20.3576,11.1203,13.7294,0.3282,0.1096,83.066,-114.5875,230810,28.5473,99.7887,99.8516,99.4612,99.9993,96259.2069,37550.9613,49.728,20.8295,12284.1188,28.2517,28.9374,0.0419,99.0565,99.5093,20.734,27.9561,4.4946,99.8887,200089300,77785,84.6157,77.0125,14783,1164,62423.4753,40097.3477,20999.0667,0.1671,13074.0298,0.0756,7.2522,377.1488,0.003,0.2092
10/29/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45228Cluster=Aseer CL3,Rule Name=Opt Clusters",114221.7571,8853.1561,13426.8226,33.3532,4.65,17.132,3.6597,99.9671,99.7189,99.6678,0,0,0.1004,23,99.9029,94.4723,10.6524,16.7636,24.6414,21.8199,35.3001,42.8799,12.4027,18.777,10.8024,13.5925,0.1911,0.0597,48.5555,-117.2797,353075,25.7416,99.4813,99.7414,98.826,99.9996,52008.6016,16072.3737,42.4059,14.0712,4215.2897,34.3076,37.2259,0.0414,98.3767,99.7328,17.4032,33.3532,4.65,99.6817,108359845,24997,45.2885,89.6065,18449,574,34819.4705,21262.6702,6175.6767,0.0945,3369.3884,0.0264,2.9499,66.5172,0.0009,0.0582
10/29/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45228Cluster=Jizan CL1,Rule Name=Opt Clusters",154029.0757,13622.4451,24368.0065,29.5962,4.4359,12.4804,3.3784,99.9591,99.7266,99.6536,0,0,0.1218,37,99.9164,82.5668,9.7461,15.6675,22.1097,29.4236,35.0207,35.5558,13.0041,21.8374,11.316,14.7089,0.3728,0.071,62.9094,-115.4844,382635,29.7008,99.6131,99.8762,99.0628,99.9991,73318.2054,31202.759,44.3312,20.2577,8454.4378,27.6384,29.6396,0.0427,99.5435,99.713,19.2001,29.5962,4.4359,99.7552,150593770,57505,59.5394,86.329,31004,1382,46131.3149,32827.1482,13377.6783,0.1437,5648.355,0.0337,3.6671,160.116,0.0015,0.104
10/29/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45228Cluster=USF8 CL1,Rule Name=Opt Clusters",395.8742,33.3888,58.9672,32.9553,4.2929,6.7431,3.5949,99.9773,99.1411,99.2454,0,0,0.1382,0,100,100,11.2008,17.5297,24.1331,19.614,35.279,45.1069,15.186,18.0183,13.9554,11.9409,0.1912,0.1569,40.5357,-118.9048,1640,28.5895,95.6296,100,94.5918,100,79.7802,54.1431,18.7689,13.6769,10.882,16.5185,17.6202,0.0223,97.5303,99.8137,14.2978,32.9553,4.2929,99.7288,603160,119,38.9443,86.7131,272,0,39.7376,442.494,144.267,0.1342,2.8631,0.0065,0.7232,0,0,0
10/29/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45228Cluster=USF8 CL2,Rule Name=Opt Clusters",551.092,52.4865,137.0637,27.3252,4.3782,7.1887,3.3327,99.9933,99.9096,99.1122,0,0,0.0283,0,100,100,9.4382,16.4167,26.2192,27.8986,37.1263,34.9751,16.8286,15.0229,15.2215,11.8505,0.1682,0.0279,92.3063,-115.2083,0,45.8411,99.9688,99.7409,79.1304,100,0,0,0,0,0,,,,,,14.0426,27.3252,4.3782,100,345600,12,92.2295,93.4025,1,3,0,0,0,0,0,0,0,0,0,0
10/29/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45228Cluster=Aseer CL4,Rule Name=Opt Clusters",97654.2018,7690.2197,13181.2062,32.3238,4.2363,16.5856,3.3729,99.9662,99.7561,99.7321,0,1678,0.0678,18,99.9333,83.379,10.3563,16.4537,23.7743,23.6831,35.9546,40.3623,12.3081,19.7461,10.6233,14.1306,0.2165,0.0647,63.0822,-117.7028,610760,20.3223,99.5292,99.8859,99.1721,99.994,38088.9734,14294.3145,36.3252,14.6377,3990.8591,40.2006,38.8688,0.0193,99.7701,99.6874,14.1508,32.3238,4.2363,99.5094,120103955,15998,60.4769,88.5561,14686,294,24689.1621,16568.4531,6625.2957,0.109,4383.5109,0.0479,4.4888,74.162,0.0012,0.0759
10/29/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45228Cluster=Jizan CL2,Rule Name=Opt Clusters",192752.103,15582.8975,26914.6634,32.6333,4.5684,13.2845,3.414,99.9538,99.6597,99.6172,0,23247,0.1452,52,99.8735,90.8809,10.0879,16.281,23.7728,25.4827,34.7684,39.7489,13.1394,20.608,11.4734,14.4301,0.2557,0.0686,59.6162,-116.3925,652625,33.8863,99.5006,99.6577,98.8295,99.9565,89052.7382,35741.2456,43.0277,18.5426,8558.8687,28.7483,31.111,0.0454,99.4517,99.6719,20.1951,32.6333,4.5684,99.5804,148662090,79927,56.8013,86.0657,40896,4732,56909.2181,39832.4874,14092.8933,0.1273,9467.5756,0.0432,4.9118,214.4525,0.0019,0.1113
10/29/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45228Cluster=Najran CL1,Rule Name=Opt Clusters",117458.1356,9615.5289,17986.8875,30.542,4.5195,14.0623,3.5904,99.9679,99.8129,99.7777,0,0,0.1109,12,99.9457,95.9758,10.3602,16.174,24.8286,26.1659,34.9879,38.8462,13.8058,18.025,11.6395,12.7986,0.2277,0.0846,73.5647,-116.7034,1010065,25.7842,99.7586,99.9871,99.5221,99.9999,53127.3741,16340.3406,42.1246,13.9116,6109.7637,31.1606,35.0839,0.0319,99.278,99.6847,17.7655,30.542,4.5195,99.2419,129551145,38515,71.5937,87.664,10518,39,33836.4294,23503.6188,10262.8172,0.1157,7414.8596,0.0579,6.3128,179.4001,0.002,0.1527
10/29/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45228Cluster=Najran CL2,Rule Name=Opt Clusters",31963.1705,2592.1737,3554.7479,35.0162,5.1639,12.7417,3.6286,99.9597,99.7181,99.726,0,0,0.1317,5,99.8252,61.7082,9.9922,16.5194,23.7467,23.6976,35.6581,40.6443,13.1171,19.083,11.3908,14.5256,0.201,0.0873,51.372,-117.5521,827355,24.1419,99.631,99.6305,99.3919,99.9999,18046.9365,6543.0374,52.584,20.4706,1386.6602,27.4605,31.4521,0.0509,99.8205,99.7265,17.3146,35.0162,5.1639,97.6297,34047795,7286,47.9234,91.1242,2148,62,11545.0691,7927.3604,2484.4975,0.1361,3057.6992,0.0846,9.5663,16.5924,0.0009,0.0519
10/29/2023,Jazan Province,45228Jazan Province,346784.2618,29203.1888,51287.3206,31.21,4.5065,12.9118,3.3983,99.9563,99.6917,99.6344,0,23247,0.134,89,99.8941,86.916,9.9197,16.0011,23.0841,27.2811,34.8799,37.8391,13.0774,21.19,11.4006,14.5549,0.312,0.0698,61.1401,-115.9501,1033310,31.6229,99.5602,99.7724,98.9529,99.9791,162538.2835,66961.8723,43.6512,19.3094,17032.9472,28.2427,30.4105,0.0441,99.4978,99.6914,19.6562,31.21,4.5065,99.6704,300901435,137505,58.0354,86.2089,71960,6114,103144.1092,72731.6819,27501.1297,0.1351,15130.6095,0.0387,4.3631,378.6482,0.0017,0.1092
10/29/2023,Aseer Province,45228Aseer Province,491570.4759,40637.2265,70804.2708,29.782,4.4705,16.3452,3.5799,99.9705,99.7695,99.7255,0,1678,0.1201,93,99.8978,94.6165,9.9638,15.7634,24.3538,26.8302,36.5229,36.647,12.6976,19.6695,10.6625,13.7193,0.2661,0.0939,69.4472,-116.1115,1458710,22.8435,99.7532,99.825,99.3777,99.9989,240677.1826,87407.1091,45.5984,17.7812,27356.8055,32.8263,32.8376,0.0373,99.1616,99.569,17.2973,29.782,4.4705,99.7723,618073775,168931,67.0629,82.2848,52940,2852,157533.73,100515.0606,46314.5279,0.1413,30046.5562,0.0664,6.1124,766.1126,0.0024,0.1559
10/29/2023,Najran Province,45228Najran Province,150562.9748,12302.9743,21704.1812,31.4364,4.6348,13.6461,3.5799,99.9666,99.799,99.7676,0,0,0.1154,17,99.934,91.3448,10.2872,16.2555,24.5804,25.6477,35.1002,39.2521,13.6689,18.4409,11.595,13.2458,0.2271,0.0847,69.0725,-116.8726,1837420,25.5474,99.716,99.9383,99.5008,99.9999,71456.916,22883.3781,44.2004,15.1985,7522.4944,30.0695,33.9626,0.0352,99.3688,99.6937,17.7035,31.4364,4.6348,98.9094,163944540,46624,66.6218,88.1696,14639,101,45589.3803,31517.8365,12773.361,0.1181,10472.5589,0.0618,6.9556,195.9925,0.0018,0.1302
10/30/2023,Khamis Mushait,45229Khamis Mushait,97187.2582,8761.0477,17298.8494,25.7608,4.4365,16.7257,3.6323,99.9747,99.826,99.7758,0,0,0.1505,18,99.9107,98.8495,9.381,15.0342,24.585,30.0935,37.5314,32.3751,13.2748,18.9076,10.7308,12.7213,0.3241,0.1307,82.0802,-114.3381,214615,23.8937,99.834,99.9203,99.4876,99.9986,50614.4092,17764.2094,48.5026,18.2783,7836.1836,32.3057,30.8622,0.0467,99.6088,99.4586,19.5824,25.7608,4.4365,99.8501,137075630,51196,84.3483,74.524,7216,1198,33879.8692,20060.4048,13849.0171,0.1654,9273.1414,0.0997,9.5415,285.9405,0.0042,0.2942
10/30/2023,Bishah,45229Bishah,31810.969,2509.9225,4510.292,29.9503,4.8103,21.6876,4.2514,99.9757,99.8555,99.7841,0,0,0.0561,10,99.9179,99.6807,10.0028,15.5653,24.3116,27.0973,36.5799,36.3228,12.6995,16.6394,10.5193,11.7889,0.1967,0.1015,84.8974,-117.1122,1460,16.0795,99.8622,100,99.6558,100,14253.6177,5503.1597,41.73,17.2996,1846.1868,45.6766,41.5626,0.0229,99.803,99.5102,14.4263,29.9503,4.8103,99.9976,57800140,4198,84.3652,87.3271,1483,0,9057.6122,6231.1231,3591.5683,0.1532,3434.053,0.1143,10.7952,57.5036,0.0028,0.1808
10/30/2023,Southern Region_FDD,45229Southern Region_FDD,915635.4337,76947.6645,145121.4782,31.5047,4.2691,13.5173,3.3187,99.9632,99.774,99.6906,0,358,0.1226,232,99.9018,90.2432,10.009,16.1243,24.072,27.5163,35.4591,37.0246,13.1214,21.9137,11.2448,15.0759,0.3051,0.0845,69.6728,-115.6665,3029440,32.8187,99.7038,99.7908,99.2548,99.9982,460587.8507,191313.3163,46.8479,20.894,52860.4345,30.8259,31.1583,0.0359,99.6045,99.5935,13.9668,31.5047,4.2691,99.5794,706415370,372593,67.3724,84.7453,133583,7628,296477.1461,188042.4888,73362.8753,0.1465,55562.9805,0.0579,6.0682,1489.4153,0.0024,0.1627
10/30/2023,Southern Region_TDD,45229Southern Region_TDD,272055.2196,21685.1099,25122.19,27.4066,5.9671,17.0694,4.1942,99.982,99.4562,99.7747,0,0,0.2013,11,99.8901,94.4284,10.0453,15.4088,21.4083,22.5016,35.7665,41.732,12.4892,10.7148,10.4115,8.296,0.146,0.0751,56.7404,-116.6758,4429755,18.2193,99.7126,99.7134,99.5808,99.9976,110689.8826,16263.2403,37.8923,5.9779,8561.7795,25.7419,29.1888,0.0877,97.8749,99.814,25.6979,27.4066,5.9671,99.2755,559701545,57500,52.3166,83.3349,12240,717,75415.387,57441.6478,31395.3789,0.0472,12905.4932,0.0556,4.7437,0,0,0
10/30/2023,Western Region_FDD,45229Western Region_FDD,131899.3129,11241.4109,23628.5345,32.0474,3.7348,10.733,2.706,99.966,99.7072,99.4808,30,0,0.1526,12,99.9377,95.6539,10.4179,16.607,23.0877,25.4465,34.2806,40.2729,12.8842,24.2344,11.7097,16.8301,0.276,0.0367,53.0739,-118.3847,467530,28.4883,94.473,97.0081,92.904,99.9396,24757.1371,8392.8248,17.4807,6.3631,3352.5416,20.0732,19.2058,0.033,99.2805,99.85,12.8979,32.0474,3.7348,99.5876,110911425,51450,50.5591,84.4318,276802,90373,14769.7352,12066.9766,4464.9677,0.0467,196.9639,0.0012,0.1493,0.9869,0,0.0007
10/30/2023,Western Region_TDD,45229Western Region_TDD,1466.3826,113.0379,153.1975,31.8358,6.0752,17.4347,4.1719,99.974,98.7623,99.4308,0,0,0.4923,0,100,100,11.7145,18.2445,23.5414,13.6651,26.6915,59.6434,18.8377,11.2643,13.8311,8.0561,0.2444,0.1306,33.791,-118.5729,0,15.8658,99.3505,99.9993,99.8602,100,363.5678,26.456,23.0908,1.8042,30.4093,33.3412,37.3056,0.1005,98.6212,99.7624,22.9025,31.8358,6.0752,100,2764800,651,21.3975,96.2751,375,1,249.8641,242.3854,94.4868,0.0219,46.6723,0.0273,3.1828,0,0,0
10/30/2023,Abha,45229Abha,61783.5453,5574.1734,10504.0614,26.3032,4.6162,20.4246,4.0361,99.9728,99.8656,99.774,0,0,0.1558,15,99.8727,98.7493,9.6487,14.9524,25.4316,29.9239,37.3974,32.6786,11.9421,18.3233,9.3969,12.7642,0.2651,0.1503,77.7277,-115.6586,183305,14.9949,99.8755,99.9044,99.5938,99.9996,34889.3841,12623.458,52.5921,20.4317,4975.2691,36.4585,32.2398,0.0372,99.1259,99.4952,15.4359,26.3032,4.6162,99.8739,137947765,36611,75.4609,84.1473,4245,293,22836.2901,14353.9264,9288.1897,0.1714,7054.9874,0.1205,11.4189,183.7288,0.004,0.2974
10/30/2023,Southern Region All,45229Southern Region All,1321056.349,109987.2233,194025.4002,30.6141,4.4552,13.7589,3.3803,99.9654,99.7315,99.6761,30,358,0.1327,255,99.9051,91.0763,10.0697,16.0416,23.7336,26.2253,35.3881,38.3866,12.9843,20.2483,11.1452,14.1107,0.2738,0.0777,66.1352,-116.3007,7926725,26.517,99.3646,99.5966,98.8508,99.9942,596398.4383,215995.8375,42.0451,16.3502,64805.165,29.1319,30.273,0.0404,99.452,99.6324,18.6528,30.6141,4.4552,99.4525,1379793140,482194,63.4504,84.5423,423000,98719,386912.1323,257793.4986,109317.7088,0.1214,68712.1099,0.0506,5.2013,1490.4022,0.0018,0.1128
10/30/2023,Southern Region,45229Southern Region,1187690.653,98632.7745,170243.6682,30.4614,4.554,14.1883,3.4783,99.9653,99.7354,99.6987,0,358,0.1302,243,99.9011,90.5099,10.0176,15.9701,23.83,26.3346,35.5316,38.1338,12.9898,19.6884,11.0757,13.7287,0.2735,0.0825,67.8159,-116.1122,7459195,26.3671,99.7049,99.781,99.2894,99.9982,571277.7333,207576.5566,44.7965,17.4773,61422.214,29.7381,30.9944,0.0408,99.4576,99.6242,19.1487,30.4614,4.554,99.4399,1266116915,430093,65.2324,84.5296,145823,8345,371892.5331,245484.1366,104758.2542,0.1319,68468.4737,0.0575,5.7648,1489.4153,0.0021,0.1254
10/30/2023,Muhayel,45229Muhayel,46102.2667,3497.9359,5047.8845,30.7853,4.982,15.2009,3.7741,99.968,99.8481,99.6686,0,0,0.1542,7,99.9151,99.7775,10.4445,16.2479,24.1922,23.3974,36.1375,40.4651,13.333,17.8279,11.5115,13.0337,0.1865,0.0755,87.0783,-116.0568,32360,35.6494,99.7729,99.8477,99.7515,99.9999,22552.9325,7283.6699,45.5597,15.7989,1772.1213,31.8035,35.0554,0.0671,99.6953,99.6259,24.7061,30.7853,4.982,99.9173,37505785,13684,85.8277,92.5117,3884,257,15194.6732,9140.4953,2924.3725,0.1152,3010.1344,0.058,6.5293,47.1739,0.0019,0.1023
10/30/2023,Sabya,45229Sabya,44170.8481,3631.0592,6135.7095,29.1756,4.7683,12.3409,3.5232,99.9525,99.6488,99.588,0,0,0.2436,23,99.8922,99.7692,9.8428,15.846,23.466,26.7474,35.4186,37.834,14.0093,21.9539,12.0688,15.026,0.3155,0.0847,69.7273,-116.0112,400835,36.8904,99.8079,98.9265,99.3564,99.9992,18738.6003,6711.8511,39.5095,15.1952,1929.6349,29.6556,31.7791,0.0718,99.3524,99.5052,25.7783,29.1756,4.7683,98.9759,36058135,29262,67.3771,82.7781,3505,1651,12393.91,7931.3634,3320.8361,0.1111,3200.7476,0.0622,7.2463,62.871,0.0024,0.1423
10/30/2023,Abu Arish,45229Abu Arish,34531.442,2800.5249,4537.2326,28.424,4.6084,15.3309,3.6218,99.9728,99.7939,99.7032,0,0,0.2164,5,99.926,98.9256,10.2007,15.837,23.1576,26.3076,35.4831,38.2093,13.8476,18.5784,11.7927,13.1528,0.2481,0.0775,74.0905,-115.2083,3530,31.381,99.7961,99.9585,99.6266,99.9998,15394.3442,5238.4843,41.519,15.1702,1559.0136,33.0155,35.081,0.0635,99.4444,99.5141,22.4551,28.424,4.6084,99.9901,33139420,18656,72.0871,87.0543,1960,160,10502.0582,6202.008,2740.3443,0.1154,2483.202,0.0709,7.1911,65.4495,0.0042,0.1895
