Date,Time,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.E-RAB.FailEst.NoRadioRes.DLThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ULThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ThrpLic.VoIP,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s)
2023-11-15,07:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,1.2259,1.4364,0.5833,0.489,,,,0,100,0,0,0.0239,0,0,0.002,3.456,3.4666,3.5106,1.5725,1.8886,51.4781,0,0,0,0,129800,33806,0,0,0,0,100,14400,100,97.3438,100,0,0,0,0,0,,,,,,12.1588,22.8915,4.5447,100,14400
2023-11-15,07:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,172.6618,205.1701,74.872,0.522,97.4468,100,96.9231,0.3011,99.9769,0.1022,0.0996,0.0615,0.0034,0.014,0.0275,3.5465,3.5729,3.5629,2.4932,3.4396,72.3736,6,36,6,22,9955622,4157220,0,0,0,36090,99.3043,5036310,99.6052,99.0284,99.9948,1123.7647,411.5157,36.2956,14.2713,3300.9733,55.8413,47.1162,0.0136,99.7517,99.3339,11.6977,33.1728,4.0166,99.3043,5036310
2023-11-15,07:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,525.4044,619.6587,223.0346,0.5134,97.7953,96.25,98.018,0.3054,99.8902,0.0885,0.0936,0.0516,0.0063,0.0153,0.026,3.5546,3.5848,3.5995,2.2069,3.5951,71.7315,14,149,11,54,27032346,11723475,0,0,0,6150,99.911,6657450,99.5863,98.913,99.9997,3546.5792,1394.2646,44.4477,18.7623,8749.2699,38.0273,37.8249,0.0346,99.6072,99.6654,17.691,33.4152,4.4862,99.911,6657450
2023-11-15,07:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,279.052,327.1545,121.0813,0.517,98.4556,100,98.1735,0.1892,99.9713,0.0525,0.0615,0.0428,0.0053,0.0137,0.0212,3.5375,3.5649,3.5805,2.0213,3.5182,73.6608,4,37,3,22,17035928,7104162,0,0,0,108000,98.3949,6490800,100,99.4472,100,2165.6527,698.7723,43.3238,15.0097,6862.5094,39.3199,38.8147,0.0258,99.7277,99.5887,16.21,31.0737,4.7817,98.3949,6490800
2023-11-15,07:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,41.5814,49.9029,17.8172,0.5039,100,100,100,0.3124,100,0.0703,0.0725,0.0631,0.0369,0.1036,0.0258,3.4822,3.5056,3.5045,2.4981,3.5263,67.6401,0,7,0,5,2662687,673174,0,0,0,0,100,1400400,100,99.2604,100,563.1241,211.3779,53.0524,21.3826,1150.9749,40.1554,36.8288,0.037,99.8344,99.6742,15.0621,35.0119,4.6553,100,1400400
2023-11-15,07:00,Jazan Province,1,1063.9076,1253.8036,447.8921,0.513,98.0892,98.2659,98.0609,0.3052,99.9419,0.0786,0.0899,0.0584,0.0066,0.0162,0.0292,3.5591,3.5889,3.598,2.3336,3.4919,72.273,24,235,19,114,56230799,25704537,0,0,0,7100,99.9502,13738735,99.8133,99.1128,99.999,6483.2018,2705.897,44.7577,20.0581,17516.9382,39.2591,39.5161,0.0311,99.4758,99.6604,17.4146,32.6171,4.4414,99.9502,13738735
2023-11-15,07:00,Aseer Province,1,999.83,1184.2225,434.8385,0.5193,98.337,97.9381,98.3851,0.2558,99.9707,0.0644,0.0751,0.0504,0.0159,0.029,0.0288,3.5381,3.5668,3.5928,2.0708,3.5714,72.7873,15,165,16,104,59895962,24384096,0,0,0,41710,99.8582,28350830,99.9487,99.3499,99.9994,7896.6747,2942.7013,46.3934,18.5634,27080.3795,45.9746,42.9147,0.0275,99.6433,99.5153,14.9,31.4885,4.4428,99.8582,28350830
2023-11-15,07:00,Najran Province,1,323.0384,379.7305,139.8305,0.5147,98.8166,100,98.4314,0.2052,99.9755,0.0549,0.0625,0.0456,0.01,0.0271,0.0218,3.531,3.558,3.571,2.092,3.5227,72.8887,4,44,3,27,19776158,7780228,0,0,0,108000,98.679,7905600,100,99.4278,100,2740.7464,910.1501,44.9004,16.0101,8041.3377,39.4519,38.3346,0.0277,99.7414,99.6031,16.0281,31.7044,4.7446,98.679,7905600
2023-11-15,08:00,Southern Region,1,3765.5956,4439.8774,1653.8912,0.5125,97.6619,96.2025,97.915,0.2883,99.9668,0.0766,0.0763,0.058,0.0101,0.0231,0.0309,3.5242,3.5529,3.5679,2.1821,3.5992,72.1554,100,679,70,450,232619003,87437284,0,0,0,146925,99.7367,53735115,99.9856,99.2348,99.9997,18575.8144,6900.5986,44.7539,17.8513,57354.2244,39.3761,38.3623,0.0388,99.5681,99.5842,16.5045,31.5166,4.5188,99.7367,53735115
2023-11-15,08:00,Southern Remote,1,1747.5858,2048.2714,758.4872,0.5155,97.9662,96.3265,98.2995,0.3517,99.9639,0.0918,0.088,0.0705,0.0171,0.0361,0.03,3.5275,3.5556,3.5575,2.305,3.65,69.9533,59,386,45,236,104862787,41013623,0,0,0,20125,99.9023,20367515,99.9811,98.5518,99.9993,8825.2886,3624.4409,44.1057,19.4494,23308.886,36.5801,36.5426,0.0381,99.4779,99.6925,15.248,33.1925,4.2464,99.9023,20367515
2023-11-15,08:00,Southern City,1,1942.169,2300.3921,863.9556,0.5105,97.9608,96.3636,98.1183,0.2162,99.9685,0.0616,0.0648,0.0455,0.0032,0.01,0.0307,3.5216,3.5505,3.5778,2.0779,3.5334,73.989,25,264,16,190,123036245,44561631,0,0,0,108045,99.654,29617155,99.9934,99.6589,99.9999,8686.8072,2989.9203,45.6293,16.8633,31696.015,42.9163,41.0285,0.0352,99.622,99.5094,16.9034,29.5387,4.6944,99.654,29617155
2023-11-15,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,410.3552,484.8579,184.738,0.5183,98.5185,100,98.3607,0.2525,99.9709,0.0507,0.0627,0.0429,0.0086,0.0247,0.0353,3.5121,3.5427,3.574,2.0417,3.5539,73.5624,4,64,0,47,27730880,10152569,0,0,0,45,99.9995,8913555,99.9998,99.5707,100,1854.8666,674.8062,51.2541,20.0214,7654.664,47.0191,41.9641,0.0389,99.4432,99.5174,14.1014,29.1191,4.4758,99.9995,8913555
2023-11-15,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,746.9782,887.8961,336.6413,0.514,96.5889,91.2281,97.2,0.213,99.9759,0.0606,0.0618,0.0512,0.0207,0.0317,0.0288,3.511,3.5401,3.5633,1.8669,3.7578,72.7582,19,100,9,68,49237040,17585710,0,0,0,210,99.9979,9870990,99.9767,99.5532,99.9994,3404.8112,1321.644,51.3147,21.3876,13242.6022,38.7502,36.5536,0.0345,99.6987,99.467,17.6962,29.388,4.6645,99.9979,9870990
2023-11-15,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,223.4285,258.9703,98.6664,0.5018,98.3003,100,98.1308,0.3965,99.9662,0.0625,0.0805,0.0554,0.0108,0.0411,0.0468,3.494,3.5196,3.541,2.2332,3.4339,71.2521,6,52,10,26,14408318,4072610,0,0,0,7360,99.8436,4599560,99.925,98.0452,100,1680.9384,519.3676,42.3406,14.0469,3953.2901,42.6059,41.503,0.0396,98.6084,99.7289,15.2,33.2437,4.5075,99.8436,4599560
2023-11-15,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,795.4833,941.5377,337.3444,0.5096,98.6974,98.374,98.7429,0.2676,99.9693,0.0897,0.0868,0.0686,0.0043,0.0175,0.0357,3.5426,3.5735,3.579,2.4364,3.4806,72.5111,13,140,8,90,45937505,19299620,0,0,0,6530,99.91,6981970,99.9987,99.2689,99.9995,3051.4482,1280.9514,44.1105,19.8824,9328.887,36.0993,37.0868,0.0421,99.5388,99.6466,17.9775,31.0434,4.2471,99.91,6981970
2023-11-15,08:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.3385,0.4704,0.1523,0.5355,100,,100,2.5641,100,0.4329,0.6623,0.0977,0.1899,0.1118,0.0398,3.6053,3.6455,3.6006,1.6131,2.7261,76.1551,0,0,0,0,5197,16557,0,0,0,0,100,39600,100,95.858,100,4.0864,1.5818,13.9522,5.7988,13.3372,23.418,20.5891,0,99.6823,99.8637,16.4071,36.715,4.3867,100,39600
2023-11-15,08:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,2.2468,2.6737,0.9631,0.4661,100,,100,0,100,0,0,0.0329,0,0,0.0063,3.4237,3.4401,3.58,1.8447,4.2305,62.453,0,0,0,0,210884,43438,0,0,0,0,100,14400,100,95.858,100,0,0,0,0,0,,,,,,12.0448,25.409,4.8848,100,14400
2023-11-15,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,318.2673,366.0894,140.7764,0.5222,98.0851,98.8372,97.9167,0.359,99.9583,0.0897,0.0828,0.0498,0.0026,0.0156,0.0247,3.5223,3.5456,3.5437,2.2817,3.4068,72.2991,9,60,9,44,19838737,7428480,0,0,0,0,100,5072400,99.9811,98.6842,100,1125.2856,409.0944,35.1033,13.7028,3409.725,53.0578,45.574,0.019,99.769,99.6059,11.9247,32.3665,4.0188,100,5072400
2023-11-15,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,705.3607,837.1318,304.9514,0.5089,97.6645,90.9091,98.9848,0.3372,99.945,0.0978,0.0865,0.0664,0.0085,0.0131,0.0262,3.5383,3.5675,3.5788,2.3532,3.7411,70.6425,22,167,19,102,39324752,15690999,0,0,0,6025,99.9128,6654995,99.9994,98.9618,99.9996,3673.5621,1513.792,42.846,18.9578,9114.2747,36.3337,36.8774,0.0453,99.7875,99.6748,18.9258,33.1016,4.5614,99.9128,6654995
2023-11-15,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,424.5423,495.4137,190.295,0.514,97.5169,100,97.0667,0.2186,99.9746,0.0618,0.0707,0.0529,0.005,0.0122,0.0216,3.5207,3.5472,3.5652,2.0921,3.5535,73.7097,11,55,4,40,27312190,9881707,0,0,0,108000,98.3949,6490800,99.9997,99.3825,99.9997,2174.9137,688.8297,43.1697,14.6808,7116.126,39.1102,40.333,0.0271,99.7264,99.5664,16.5289,30.5697,4.5682,98.3949,6490800
2023-11-15,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,65.3393,76.7667,29.03,0.5366,100,100,100,0.3933,100,0.0827,0.0695,0.0575,0.0254,0.0901,0.0239,3.5345,3.5586,3.5622,1.8121,3.3719,68.1168,0,12,2,9,4109610,1463559,0,0,0,0,100,1400400,100,99.2271,100,546.2701,205.8758,50.2223,20.3233,1185.332,39.1275,36.3499,0.0367,98.5117,99.6951,15.4358,33.8371,4.4051,100,1400400
2023-11-15,08:00,Jazan Province,1,1500.1924,1777.8794,641.9742,0.5093,98.1912,94.0959,98.8582,0.3002,99.9579,0.0935,0.0867,0.0676,0.0063,0.0156,0.0313,3.5405,3.5706,3.5788,2.3979,3.6012,71.6146,35,307,27,192,85260215,34986883,0,0,0,12555,99.9118,13705365,99.999,99.1303,99.9995,6740.3583,2794.8292,43.4953,19.3649,18453.9558,36.2309,36.973,0.0436,99.6557,99.6611,18.4147,32.1568,4.414,99.9118,13705365
2023-11-15,08:00,Aseer Province,1,1694.3848,1992.8363,758.886,0.5152,97.6984,97.0588,97.7885,0.2682,99.9705,0.0635,0.0684,0.0495,0.0132,0.0282,0.032,3.5116,3.5395,3.56,2.0375,3.5988,72.7298,38,275,28,185,110799230,39231357,0,0,0,7615,99.9741,28373705,99.9799,99.3064,99.9998,8037.4361,2924.8265,46.2715,18.0799,28216.7875,42.9304,39.6722,0.0343,99.5165,99.5301,15.1351,30.6374,4.4778,99.9741,28373705
2023-11-15,08:00,Najran Province,1,495.1775,577.9479,221.5825,0.5164,97.9667,100,97.3558,0.2472,99.9781,0.0653,0.0708,0.0534,0.0078,0.0241,0.0217,3.5212,3.5474,3.5633,2.0621,3.5337,72.9993,11,68,6,49,31839587,11357014,0,0,0,108000,98.679,7905600,99.9998,99.3672,99.9998,2734.3015,894.7055,44.2424,15.5443,8334.1577,38.9701,39.341,0.0285,99.5612,99.5878,16.3614,31.1409,4.5225,98.679,7905600
2023-11-15,09:00,Southern Region,1,4835.1496,5626.0445,2122.3067,0.5088,97.6294,95.6806,97.9565,0.288,99.9597,0.0739,0.077,0.0613,0.0346,0.0232,0.031,3.5147,3.5438,3.558,2.2124,3.653,71.7808,126,846,99,520,310849899,109761790,0,0,0,161005,99.7117,53763695,99.9406,99.2143,99.9993,22729.9935,8191.9156,44.4934,17.218,61312.8837,34.8512,34.9944,0.0492,99.6337,99.5954,18.065,31.6074,4.5342,99.7117,53763695
2023-11-15,09:00,Southern Remote,1,2134.2918,2465.6471,925.5129,0.51,97.6976,95.302,98.1862,0.3496,99.9669,0.0853,0.0856,0.0763,0.0236,0.037,0.0304,3.5165,3.544,3.5473,2.3749,3.7333,69.7882,81,422,61,258,133009991,47120478,0,0,0,22970,99.8885,20386630,99.8489,98.508,99.9986,10696.237,4302.6191,43.8142,18.9242,24648.1199,32.0088,33.0178,0.046,99.6554,99.6983,16.7274,33.6866,4.2939,99.8885,20386630
2023-11-15,09:00,Southern City,1,2603.1162,3046.1531,1157.4111,0.5084,98.0641,97.1223,98.1506,0.2297,99.9549,0.064,0.0686,0.0483,0.049,0.0107,0.0306,3.5134,3.5433,3.5659,2.0894,3.5636,73.343,32,399,34,242,171565322,60308045,0,0,0,113400,99.6372,29624220,99.9943,99.6342,99.9998,10771.0314,3584.3852,45.4799,16.2509,34118.7403,38.388,38.1379,0.0472,99.6226,99.5264,18.4621,29.4217,4.6903,99.6372,29624220
2023-11-15,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,586.0079,682.8761,260.6261,0.5136,98.6376,100,98.5337,0.2632,99.966,0.0562,0.0669,0.0455,0.1776,0.0301,0.0338,3.5084,3.5392,3.5662,2.0713,3.6314,72.9111,5,91,3,64,39339706,13824914,0,0,0,110,99.9988,8913490,99.9984,99.5953,99.9997,2307.2322,881.3489,50.9655,20.9042,8379.5237,43.587,40.7985,0.0469,99.3602,99.5102,15.2936,28.6656,4.529,99.9988,8913490
2023-11-15,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1037.6825,1214.4085,465.0462,0.5097,97.3118,93.5897,97.7477,0.2248,99.9588,0.0585,0.0606,0.0544,0.0337,0.0336,0.0306,3.5018,3.5306,3.5565,1.9033,3.8556,72.3586,20,136,18,96,70523357,23612451,0,0,0,945,99.9908,9870255,99.9813,99.5586,100,4169.8363,1487.0006,50.2573,19.2438,14085.6281,34.8718,33.5985,0.0427,99.7109,99.4929,19.2286,29.174,4.6722,99.9908,9870255
2023-11-15,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,284.9443,323.107,125.5168,0.5099,98.0583,100,97.861,0.4852,99.9778,0.0748,0.0852,0.0555,0.0088,0.0401,0.0277,3.5105,3.5346,3.5444,2.5175,3.3774,70.3154,8,79,16,46,17975349,5659797,0,0,0,10340,99.7802,4606060,99.9273,97.8832,100,2163.4388,633.2505,42.5177,13.3629,4193.2369,36.4039,37.4622,0.0472,99.5796,99.8006,16.7993,33.9538,4.4805,99.7802,4606060
2023-11-15,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,941.9723,1110.1453,399.0324,0.5018,98.6367,98.2558,98.6977,0.3048,99.9641,0.0902,0.0905,0.0793,0.0072,0.0157,0.036,3.5343,3.5647,3.5704,2.3955,3.4967,72.3897,17,185,16,109,56481648,22033412,0,0,0,9800,99.8656,6997420,99.9988,99.1139,99.9993,3556.0058,1486.5888,43.7446,19.636,9922.3875,32.1074,33.133,0.0505,99.6992,99.6496,19.5133,30.9952,4.4002,99.8656,6997420
2023-11-15,09:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,1.3973,1.5712,0.6266,0.6752,100,100,100,0,100,0,0,0.0494,0.0257,0.0344,0.0149,3.8471,3.8785,3.8037,1.3256,3.2925,63.6366,0,0,0,0,38588,90156,0,0,0,0,100,39600,100,95.4023,100,5.0239,2.3656,14.429,7.2953,12.6095,25.8127,25.0452,0.113,99.6473,99.8531,17.1869,35.4188,3.9991,100,39600
2023-11-15,09:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,2.2252,2.7397,0.9129,0.4602,100,,100,0,100,0,0.0504,0.0319,0,0,0.0073,3.5299,3.5469,3.5808,1.8313,3.3137,59.9923,0,0,0,0,155024,49732,0,0,0,0,100,14400,100,99.4012,100,0,0,0,0,0,,,,,,13.8985,24.3968,4.9337,100,14400
2023-11-15,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,420.2348,476.7689,185.2793,0.5143,98.1997,99.0909,98.004,0.3325,99.9809,0.0773,0.0745,0.0567,0.0027,0.0168,0.0263,3.5057,3.529,3.5253,2.4699,3.478,71.8015,11,65,16,42,27705953,8859264,0,0,0,0,100,5072400,99.9823,98.7654,100,1540.4634,586.4875,35.8343,14.649,3798.2456,46.1948,44.7841,0.0253,99.7501,99.6941,13.3484,33.2033,4.2112,100,5072400
2023-11-15,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,778.5699,908.8913,338.9094,0.5098,96.7423,92,97.5666,0.3395,99.9234,0.0886,0.0918,0.0682,0.0064,0.0162,0.0307,3.5241,3.5552,3.564,2.4302,3.7383,70.2732,33,189,22,89,46561887,17596330,0,0,0,7175,99.8962,6660025,99.6701,98.9505,99.9994,4282.46,1715.2836,42.1817,18.1412,9379.9813,31.0379,32.1231,0.0602,99.6614,99.637,21.0499,33.1673,4.5356,99.8962,6660025
2023-11-15,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,606.1354,700.3482,271.5196,0.5091,98.0363,94.7368,98.5891,0.1851,99.9697,0.0649,0.0682,0.0515,0.0048,0.0081,0.0221,3.5114,3.54,3.5528,2.0535,3.6486,72.9139,13,65,4,45,40610914,14242228,0,0,0,108000,98.3949,6490800,99.9998,99.3381,100,2756.5677,832.7363,43.8259,14.2158,7712.1453,34.2185,36.702,0.043,99.7076,99.5747,17.9785,31.13,4.4088,98.3949,6490800
2023-11-15,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,81.861,95.255,36.9941,0.5212,94.7826,90.9091,100,0.2691,100,0.0985,0.0781,0.0845,0.0249,0.0869,0.0332,3.5034,3.5293,3.5382,2.007,3.6521,68.6405,6,11,0,9,5376499,1600127,0,0,0,0,100,1400400,99.9635,99.0005,99.9748,691.2641,264.308,52.635,21.6093,1295.7119,34.4808,35.3182,0.0582,99.6185,99.7767,16.6195,34.9413,4.5608,100,1400400
2023-11-15,09:00,Jazan Province,1,1721.3005,2019.841,738.2417,0.5053,97.7876,95.3416,98.194,0.3191,99.9459,0.0897,0.0908,0.0743,0.0068,0.0162,0.0335,3.5295,3.5602,3.5673,2.4116,3.6055,71.3936,50,374,38,198,103132067,39625058,0,0,0,16975,99.881,13725845,99.8504,99.0403,99.9994,7853.4353,3202.0564,42.9381,18.798,19317.3311,31.5311,32.5848,0.055,99.6819,99.6433,20.2288,32.1685,4.472,99.881,13725845
2023-11-15,09:00,Aseer Province,1,2322.6612,2690.5704,1033.8514,0.5117,97.9362,97.6096,97.9798,0.2786,99.9663,0.0628,0.0679,0.0526,0.0629,0.0305,0.0303,3.5058,3.5335,3.5526,2.1243,3.6712,72.207,44,368,51,247,154890952,51942222,0,0,0,11395,99.9613,28379405,99.9821,99.3207,99.9999,10154.5674,3587.9035,45.8489,17.3943,30406.0411,38.4097,37.4301,0.0423,99.5906,99.5609,16.5536,30.763,4.5183,99.9613,28379405
2023-11-15,09:00,Najran Province,1,693.4464,801.3888,310.8309,0.51,97.561,93.2099,98.7034,0.2075,99.9738,0.0699,0.0693,0.0557,0.0075,0.02,0.0235,3.5088,3.5371,3.5497,2.0598,3.6484,72.4017,19,79,6,55,46552294,15861243,0,0,0,108000,98.679,7905600,99.996,99.2977,99.9974,3459.2656,1097.0444,45.1737,15.3825,9043.488,34.2126,36.3588,0.0451,99.6949,99.6085,17.7684,31.7578,4.4201,98.679,7905600
2023-11-15,10:00,Southern Region,1,5252.0619,6041.9675,2276.0251,0.5068,97.7153,96.6963,97.8849,0.3238,99.9636,0.0699,0.0799,0.0612,0.0372,0.0237,0.0325,3.5144,3.5444,3.5597,2.2599,3.6957,71.5398,126,980,109,597,338367405,119309149,0,0,0,163125,99.7074,53695105,99.9365,99.2297,99.9998,23993.942,8553.3747,43.7963,16.7638,62555.7144,32.3275,32.941,0.0526,99.6136,99.5874,18.7638,31.1305,4.4852,99.7074,53695105
2023-11-15,10:00,Southern Remote,1,2261.2831,2593.7688,969.3417,0.5067,97.8337,96.9106,98.0182,0.4002,99.9597,0.0839,0.0889,0.0782,0.0285,0.0349,0.036,3.5114,3.5402,3.5453,2.4609,3.8367,69.2227,80,526,73,304,141391865,48459177,0,0,0,18035,99.9124,20345795,99.8279,98.628,99.9995,11208.895,4430.8839,43.1034,18.2953,25036.5599,29.4369,30.6955,0.0467,99.6723,99.7219,17.4509,33.2701,4.3167,99.9124,20345795
2023-11-15,10:00,Southern City,1,2892.9769,3333.5017,1266.3599,0.5077,98.3725,96.2406,98.5583,0.2469,99.9663,0.0583,0.0717,0.0476,0.0485,0.0114,0.0286,3.5173,3.548,3.5708,2.1098,3.556,73.2386,27,425,26,270,190555549,68803672,0,0,0,109110,99.6501,29594490,99.9989,99.6005,100,11384.0129,3776.7335,44.6408,15.902,34876.6791,35.8438,36.2901,0.0526,99.581,99.4929,19.1332,28.8821,4.5524,99.6501,29594490
2023-11-15,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,658.604,757.1782,289.97,0.5113,97.2906,88.8889,98.1081,0.3107,99.9638,0.0538,0.064,0.0465,0.0076,0.0286,0.0444,3.5039,3.5347,3.5604,2.0045,3.6115,72.5667,11,103,7,79,45060679,15684915,0,0,0,105,99.9989,8837895,99.9993,99.5773,100,2567.3334,929.1725,50.2774,19.5383,8657.2938,40.5547,38.8668,0.0532,99.3328,99.4851,16.0201,28.1664,4.4233,99.9989,8837895
2023-11-15,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1170.9465,1347.5883,515.9541,0.5138,97.867,97.2222,97.931,0.2633,99.9711,0.0586,0.0651,0.0578,0.0191,0.0322,0.0275,3.5246,3.5544,3.5706,1.9866,3.9069,72.0199,17,168,16,119,77347053,29482432,0,0,0,2030,99.9802,9869170,99.9742,99.5543,99.9999,4390.053,1589.3557,48.7944,18.968,14227.588,32.2446,31.6238,0.0495,99.6975,99.5011,20.0939,28.5642,4.5559,99.9802,9869170
2023-11-15,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,293.7725,335.8649,129.8987,0.5021,98.7406,100,98.5955,0.4464,99.9644,0.0609,0.0759,0.0452,0.015,0.0415,0.0319,3.4948,3.5203,3.5399,2.4396,3.4323,70.2724,5,83,10,47,18758765,5279642,0,0,0,7470,99.8412,4611760,99.9966,98.0228,100,2179.5835,660.5016,40.7928,13.2735,4265.5301,34.8991,35.9324,0.0575,99.3596,99.7272,17.2314,33.3066,4.5205,99.8412,4611760
2023-11-15,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1022.3739,1182.4179,422.6087,0.5006,98.4301,98.773,98.3798,0.2728,99.9669,0.0781,0.0969,0.0716,0.006,0.014,0.0364,3.5303,3.5624,3.5703,2.4211,3.5532,71.9239,20,163,14,104,61321313,24074902,0,0,0,3980,99.9454,6996220,99.9995,99.1815,99.9995,3620.3093,1502.0305,43.2062,19.2477,10054.5485,30.1323,31.2356,0.0536,99.6102,99.6498,19.8285,30.7718,4.2975,99.9454,6996220
2023-11-15,10:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,1.2813,1.4031,0.5467,0.5928,100,,100,0,100,0.1076,0.0964,0.0113,0,0,0.0014,3.8744,3.8943,3.9132,1.4744,2.7908,72.1585,0,0,0,0,18157,44303,0,0,0,0,100,39600,100,95.664,100,3.0894,1.0882,8.8245,3.3374,8.1211,22.9553,21.6326,0,100,99.692,19.216,34.2949,4.1449,100,39600
2023-11-15,10:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,2.0239,2.4413,0.754,0.438,100,,100,0,100,0.0686,0,0.0161,0,0,0.0052,3.4365,3.4525,3.5403,1.833,3.2711,64.0097,0,0,0,0,152930,34309,0,0,0,0,100,14400,100,99.0476,100,0,0,0,0,0,,,,,,15.5118,26.4021,6.0725,100,14400
2023-11-15,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,451.4535,509.1782,199.8017,0.5168,99.635,100,99.5662,0.3651,99.9859,0.0935,0.0788,0.0711,0.0024,0.013,0.0269,3.5097,3.5332,3.5354,2.688,3.545,71.33,2,77,10,45,29869928,10054724,0,0,0,0,100,5072400,99.9856,98.9559,100,1580.9298,624.5531,34.5625,14.6609,3986.2047,43.4734,41.0106,0.0206,99.7173,99.7338,14.0906,32.2986,4.2045,100,5072400
2023-11-15,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,797.831,925.1373,341.1054,0.5039,96.7972,90.9091,97.8102,0.3709,99.942,0.0871,0.0999,0.0729,0.1539,0.0154,0.0348,3.5165,3.5486,3.5604,2.4055,3.7802,70.41,36,239,25,94,48010681,16857795,0,0,0,5560,99.9196,6661640,99.6117,98.9166,99.9996,4407.1905,1748.6196,42.1638,17.9628,9377.2785,29.3472,30.3583,0.0598,99.6965,99.6398,21.517,32.8286,4.4451,99.9196,6661640
2023-11-15,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,673.3033,770.0874,299.3644,0.5029,97.7444,100,97.3822,0.3126,99.9563,0.056,0.0735,0.0502,0.0047,0.0137,0.022,3.5,3.53,3.5518,2.1951,3.6798,72.7708,15,111,17,81,45979788,14368801,0,0,0,108000,98.3949,6490800,100,99.3396,100,3089.6087,863.2766,42.6121,12.7844,7978.1038,29.6823,33.1791,0.0444,99.7603,99.5226,19.227,30.9187,4.5087,98.3949,6490800
