Date,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %,RRC Cong,CS Cong,PS Cong,CS Drops,PS Drops
10/23/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45222Cluster=Jizan CL2,Rule Name=Opt Clusters",13142.01,4185.4999,605.3499,896.3309,99.9906,99.8475,99.7627,0.1505,0.3315,96.6444,3000.3121,-104.3089,22.4758,18.2073,40.4338,98.9972,96.6337,916,457893,8805,0,0,457893,347384,3.1163,3.7655,4.0621,5390,6830,430511,98.7385,1,0,0,747,13860
10/23/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45222Cluster=Aseer CL4,Rule Name=Opt Clusters",3509.41,3128.9336,414.5901,632.4083,99.9936,99.9545,99.8687,0.3263,0.2981,97.4303,3771.1828,-105.6132,23.7877,17.863,39.5063,98.9461,97.2832,198,84571,3982,0,0,84571,463041,3.1426,3.7774,4.0417,5245,7404,92371,99.7467,2,0,11,350,10330
10/23/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45222Cluster=Najran CL1,Rule Name=Opt Clusters",7262.17,2951.6326,484.948,579.4551,99.9931,99.9068,99.7172,0.0923,0.1392,97.4604,3206.1377,-104.9758,23.0062,18.0652,40.1343,99.3428,97.4512,269,267064,5496,0,0,267064,123674,3.1429,3.7611,4.1038,5012,6916,84745,99.7221,4851,0,1,264,8427
10/23/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45222Cluster=Najran CL2,Rule Name=Opt Clusters",411.9,191.9154,28.1825,39.4711,99.9849,99.9265,99.8724,0.1034,0.1276,97.5446,3774.0557,-105.3358,23.748,18.0108,38.2454,99.374,97.4721,34,15105,519,0,0,15105,15859,3.1504,3.7729,4.1032,5050,6958,4406,99.8756,0,0,0,18,773
10/23/2023,Aseer Province,45222Aseer Province,18729.2,11779.8504,1554.2433,2317.0457,99.9842,99.9102,99.7936,0.2426,0.2949,96.4106,3854.5643,-103.2409,23.7918,18.1585,38.897,98.5378,96.3398,698,557796,17868,0,0,557796,1214435,3.1345,3.7625,4.0575,5130,7119,1025494,99.0635,9,0,50,1519,41744
10/23/2023,Jazan Province,45222Jazan Province,25160.97,8263.7122,1273.9211,1758.6355,99.9778,99.8136,99.724,0.1399,0.3599,95.7326,2953.9391,-104.4526,22.3153,18.0363,40.2508,99.1457,95.7216,2960,875425,16440,0,0,875425,753279,3.1262,3.7672,4.0675,5429,7319,776587,98.6076,4810,140,1174,1367,30538
10/23/2023,Najran Province,45222Najran Province,7674.07,3143.5481,513.1306,618.9261,99.9926,99.9085,99.7349,0.0929,0.1381,97.47,3235.8225,-105.0133,23.0516,18.0622,39.9716,99.3455,97.4536,303,282169,6015,0,0,282169,139533,3.1433,3.7616,4.1037,5014,6919,89151,99.7381,4851,0,1,282,9200
10/24/2023,RNC701,45223RNC701,9090.09,5283.8875,713.462,1180.8814,99.9894,99.9482,99.8179,0.2446,0.2902,96.9577,3660.4644,-103.5836,23.551,17.9967,38.6981,98.6026,96.9085,366,261202,9968,0,0,261202,728704,3.1442,3.7795,4.0701,5056,7222,733022,98.8958,3,0,0,740,20777
10/24/2023,RNC704,45223RNC704,7827.24,3319.828,513.3493,607.0904,99.9913,99.9096,99.8002,0.1113,0.1419,97.5185,3311.6603,-105.0328,22.999,18.2805,40.0556,99.4315,97.5185,318,282224,6158,0,0,282224,148705,3.1445,3.7622,4.1022,5005,7035,46763,99.8626,2912,0,2,337,9063
10/24/2023,RNC703,45223RNC703,6731.62,1612.7982,255.5041,461.2619,99.9893,99.9319,99.8428,0.2496,0.3045,90.5363,3166.5284,-98.9147,23.3837,17.3997,38.3364,98.0179,90.3937,61,218119,5109,0,0,218119,219373,3.1206,3.7394,4.0657,5135,7304,2408,99.9924,0,0,0,579,10721
10/24/2023,RNC705,45223RNC705,25373.07,8813.1388,1311.7773,1787.1445,99.977,99.7707,99.6247,0.1432,0.3614,96.1242,3042.7029,-104.3966,22.3237,18.0664,40.3182,99.1519,96.0918,2779,894747,16492,0,0,894747,723921,3.1274,3.7673,4.0679,5380,7411,1352019,97.889,3412,99,1450,1419,31052
10/24/2023,RNC706,45223RNC706,2856.47,4797.3112,549.7397,589.1321,99.9863,99.8338,99.7697,0.2923,0.2885,96.5392,4600.1747,-105.4017,24.5295,19.1096,39.6097,99.0189,96.4937,223,75714,2829,0,0,75714,268894,3.1352,3.7838,4.0269,5275,7166,36985,99.2484,7,0,0,261,9042
10/24/2023,Remote Jizan,45223Remote Jizan,13639.46,6107.2243,871.3035,1183.4616,99.9698,99.7298,99.5347,0.1501,0.4303,96.1852,3046.9371,-105.0392,22.3597,18.1635,40.5055,99.2457,96.1526,2727,476303,11015,0,0,476303,537831,3.1374,3.7796,4.0585,5499,7813,1224991,96.9601,3369,99,1373,856,22151
10/24/2023,Remote Aseer,45223Remote Aseer,7481.76,7532.3851,889.5182,1269.949,99.9829,99.901,99.7516,0.3692,0.4444,96.5544,3995.0902,-104.249,23.951,18.3049,39.3313,98.5351,96.5261,593,198637,9918,0,0,198637,765983,3.127,3.7675,4.0374,5185,7443,575160,98.9688,8,0,0,902,27164
10/24/2023,Remote Khamis,45223Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
10/24/2023,RNC291,45223RNC291,8187.64,9470.3699,1396.1952,1689.1613,99.8282,99.5936,99.746,0.4449,0.4323,97.8052,3093.5953,-106.2394,23.286,18.8976,39.3267,99.5425,97.7519,1485,134388,4276,0,0,134388,211461,3.0927,3.7079,4.0927,5103,8244,1597370,98.0806,95,0,233,1021,22995
10/24/2023,Abha,45223Abha,2874.8,681.3483,113.467,229.6251,99.9928,99.9452,99.8658,0.1426,0.1663,89.1566,3363.0231,-102.4644,23.2019,17.6991,37.491,99.0838,89.1566,18,93220,2165,0,0,93220,84462,3.1447,3.7748,4.0963,4951,6819,153498,99.3957,0,0,0,142,3440
10/24/2023,Khamis Mushait,45223Khamis Mushait,5217.42,1183.2726,197.6747,318.3329,99.9932,99.9531,99.8788,0.1628,0.1675,28.5714,3526.1266,-98.1587,23.4271,18.1093,38.0062,97.5434,26.6667,11,176137,3214,0,0,176137,109333,3.1304,3.7466,4.0814,5087,7214,0,100,0,0,0,299,4801
10/24/2023,Abu Arish,45223Abu Arish,2901.94,583.6563,81.5048,123.7189,99.9864,99.8943,99.7896,0.2111,0.3244,57.8947,3195.494,-100.8818,22.6855,18.327,40.1602,97.435,57.8947,16,112883,1192,0,0,112883,24915,3.0806,3.7208,4.0718,5602,6847,0,100,0,0,21,235,2156
10/24/2023,Bishah,45223Bishah,1020.76,291.7234,58.2173,105.2341,100,99.9795,99.8837,0.1585,0.0871,33.3333,3200.4078,-104.9941,23.3927,17.2578,38.3165,99.5898,33.3333,8,29621,471,0,0,29621,24541,3.1511,3.7904,4.0954,5033,6893,0,100,0,0,0,50,1137
10/24/2023,Jizan,45223Jizan,4223.33,1244.2232,227.098,286.712,99.9895,99.8465,99.8475,0.1104,0.2361,73.3333,3034.7507,-103.9563,22.1039,17.5487,39.4112,99.14,73.3333,12,142588,2118,0,0,142588,103730,3.1387,3.7705,4.0912,4999,6711,126068,99.1614,43,0,38,163,4418
10/24/2023,Muhayel,45223Muhayel,1072.19,719.7178,104.7307,123.9418,99.9879,99.8599,99.8571,0.181,0.1682,99.0099,3649.1886,-104.0117,23.1915,18.7717,39.8838,99.407,99.0099,1,31414,719,0,0,31414,42023,3.158,3.7894,4.0827,5343,7007,6990,95.721,0,0,0,58,1594
10/24/2023,Najran,45223Najran,6003.58,1934.1474,324.3153,368.2438,99.9904,99.9644,99.9361,0.0849,0.096,33.3333,3305.9929,-104.4955,22.7392,18.2816,40.1175,99.2551,33.3333,6,226256,3657,0,0,226256,80373,3.1402,3.7608,4.1124,4984,6975,0,100,0,0,0,193,4210
10/24/2023,Sabya,45223Sabya,4603.59,875.4685,131.3009,192.6891,99.9857,99.8794,99.7964,0.1012,0.2419,83.0769,2935.3044,-103.5629,22.2015,18.0266,40.9566,99.4052,83.0769,22,162841,2163,0,0,162841,57335,3.1144,3.7638,4.0804,5264,6764,0,100,0,0,18,163,2301
10/24/2023,Southern Region,45223Southern Region,51878.51,23826.9637,3343.8324,4625.5102,99.9831,99.8623,99.7414,0.174,0.2871,96.3854,3455.4634,-103.715,23.1245,18.1933,39.681,98.9675,96.3535,3747,1732006,40556,0,0,1732006,2089597,3.1325,3.7661,4.0665,5237,7296,2171197,98.9142,6334,99,1452,3336,80655
10/24/2023,USF8,45223USF8,8187.64,9470.3699,1396.1952,1689.1613,99.8282,99.5936,99.746,0.4449,0.4323,97.8052,3093.5953,-106.2394,23.286,18.8976,39.3267,99.5425,97.7519,1485,134388,4276,0,0,134388,211461,3.0927,3.7079,4.0927,5103,8244,1597370,98.0806,95,0,233,1021,22995
10/24/2023,Remote Najran,45223Remote Najran,2835.56,2672.3424,344.4586,422.9112,99.9921,99.9016,99.7116,0.2537,0.2609,97.6962,3803.9708,-105.9508,23.9023,18.5286,39.8762,99.4244,97.6689,333,81991,3923,0,0,81991,259001,3.1501,3.7731,4.0581,5156,7361,83530,99.6891,2914,0,2,274,7279
10/24/2023,Southern Remote,45223Southern Remote,23956.78,16311.9518,2105.2804,2876.3217,99.9757,99.8315,99.6493,0.2202,0.4072,96.458,3552.1145,-104.7834,23.2982,18.2767,39.8305,99.0795,96.4268,3653,756931,24856,0,0,756931,1562815,3.1357,3.7749,4.0474,5380,7665,1883681,98.467,6291,99,1375,2032,56594
10/24/2023,Southern City,45223Southern City,27917.6,7513.5574,1238.3088,1748.4976,99.9901,99.9219,99.8696,0.131,0.1645,81.9417,3263.3009,-102.2594,22.828,18.0463,39.523,98.7169,81.7829,94,974960,15699,0,0,974960,526712,3.1296,3.7596,4.0922,5139,6921,286556,99.5258,43,0,77,1303,24057
10/24/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45223Cluster=Aseer CL1,Rule Name=Opt Clusters",4217.23,1449.9021,210.1686,405.7076,99.9931,99.9394,99.8151,0.1791,0.2681,95.0299,3435.877,-103.0659,23.3185,17.915,37.8302,98.9849,94.9944,134,129370,4123,0,0,129370,208988,3.1477,3.7756,4.0882,4962,6976,156126,99.6122,0,0,0,258,7765
10/24/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45223Cluster=Aseer CL2,Rule Name=Opt Clusters",8041.11,2178.4166,337.7525,604.0122,99.9876,99.9264,99.8295,0.2432,0.309,96.3497,3261.6648,-98.488,23.3597,17.5269,38.3815,97.5982,96.3034,77,262049,6691,0,0,262049,256759,3.1224,3.746,4.0732,5112,7284,2408,99.3744,0,0,0,678,13305
10/24/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45223Cluster=Aseer CL3,Rule Name=Opt Clusters",3034.52,5201.6285,598.257,647.1364,99.9817,99.8356,99.643,0.2967,0.2884,96.4509,4556.6605,-105.5378,24.5342,19.0343,39.5342,99.023,96.4098,253,81594,3092,0,0,81594,290930,3.1386,3.7838,4.0297,5253,7174,557165,98.2259,7,0,0,287,9716
10/24/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45223Cluster=Jizan CL1,Rule Name=Opt Clusters",12210.86,4196.75,681.2678,848.7653,99.9688,99.7358,99.673,0.1336,0.3795,95.6796,3033.7473,-104.48,22.2354,17.9341,40.1335,99.2921,95.6482,1857,430433,7659,0,0,430433,384701,3.1367,3.7721,4.0693,5388,7884,185514,98.8577,2123,99,1266,654,16077
10/24/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45223Cluster=Jizan CL2,Rule Name=Opt Clusters",13034.44,4301.5608,594.446,896.6795,99.986,99.8084,99.6082,0.1499,0.3468,96.8245,2991.6867,-104.1241,22.2955,18.2055,40.5894,98.9907,96.7898,896,460137,8657,0,0,460137,333849,3.1176,3.7637,4.0662,5377,6847,1163765,96.59,1289,0,184,743,14502
10/24/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45223Cluster=Aseer CL4,Rule Name=Opt Clusters",3508.97,3177.4232,408.348,615.4281,99.9913,99.9578,99.8653,0.3462,0.2996,97.2546,3787.1776,-105.6616,23.7333,18.0345,39.5534,99.0767,97.1902,212,86084,4175,0,0,86084,465595,3.1425,3.7846,4.0445,5239,7485,58496,99.8396,3,0,0,378,10223
10/24/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45223Cluster=Najran CL1,Rule Name=Opt Clusters",7387.02,3103.6921,484.8409,564.8594,99.9917,99.9066,99.7946,0.1113,0.1431,97.699,3273.2673,-104.9761,22.9266,18.2871,40.2142,99.4156,97.699,257,267586,5608,0,0,267586,131669,3.1438,3.7617,4.1027,5000,7037,46763,99.8467,2912,0,2,318,8322
10/24/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45223Cluster=Najran CL2,Rule Name=Opt Clusters",440.23,216.136,28.5084,42.231,99.9843,99.9406,99.8435,0.1106,0.1306,96.294,3984.0441,-105.5201,24.0012,18.1724,38.3816,99.5687,96.294,61,14638,550,0,0,14638,17036,3.1554,3.772,4.0979,5129,6996,0,100,0,0,0,19,741
10/24/2023,Aseer Province,45223Aseer Province,18789.7,11999.9453,1553.5395,2270.4012,99.9885,99.9197,99.8034,0.2543,0.293,96.5655,3911.431,-103.1655,23.8099,18.2784,38.8961,98.5159,96.5155,673,558842,18071,0,0,558842,1221860,3.1347,3.7659,4.0586,5113,7239,774195,99.2081,10,0,0,1598,40943
10/24/2023,Jazan Province,45223Jazan Province,25257.44,8505.7359,1276.7004,1747.3278,99.9772,99.7716,99.6406,0.142,0.3636,96.1301,3011.8406,-104.3305,22.2654,18.0684,40.3331,99.1558,96.0975,2756,890825,16326,0,0,890825,718962,3.127,3.7674,4.0676,5382,7415,1349279,97.824,3412,99,1450,1400,30645
10/24/2023,Najran Province,45223Najran Province,7827.24,3319.828,513.3493,607.0904,99.9913,99.9096,99.8002,0.1113,0.1419,97.5185,3311.6603,-105.0328,22.999,18.2805,40.0556,99.4315,97.5185,318,282224,6158,0,0,282224,148705,3.1445,3.7622,4.1022,5005,7035,46763,99.8626,2912,0,2,337,9063
10/25/2023,RNC701,45224RNC701,9423.07,5086.0867,727.4747,1197.1813,99.9856,99.8937,99.5769,0.2536,0.3309,97.3648,3424.5713,-103.6021,23.3941,17.6968,38.7013,98.4238,97.3278,351,274969,10129,0,0,274969,784026,3.1411,3.7754,4.0679,5074,7250,1327802,98.0729,10725,1,882,810,24014
10/25/2023,RNC704,45224RNC704,7900.08,3265.3298,526.331,618.0623,99.9904,99.9263,99.8956,0.0977,0.1509,97.7599,3217.7381,-105.0411,22.9337,18.061,40.0318,99.3839,97.745,297,293840,6381,0,0,293840,146769,3.1381,3.7601,4.1028,5020,6997,44732,99.8686,0,0,0,310,9430
10/25/2023,RNC703,45224RNC703,6886.18,1661.2141,264.7122,470.1211,99.9813,99.9167,99.8304,0.2853,0.337,73.2729,3129.4328,-98.9812,23.2364,17.2365,38.4073,98.1123,73.19,237,227687,5271,0,0,227687,238887,3.1213,3.7424,4.0642,5073,7908,272131,99.1464,108,0,98,692,11612
10/25/2023,RNC705,45224RNC705,26117.65,8559.592,1291.4672,1792.8156,99.9744,99.7067,99.5363,0.1658,0.3774,96.0863,3024.4958,-104.46,22.3074,17.9945,40.2514,99.1219,96.0658,2764,936188,17014,0,0,936188,762692,3.1271,3.7658,4.0703,5359,7386,1264798,97.9816,8939,140,3212,1718,32489
10/25/2023,RNC706,45224RNC706,2929.85,4588.4485,539.9426,580.7359,99.9773,99.6301,99.6441,0.3277,0.3121,96.1732,4456.4316,-105.4527,24.2682,18.867,39.5843,98.6086,96.1598,275,79845,3086,0,0,79845,284189,3.1338,3.7744,4.0281,5098,7170,460307,98.0628,935,0,831,315,9866
10/25/2023,Remote Jizan,45224Remote Jizan,14108.57,6000.5126,871.8336,1180.3445,99.9635,99.6663,99.4497,0.175,0.447,96.1642,3081.7059,-105.1104,22.3604,18.1299,40.4303,99.2283,96.1436,2701,499008,11374,0,0,499008,529543,3.1388,3.7759,4.0636,5456,7849,1027829,97.3392,6822,140,2698,1040,22698
10/25/2023,Remote Aseer,45224Remote Aseer,7590.74,7322.2723,896.1139,1272.0837,99.972,99.8515,99.634,0.3885,0.4848,95.7386,3851.9889,-104.2613,23.7526,18.0715,39.335,98.3063,95.7183,808,209261,10142,0,0,209261,794524,3.1262,3.7581,4.037,5183,7425,1373901,97.8989,2718,0,283,1008,29760
10/25/2023,Remote Khamis,45224Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
10/25/2023,RNC291,45224RNC291,8165.41,9278.8624,1416.1715,1669.5811,99.9302,99.65,99.7364,0.4506,0.4672,97.8928,3029.8496,-106.2353,23.2108,18.815,39.3115,99.5554,97.834,1443,138495,4735,0,0,138495,219236,3.0886,3.7091,4.0961,5072,8229,1389309,97.9891,437,0,249,1065,24317
10/25/2023,Abha,45224Abha,3045.34,647.4012,114.2852,235.5978,99.9945,99.8122,99.5982,0.1463,0.1948,94.5652,3023.031,-102.536,23.0579,17.3292,37.4973,98.823,94.5652,10,96343,2269,0,0,96343,100833,3.1471,3.7779,4.0969,4900,6732,144749,99.3962,3219,1,389,151,4074
10/25/2023,Khamis Mushait,45224Khamis Mushait,5365.64,1178.4279,197.373,327.0569,99.9892,99.9253,99.8132,0.2133,0.1993,17.647,3367.8841,-98.2316,23.242,17.8105,38.058,97.7399,17.647,14,184145,3360,0,0,184145,140416,3.128,3.7502,4.0823,5013,7981,258579,99.0469,1093,0,110,410,5617
10/25/2023,Abu Arish,45224Abu Arish,3040.97,581.6856,86.7008,125.8834,99.9886,99.8334,99.7261,0.2457,0.3227,56.0976,3010.4911,-100.959,22.6406,18.2728,40.2331,97.7419,56.0976,18,121795,1269,0,0,121795,32345,3.0831,3.721,4.0715,5580,6795,30947,99.4315,34,0,92,294,2206
10/25/2023,Bishah,45224Bishah,1080.78,301.6206,54.2578,107.8097,99.9919,99.9018,99.6669,0.195,0.1273,50,2796.49,-105.0441,23.0976,16.8773,38.4398,99.4721,50,2,31394,536,0,0,31394,37257,3.1585,3.7948,4.0928,5156,7004,53519,99.3117,1210,0,175,65,1639
10/25/2023,Jizan,45224Jizan,4297.36,1132.7991,204.8769,292.7571,99.9844,99.745,99.6895,0.1274,0.2706,43.9024,2826.9793,-103.9757,22.0781,17.3316,39.297,99.1881,43.9024,23,147870,2187,0,0,147870,146592,3.1377,3.7691,4.0892,5014,6618,192838,98.7173,1862,0,328,196,5184
10/25/2023,Muhayel,45224Muhayel,1093.05,674.7936,108.0522,121.8847,99.9775,99.2167,99.6639,0.1885,0.165,98.5612,3549.6419,-104.0102,23.0726,18.6385,39.7678,98.9617,98.5612,2,33831,833,0,0,33831,45360,3.1478,3.787,4.0839,5000,7134,10763,95.6603,835,0,790,65,1626
10/25/2023,Najran,45224Najran,6081.82,1844.6646,329.6378,370.7865,99.9937,99.9641,99.928,0.0718,0.0991,26.3158,3199.5165,-104.5096,22.6219,18.1269,40.0858,98.955,26.3158,14,234928,3844,0,0,234928,80093,3.1337,3.7577,4.111,5006,6918,19978,99.9068,0,0,0,171,4363
10/25/2023,Sabya,45224Sabya,4667.89,843.6638,127.6857,193.3573,99.9949,99.8582,99.7545,0.1114,0.2457,82.5397,2927.6821,-103.6187,22.1164,17.8698,40.9137,99.0415,82.5397,22,167378,2182,0,0,167378,54084,3.1083,3.7651,4.0767,5256,6668,11690,99.8243,221,0,94,187,2375
10/25/2023,Southern Region,45224Southern Region,53256.83,23160.6712,3349.9278,4658.9162,99.9796,99.801,99.6419,0.1912,0.3112,96.2709,3360.6619,-103.7577,23.0177,18.0139,39.6608,98.8947,96.2488,3924,1812529,41881,0,0,1812529,2216563,3.1309,3.7643,4.0666,5217,7356,3369770,98.3945,20707,141,5023,3845,87411
10/25/2023,USF8,45224USF8,8165.41,9278.8624,1416.1715,1669.5811,99.9302,99.65,99.7364,0.4506,0.4672,97.8928,3029.8496,-106.2353,23.2108,18.815,39.3115,99.5554,97.834,1443,138495,4735,0,0,138495,219236,3.0886,3.7091,4.0961,5072,8229,1389309,97.9891,437,0,249,1065,24317
10/25/2023,Remote Najran,45224Remote Najran,2877.07,2632.0538,358.9622,430.8878,99.9829,99.912,99.6963,0.2255,0.2909,97.9817,3647.1215,-105.9877,23.8237,18.1844,39.867,99.4956,97.9493,310,86453,3885,0,0,86453,255430,3.1415,3.7715,4.0522,5172,7503,244977,98.6423,2693,0,64,258,7859
10/25/2023,Southern Remote,45224Southern Remote,24576.38,15954.8387,2126.9097,2883.3159,99.968,99.7866,99.561,0.2382,0.4371,96.3511,3491.0546,-104.8194,23.2007,18.1144,39.8107,99.0146,96.3289,3819,794722,25401,0,0,794722,1579497,3.1352,3.7696,4.0478,5354,7696,2646707,97.8512,12233,140,3045,2306,60317
10/25/2023,Southern City,45224Southern City,28672.86,7205.0564,1222.8692,1775.1335,99.9906,99.8276,99.7532,0.1476,0.1843,81.6112,3104.9534,-102.3149,22.7088,17.8382,39.5027,98.6267,81.6112,105,1017684,16480,0,0,1017684,636980,3.1269,3.7603,4.0917,5121,7019,723063,99.139,8474,1,1978,1539,27084
10/25/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45224Cluster=Aseer CL1,Rule Name=Opt Clusters",4335.63,1318.6984,215.3645,414.2328,99.9905,99.8503,99.5407,0.2016,0.298,95.602,3057.4561,-103.1149,23.1222,17.4632,37.8035,98.885,95.602,122,134475,4164,0,0,134475,247889,3.1457,3.773,4.0878,4965,6913,313933,99.1588,5470,1,481,303,8871
10/25/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45224Cluster=Aseer CL2,Rule Name=Opt Clusters",8258.92,2168.3979,342.3793,613.1065,99.982,99.9008,99.7837,0.2676,0.3462,95.9342,3151.1829,-98.5278,23.2367,17.2938,38.4213,97.5415,95.9342,94,274777,6895,0,0,274777,297922,3.1215,3.7449,4.0732,5062,7793,310325,98.6381,1310,0,193,783,14710
10/25/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45224Cluster=Aseer CL3,Rule Name=Opt Clusters",3098.25,4981.1173,590.3225,637.5106,99.9749,99.6495,99.489,0.3359,0.3152,96.2878,4416.9486,-105.5857,24.2787,18.8453,39.5073,98.6495,96.2634,295,85750,3421,0,0,85750,300756,3.1354,3.7742,4.0313,5104,7142,997894,97.1455,935,0,831,347,10761
10/25/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45224Cluster=Jizan CL1,Rule Name=Opt Clusters",12631.9,3960.3004,646.8822,852.4515,99.9596,99.6474,99.5581,0.151,0.3823,95.6349,2980.3297,-104.4934,22.2249,17.8143,40.0442,99.2525,95.6209,1797,448604,7764,0,0,448604,423862,3.1376,3.7709,4.0734,5343,7926,373359,98.359,5174,135,2482,768,16332
10/25/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45224Cluster=Jizan CL2,Rule Name=Opt Clusters",13358.32,4288.5458,605.5324,899.1451,99.9895,99.7675,99.5383,0.1768,0.3759,96.6967,3008.9852,-104.2466,22.2869,18.1506,40.5373,98.9681,96.6698,956,483340,9028,0,0,483340,333832,3.1165,3.7615,4.0666,5372,6783,885385,97.4057,3765,5,730,923,15605
10/25/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45224Cluster=Aseer CL4,Rule Name=Opt Clusters",3666.14,3177.5055,422.9671,623.9406,99.9816,99.9255,99.6633,0.3518,0.3429,95.8956,3636.9027,-105.6911,23.5751,17.8179,39.6063,98.9955,95.8295,363,91620,4228,0,0,91620,465447,3.1414,3.7854,4.0378,5289,7650,444142,98.4532,4053,0,306,411,11692
10/25/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45224Cluster=Najran CL1,Rule Name=Opt Clusters",7456.46,3037.5233,494.9837,576.5949,99.9903,99.9265,99.9056,0.0968,0.1539,97.6611,3175.0727,-104.9876,22.871,18.0596,40.1855,99.3498,97.6526,270,278048,5808,0,0,278048,131429,3.1368,3.7588,4.1034,5016,7002,25972,99.9148,0,0,0,289,8709
10/25/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45224Cluster=Najran CL2,Rule Name=Opt Clusters",443.62,227.8065,31.3474,41.4674,99.9929,99.9246,99.8173,0.1136,0.1225,98.4412,3921.8771,-105.5037,23.8353,18.0851,38.4101,99.6863,98.3823,27,15792,573,0,0,15792,15340,3.1588,3.7877,4.0973,5123,6907,18760,99.4704,0,0,0,21,721
10/25/2023,Aseer Province,45224Aseer Province,19351.82,11639.233,1570.2112,2287.095,99.9827,99.8443,99.6468,0.2778,0.3276,96.0035,3731.5264,-103.2011,23.6187,18.0265,38.9027,98.38,95.968,873,586332,18692,0,0,586332,1311644,3.133,3.7639,4.0575,5077,7470,2053040,98.3056,11768,1,1811,1841,45984
10/25/2023,Jazan Province,45224Jazan Province,25997.34,8255.3322,1253.2367,1753.2921,99.9744,99.7056,99.5478,0.1643,0.3793,96.0724,2994.9135,-104.3926,22.2557,17.9824,40.2637,99.1222,96.0531,2754,932234,16808,0,0,932234,758064,3.127,3.7657,4.0701,5360,7389,1271998,97.9134,8939,140,3212,1694,31987
10/25/2023,Najran Province,45224Najran Province,7900.08,3265.3298,526.331,618.0623,99.9904,99.9263,99.8956,0.0977,0.1509,97.7599,3217.7381,-105.0411,22.9337,18.061,40.0318,99.3839,97.745,297,293840,6381,0,0,293840,146769,3.1381,3.7601,4.1028,5020,6997,44732,99.8686,0,0,0,310,9430
10/26/2023,RNC701,45225RNC701,9566.18,5154.767,749.3154,1184.4564,99.9867,99.931,99.6488,0.2054,0.3458,97.5648,3407.5794,-103.6398,23.2763,17.809,38.7567,98.5591,97.4569,391,302900,10801,0,0,302900,748099,3.136,3.7715,4.0711,5043,7370,2186483,97.002,3648,2,193,749,24943
10/26/2023,RNC704,45225RNC704,8247.58,3110.5229,498.941,611.6781,99.9884,99.8744,99.4651,0.1197,0.1853,97.482,3025.3318,-105.0795,22.7349,18.057,40.0235,99.4157,97.4678,348,327499,7763,0,0,327499,219655,3.1347,3.7548,4.1012,4928,7088,197277,99.4205,12612,1,302,429,11567
