Sector ,lat,long,azimuth,Cluster
S6159_1,16.92402,42.83072,160,Abu Arish
S6159_2,16.92402,42.83072,270,Abu Arish
S6161_0,16.8749,42.57284,70,Jizan
S6161_1,16.8749,42.57284,170,Jizan
S6161_2,16.8749,42.57284,350,Jizan
S6162_0,17.26808,43.12858,90,Remote Jizan
S6162_1,17.26808,43.12858,190,Remote Jizan
S6162_2,17.26808,43.12858,250,Remote Jizan
S6163_0,16.8569,42.958,70,Remote Jizan
S6163_1,16.8569,42.958,160,Remote Jizan
S6163_2,16.8569,42.958,280,Remote Jizan
S6164_0,16.85913,41.91288,90,Remote Jizan
S6164_1,16.85913,41.91288,160,Remote Jizan
S6164_2,16.85913,41.91288,320,Remote Jizan
S6165_0,17.6433,42.5341,140,Remote Jizan
S6165_1,17.6433,42.5341,240,Remote Jizan
S6165_2,17.6433,42.5341,310,Remote Jizan
S6166_0,16.71174,42.85226,0,Remote Jizan
S6166_1,16.71174,42.85226,120,Remote Jizan
S6166_2,16.71174,42.85226,230,Remote Jizan
S6167_0,16.5581,43.0064,70,Remote Jizan
S6167_1,16.5581,43.0064,150,Remote Jizan
S6167_2,16.5581,43.0064,320,Remote Jizan
S6168_0,17.05893,42.86688,0,Remote Jizan
S6168_1,17.05893,42.86688,120,Remote Jizan
S6168_2,17.05893,42.86688,270,Remote Jizan
S6169_0,16.63942,43.06123,50,Remote Jizan
S6169_1,16.63942,43.06123,120,Remote Jizan
S6169_2,16.63942,43.06123,220,Remote Jizan
S6171_0,16.61705,43.01454,0,Remote Jizan
S6171_1,16.61705,43.01454,110,Remote Jizan
S6171_2,16.61705,43.01454,250,Remote Jizan
S6172_0,17.56782,43.01583,40,Remote Jizan
S6172_1,17.56782,43.01583,160,Remote Jizan
S6172_2,17.56782,43.01583,280,Remote Jizan
S6173_0,17.93913,43.78364,0,Remote Najran
S6173_1,17.93913,43.78364,100,Remote Najran
S6173_2,17.93913,43.78364,250,Remote Najran
S6174_0,16.96895,42.83492,20,Abu Arish
S6174_1,16.96895,42.83492,120,Abu Arish
S6174_2,16.96895,42.83492,240,Abu Arish
S6175_0,17.09946,42.82417,90,Remote Jizan
S6175_1,17.09946,42.82417,240,Remote Jizan
S6175_2,17.09946,42.82417,330,Remote Jizan
S6176_0,17.215,42.4654,10,Remote Jizan
S6176_1,17.215,42.4654,120,Remote Jizan
S6176_2,17.215,42.4654,240,Remote Jizan
S6177_0,17.16489,42.54568,50,Remote Jizan
S6177_1,17.16489,42.54568,130,Remote Jizan
S6177_2,17.16489,42.54568,300,Remote Jizan
S6178_0,17.80237,41.91362,0,Remote Jizan
S6178_1,17.80237,41.91362,180,Remote Jizan
S6178_2,17.80237,41.91362,270,Remote Jizan
S6179_0,17.511925,47.10141,80,Remote Najran
S6179_1,17.511925,47.10141,180,Remote Najran
S6179_2,17.511925,47.10141,250,Remote Najran
S6180_0,17.7662,41.92711,40,Remote Jizan
S6180_1,17.7662,41.92711,140,Remote Jizan
S6180_2,17.7662,41.92711,330,Remote Jizan
S6181_0,18.03115,41.6769,330,Remote Jizan
S6181_1,18.03115,41.6769,160,Remote Jizan
S6181_2,18.03115,41.6769,220,Remote Jizan
S6182_0,17.4983,44.3436,0,Najran
S6182_1,17.4983,44.3436,90,Najran
S6182_2,17.4983,44.3436,280,Najran
S6183_0,17.43695,44.05516,40,Najran
S6183_1,17.43695,44.05516,120,Najran
S6183_2,17.43695,44.05516,280,Najran
S6184_0,17.52496,44.24364,0,Najran
S6184_1,17.52496,44.24364,90,Najran
S6184_2,17.52496,44.24364,270,Najran
S6185_0,17.55687,44.22707,15,Najran
S6185_1,17.55687,44.22707,120,Najran
S6185_2,17.55687,44.22707,250,Najran
S6186_0,17.58599,44.22485,50,Najran
S6186_1,17.58599,44.22485,150,Najran
S6186_2,17.58599,44.22485,280,Najran
S6187_0,17.497,44.21862,350,Najran
S6187_1,17.497,44.21862,110,Najran
S6187_2,17.497,44.21862,250,Najran
S6188_0,17.75229,44.17501,0,Remote Najran
S6188_1,17.75229,44.17501,160,Remote Najran
S6189_0,17.42963,44.11575,60,Najran
S6189_1,17.42963,44.11575,170,Najran
S6189_2,17.42963,44.11575,290,Najran
S6190_0,17.99403,44.02008,90,Remote Najran
S6190_1,17.99403,44.02008,210,Remote Najran
S6190_2,17.99403,44.02008,330,Remote Najran
S6191_0,17.69061,44.19364,190,Remote Najran
S6191_1,17.69061,44.19364,350,Remote Najran
S6192_0,16.7152,43.0074,50,Remote Jizan
S6192_1,16.7152,43.0074,130,Remote Jizan
S6192_2,16.7152,43.0074,290,Remote Jizan
S6194_0,16.53365,42.79541,80,Remote Jizan
S6194_1,16.53365,42.79541,190,Remote Jizan
S6194_2,16.53365,42.79541,325,Remote Jizan
S6195_0,17.78907,42.33835,30,Remote Jizan
S6195_1,17.78907,42.33835,150,Remote Jizan
S6195_2,17.78907,42.33835,260,Remote Jizan
S6197_0,17.29494,42.35442,95,Remote Jizan
S6197_1,17.29494,42.35442,200,Remote Jizan
S6197_2,17.29494,42.35442,310,Remote Jizan
S6198_0,16.71605,43.09747,0,Remote Jizan
S6198_1,16.71605,43.09747,160,Remote Jizan
S6198_2,16.71605,43.09747,270,Remote Jizan
S6200_0,17.46217,44.06785,80,Najran
S6200_1,17.46217,44.06785,180,Najran
S6200_2,17.46217,44.06785,310,Najran
S6201_0,16.978656,42.86889,60,Abu Arish
S6201_1,16.978656,42.86889,180,Abu Arish
S6201_2,16.978656,42.86889,320,Abu Arish
S6202_0,17.80815,44.27528,70,Remote Najran
S6202_1,17.80815,44.27528,170,Remote Najran
S6202_2,17.80815,44.27528,280,Remote Najran
S6203_0,17.70721,42.29771,160,Remote Jizan
S6203_1,17.70721,42.29771,250,Remote Jizan
S6203_2,17.70721,42.29771,340,Remote Jizan
S6204_0,17.17205,42.71945,120,Sabya
S6204_1,17.17205,42.71945,220,Sabya
S6204_2,17.17205,42.71945,330,Sabya
S6205_0,16.889,42.55778,90,Jizan
S6205_1,16.889,42.55778,190,Jizan
S6205_2,16.889,42.55778,280,Jizan
S6206_0,17.52372,44.18542,0,Najran
S6206_1,17.52372,44.18542,100,Najran
S6206_2,17.52372,44.18542,220,Najran
S6207_0,17.54619,44.21485,20,Najran
S6207_1,17.54619,44.21485,170,Najran
S6207_2,17.54619,44.21485,280,Najran
S6208_0,17.54104,44.29679,30,Najran
S6208_1,17.54104,44.29679,170,Najran
S6208_2,17.54104,44.29679,310,Najran
S6209_0,17.13961,42.72046,10,Sabya
S6209_1,17.13961,42.72046,120,Sabya
S6209_2,17.13961,42.72046,240,Sabya
S6210_0,16.881748,42.565694,40,Jizan
S6210_1,16.881748,42.565694,140,Jizan
S6210_2,16.881748,42.565694,250,Jizan
S6211_0,16.70191,42.95477,20,Remote Jizan
S6211_1,16.70191,42.95477,160,Remote Jizan
S6211_2,16.70191,42.95477,260,Remote Jizan
S6213_0,17.20755,42.60001,0,Remote Jizan
S6213_1,17.20755,42.60001,120,Remote Jizan
S6213_2,17.20755,42.60001,240,Remote Jizan
S6214_0,16.97299,42.81092,0,Abu Arish
S6214_1,16.97299,42.81092,120,Abu Arish
S6214_2,16.97299,42.81092,270,Abu Arish
S6215_0,17.34113,42.76495,10,Remote Jizan
S6215_1,17.34113,42.76495,120,Remote Jizan
S6215_2,17.34113,42.76495,220,Remote Jizan
S6216_0,17.02244,43.015672,20,Remote Jizan
S6216_1,17.02244,43.015672,120,Remote Jizan
S6216_2,17.02244,43.015672,230,Remote Jizan
S6222_0,16.897,42.59442,40,Jizan
S6222_1,16.897,42.59442,230,Jizan
S6222_2,16.897,42.59442,310,Jizan
S6223_0,16.97592,42.56043,30,Jizan
S6223_1,16.97592,42.56043,130,Jizan
S6223_2,16.97592,42.56043,240,Jizan
S6224_0,16.98221,42.82934,100,Abu Arish
S6224_1,16.98221,42.82934,215,Abu Arish
S6224_2,16.98221,42.82934,310,Abu Arish
S6225_0,17.15244,42.63385,0,Sabya
S6225_1,17.15244,42.63385,180,Sabya
S6225_2,17.15244,42.63385,270,Sabya
S6226_0,17.00041,42.62488,20,Remote Jizan
S6226_1,17.00041,42.62488,150,Remote Jizan
S6226_2,17.00041,42.62488,230,Remote Jizan
S6227_0,16.89825,42.56671,0,Jizan
S6227_1,16.89825,42.56671,180,Jizan
S6227_2,16.89825,42.56671,270,Jizan
S6228_0,16.90968,42.57082,10,Jizan
S6228_1,16.90968,42.57082,180,Jizan
S6228_2,16.90968,42.57082,260,Jizan
S6229_0,17.15624,42.62432,0,Sabya
S6229_1,17.15624,42.62432,100,Sabya
S6229_2,17.15624,42.62432,250,Sabya
S6230_0,16.91462,42.6675,30,Remote Jizan
S6230_1,16.91462,42.6675,120,Remote Jizan
S6230_2,16.91462,42.6675,250,Remote Jizan
S6231_0,16.85034,42.58997,130,Jizan
S6231_1,16.85034,42.58997,240,Jizan
S6231_2,16.85034,42.58997,350,Jizan
S6232_0,17.1304,42.6426,20,Sabya
S6232_1,17.1304,42.6426,120,Sabya
S6232_2,17.1304,42.6426,240,Sabya
S6233_0,17.17212,42.65822,0,Sabya
S6233_1,17.17212,42.65822,140,Sabya
S6233_2,17.17212,42.65822,270,Sabya
S6234_0,17.11075,42.64776,10,Sabya
S6234_1,17.11075,42.64776,140,Sabya
S6234_2,17.11075,42.64776,270,Sabya
S6235_0,16.89011,42.57517,30,Jizan
S6235_1,16.89011,42.57517,180,Jizan
S6235_2,16.89011,42.57517,300,Jizan
S6236_0,16.97716,42.74533,100,Abu Arish
S6236_1,16.97716,42.74533,250,Abu Arish
S6236_2,16.97716,42.74533,320,Abu Arish
S6237_0,16.99206,42.80094,0,Abu Arish
S6237_1,16.99206,42.80094,115,Abu Arish
S6237_2,16.99206,42.80094,270,Abu Arish
S6238_0,16.95411,42.88619,350,Remote Jizan
S6238_1,16.95411,42.88619,70,Remote Jizan
S6238_2,16.95411,42.88619,250,Remote Jizan
S6239_0,16.8976,42.57317,30,Jizan
S6239_1,16.8976,42.57317,150,Jizan
S6239_2,16.8976,42.57317,280,Jizan
S6240_0,16.90271,42.55628,40,Jizan
S6240_1,16.90271,42.55628,140,Jizan
S6240_2,16.90271,42.55628,260,Jizan
S6241_0,17.10009,42.70412,120,Remote Jizan
S6241_1,17.10009,42.70412,230,Remote Jizan
S6241_2,17.10009,42.70412,310,Remote Jizan
S6242_0,16.8946,42.562775,60,Jizan
S6242_1,16.8946,42.562775,160,Jizan
S6242_2,16.8946,42.562775,260,Jizan
S6243_0,17.27136,42.59572,25,Remote Jizan
S6243_1,17.27136,42.59572,125,Remote Jizan
S6243_2,17.27136,42.59572,220,Remote Jizan
S6244_0,16.83369,42.64337,110,Jizan
S6244_1,16.83369,42.64337,250,Jizan
S6244_2,16.83369,42.64337,340,Jizan
S6245_0,16.93121,42.56528,70,Jizan
S6245_1,16.93121,42.56528,170,Jizan
S6245_2,16.93121,42.56528,300,Jizan
S6246_0,17.07262,42.78962,20,Remote Jizan
S6246_1,17.07262,42.78962,120,Remote Jizan
S6246_2,17.07262,42.78962,250,Remote Jizan
S6247_0,16.67732,42.99819,10,Remote Jizan
S6247_1,16.67732,42.99819,120,Remote Jizan
S6247_2,16.67732,42.99819,270,Remote Jizan
S6248_0,17.0239,42.88182,0,Remote Jizan
S6248_1,17.0239,42.88182,160,Remote Jizan
S6248_2,17.0239,42.88182,270,Remote Jizan
S6249_0,16.98244,42.85794,0,Abu Arish
S6249_1,16.98244,42.85794,150,Abu Arish
S6249_2,16.98244,42.85794,250,Abu Arish
S6250_0,17.71758,42.22889,50,Remote Jizan
S6250_1,17.71758,42.22889,240,Remote Jizan
S6250_2,17.71758,42.22889,310,Remote Jizan
S6251_0,16.68907,42.98863,20,Remote Jizan
S6251_1,16.68907,42.98863,100,Remote Jizan
S6251_2,16.68907,42.98863,220,Remote Jizan
S6252_0,16.71311,42.9559,20,Remote Jizan
S6252_1,16.71311,42.9559,110,Remote Jizan
S6252_2,16.71311,42.9559,220,Remote Jizan
S6253_0,17.0303,43.05396,60,Remote Jizan
S6253_1,17.0303,43.05396,170,Remote Jizan
S6253_2,17.0303,43.05396,270,Remote Jizan
S6254_0,17.73877,42.27914,10,Remote Jizan
S6254_1,17.73877,42.27914,90,Remote Jizan
S6254_2,17.73877,42.27914,250,Remote Jizan
S6255_0,17.6412,44.53569,0,Remote Najran
S6255_1,17.6412,44.53569,140,Remote Najran
S6255_2,17.6412,44.53569,230,Remote Najran
S6256_0,17.55973,44.27119,0,Najran
S6256_1,17.55973,44.27119,160,Najran
S6256_2,17.55973,44.27119,270,Najran
S6257_0,16.9714,42.8493,0,Abu Arish
S6257_1,16.9714,42.8493,110,Abu Arish
S6257_2,16.9714,42.8493,260,Abu Arish
S6258_0,17.56314,44.35515,0,Najran
S6258_1,17.56314,44.35515,150,Najran
S6258_2,17.56314,44.35515,250,Najran
S6259_0,17.48722,44.1463,50,Najran
S6259_1,17.48722,44.1463,155,Najran
S6259_2,17.48722,44.1463,260,Najran
S6260_0,17.52115,44.31634,20,Najran
S6260_1,17.52115,44.31634,150,Najran
S6260_2,17.52115,44.31634,270,Najran
S6261_0,17.51191,44.18684,70,Najran
S6261_1,17.51191,44.18684,230,Najran
S6261_2,17.51191,44.18684,320,Najran
S6262_0,17.57586,44.44761,0,Najran
S6262_1,17.57586,44.44761,80,Najran
S6262_2,17.57586,44.44761,220,Najran
S6264_0,17.45121,44.1361,0,Najran
S6264_1,17.45121,44.1361,170,Najran
S6264_2,17.45121,44.1361,280,Najran
S6265_0,17.52409,44.26246,0,Najran
S6265_1,17.52409,44.26246,90,Najran
S6265_2,17.52409,44.26246,280,Najran
S6266_0,17.59833,44.38167,0,Najran
S6266_1,17.59833,44.38167,160,Najran
S6266_2,17.59833,44.38167,290,Najran
S6267_0,17.4445,44.722,20,Remote Najran
S6267_1,17.4445,44.722,230,Remote Najran
S6267_2,17.4445,44.722,330,Remote Najran
S6268_0,17.48602,47.15021,0,Remote Najran
S6268_1,17.48602,47.15021,120,Remote Najran
S6268_2,17.48602,47.15021,230,Remote Najran
S6269_0,17.490117,47.115229,120,Remote Najran
S6269_1,17.490117,47.115229,280,Remote Najran
S6269_2,17.490117,47.115229,0,Remote Najran
S6270_0,17.56976,44.54443,30,Remote Najran
S6270_1,17.56976,44.54443,120,Remote Najran
S6270_2,17.56976,44.54443,300,Remote Najran
S6271_0,18.29805,44.20333,120,Remote Najran
S6271_1,18.29805,44.20333,240,Remote Najran
S6271_2,18.29805,44.20333,340,Remote Najran
S6272_0,17.7016,44.4516,110,Remote Najran
S6272_1,17.7016,44.4516,200,Remote Najran
S6272_2,17.7016,44.4516,350,Remote Najran
S6273_0,16.92778,42.6258,80,Jizan
S6273_1,16.92778,42.6258,180,Jizan
S6273_2,16.92778,42.6258,280,Jizan
S6274_0,17.0045,42.99288,70,Remote Jizan
S6274_1,17.0045,42.99288,150,Remote Jizan
S6274_2,17.0045,42.99288,330,Remote Jizan
S6275_0,17.57942,44.4088,50,Najran
S6275_1,17.57942,44.4088,140,Najran
S6275_2,17.57942,44.4088,250,Najran
S6276_0,16.89817,42.54575,20,Jizan
S6276_1,16.89817,42.54575,130,Jizan
S6276_2,16.89817,42.54575,240,Jizan
S6277_0,16.94992,42.85776,140,Abu Arish
S6277_1,16.94992,42.85776,250,Abu Arish
S6277_2,16.94992,42.85776,10,Abu Arish
S6279_0,16.99558,42.91681,30,Remote Jizan
S6279_1,16.99558,42.91681,120,Remote Jizan
S6279_2,16.99558,42.91681,250,Remote Jizan
S6280_0,17.66717,42.0604,30,Remote Jizan
S6280_1,17.66717,42.0604,120,Remote Jizan
S6280_2,17.66717,42.0604,270,Remote Jizan
S6281_0,16.53433,42.93268,0,Remote Jizan
S6281_1,16.53433,42.93268,90,Remote Jizan
S6281_2,16.53433,42.93268,280,Remote Jizan
S6282_0,17.04058,42.95259,90,Remote Jizan
S6282_1,17.04058,42.95259,200,Remote Jizan
S6282_2,17.04058,42.95259,330,Remote Jizan
S6283_0,16.5427,42.8389,70,Remote Jizan
S6283_1,16.5427,42.8389,150,Remote Jizan
S6283_2,16.5427,42.8389,260,Remote Jizan
S6285_0,16.979894,42.550669,50,Remote Jizan
S6285_1,16.979894,42.550669,210,Remote Jizan
S6285_2,16.979894,42.550669,300,Remote Jizan
S6286_0,16.96497,42.547516,10,Jizan
S6286_1,16.96497,42.547516,210,Jizan
S6286_2,16.96497,42.547516,290,Jizan
S6287_0,17.52816,44.20111,20,Najran
S6287_1,17.52816,44.20111,170,Najran
S6287_2,17.52816,44.20111,270,Najran
S6288_0,17.62444,44.46583,70,Remote Najran
S6288_1,17.62444,44.46583,190,Remote Najran
S6288_2,17.62444,44.46583,320,Remote Najran
S6289_0,17.4945,44.2022,70,Najran
S6289_1,17.4945,44.2022,170,Najran
S6289_2,17.4945,44.2022,290,Najran
S6290_0,17.4784,44.156,50,Najran
S6290_1,17.4784,44.156,160,Najran
S6290_2,17.4784,44.156,260,Najran
S6291_0,16.92367,42.55567,20,Jizan
S6291_1,16.92367,42.55567,140,Jizan
S6291_2,16.92367,42.55567,270,Jizan
S6292_0,17.54359,44.22613,0,Najran
S6292_1,17.54359,44.22613,120,Najran
S6292_2,17.54359,44.22613,260,Najran
S6294_0,16.93208,42.55383,0,Jizan
S6294_1,16.93208,42.55383,130,Jizan
S6294_2,16.93208,42.55383,240,Jizan
S6295_0,17.67943,43.95675,110,Remote Najran
S6295_1,17.67943,43.95675,240,Remote Najran
S6295_2,17.67943,43.95675,350,Remote Najran
S6296_0,16.91129,42.55265,0,Jizan
S6296_1,16.91129,42.55265,130,Jizan
S6296_2,16.91129,42.55265,230,Jizan
S6298_0,17.58147,42.38491,0,Remote Jizan
S6298_1,17.58147,42.38491,120,Remote Jizan
S6298_2,17.58147,42.38491,260,Remote Jizan
S6299_0,16.96408,42.54709,0,Jizan
S6299_1,16.96408,42.54709,0,Jizan
S6299_2,16.96408,42.54709,0,Jizan
S6300_0,17.48577,44.1121,30,Najran
S6300_1,17.48577,44.1121,150,Najran
S6300_2,17.48577,44.1121,260,Najran
S6301_0,17.52189,44.19374,100,Najran
S6301_1,17.52189,44.19374,200,Najran
S6301_2,17.52189,44.19374,330,Najran
S6303_0,17.53127,44.21003,70,Najran
S6303_1,17.53127,44.21003,230,Najran
S6303_2,17.53127,44.21003,310,Najran
S6304_0,17.54945,44.221028,70,Najran
S6304_1,17.54945,44.221028,220,Najran
S6304_2,17.54945,44.221028,320,Najran
S6305_0,17.54053,44.21929,100,Najran
S6305_1,17.54053,44.21929,260,Najran
S6305_2,17.54053,44.21929,340,Najran
S6306_0,17.54758,44.23261,60,Najran
S6306_1,17.54758,44.23261,180,Najran
S6306_2,17.54758,44.23261,300,Najran
S6307_0,17.563669,44.223643,60,Najran
S6307_1,17.563669,44.223643,210,Najran
S6307_2,17.563669,44.223643,320,Najran
S6308_0,17.58002,44.23599,70,Najran
S6308_1,17.58002,44.23599,180,Najran
S6308_2,17.58002,44.23599,310,Najran
S6309_0,17.54958,44.2609,100,Najran
S6309_1,17.54958,44.2609,240,Najran
S6309_2,17.54958,44.2609,340,Najran
S6310_0,17.531169,44.194878,70,Najran
S6310_1,17.531169,44.194878,190,Najran
S6310_2,17.531169,44.194878,330,Najran
S6311_0,17.57303,44.22801,90,Najran
S6311_1,17.57303,44.22801,200,Najran
S6311_2,17.57303,44.22801,300,Najran
S6312_0,17.5561,44.23597,0,Najran
S6312_1,17.5561,44.23597,110,Najran
S6312_2,17.5561,44.23597,210,Najran
S6313_0,17.55289,44.24732,70,Najran
S6313_1,17.55289,44.24732,180,Najran
S6313_2,17.55289,44.24732,280,Najran
S6314_0,17.537947,44.205852,80,Najran
S6314_1,17.537947,44.205852,220,Najran
S6314_2,17.537947,44.205852,330,Najran
S6315_0,17.5602,44.21677,80,Najran
S6315_1,17.5602,44.21677,200,Najran
S6315_2,17.5602,44.21677,330,Najran
S6317_0,17.47232,44.08482,0,Najran
S6317_1,17.47232,44.08482,70,Najran
S6317_2,17.47232,44.08482,210,Najran
S6318_0,17.48943,44.18794,110,Najran
S6318_1,17.48943,44.18794,210,Najran
S6318_2,17.48943,44.18794,340,Najran
S6320_0,17.513102,44.153614,100,Najran
S6320_1,17.513102,44.153614,220,Najran
S6320_2,17.513102,44.153614,320,Najran
S6321_0,17.558555,43.996885,60,Remote Najran
S6321_1,17.558555,43.996885,190,Remote Najran
S6321_2,17.558555,43.996885,270,Remote Najran
S6322_0,17.48803,43.78135,40,Remote Najran
S6322_1,17.48803,43.78135,240,Remote Najran
S6323_0,17.532303,43.85092,80,Remote Najran
S6323_1,17.532303,43.85092,250,Remote Najran
S6324_0,17.54352,43.91665,90,Remote Najran
S6324_1,17.54352,43.91665,180,Remote Najran
S6324_2,17.54352,43.91665,270,Remote Najran
S6325_0,17.596578,44.090396,120,Remote Najran
S6325_1,17.596578,44.090396,250,Remote Najran
S6325_2,17.596578,44.090396,350,Remote Najran
S6326_0,17.613488,44.140754,90,Remote Najran
S6326_1,17.613488,44.140754,220,Remote Najran
S6327_0,17.61455,44.17414,140,Remote Najran
S6327_1,17.61455,44.17414,310,Remote Najran
S6328_0,17.56394,44.32159,0,Najran
S6328_1,17.56394,44.32159,110,Najran
S6328_2,17.56394,44.32159,260,Najran
S6329_0,17.618911,44.413922,10,Najran
S6329_1,17.618911,44.413922,130,Najran
S6329_2,17.618911,44.413922,250,Najran
S6330_0,17.58618,44.49177,50,Najran
S6330_1,17.58618,44.49177,210,Najran
S6330_2,17.58618,44.49177,280,Najran
S6332_0,17.48503,47.12431,60,Remote Najran
S6332_1,17.48503,47.12431,190,Remote Najran
S6332_2,17.48503,47.12431,310,Remote Najran
S6333_0,17.48343,47.11386,30,Remote Najran
S6333_1,17.48343,47.11386,150,Remote Najran
S6333_2,17.48343,47.11386,270,Remote Najran
S6334_0,17.49587,47.109243,100,Remote Najran
S6334_1,17.49587,47.109243,200,Remote Najran
S6334_2,17.49587,47.109243,340,Remote Najran
S6335_0,17.476299,47.104776,130,Remote Najran
S6335_1,17.476299,47.104776,270,Remote Najran
S6335_2,17.476299,47.104776,350,Remote Najran
S6336_0,17.81345,44.44417,20,Remote Najran
S6336_1,17.81345,44.44417,120,Remote Najran
S6336_2,17.81345,44.44417,260,Remote Najran
S6337_0,17.77191,44.44881,0,Remote Najran
S6337_1,17.77191,44.44881,110,Remote Najran
S6337_2,17.77191,44.44881,170,Remote Najran
S6338_0,17.52517,44.21277,80,Najran
S6338_1,17.52517,44.21277,180,Najran
S6338_2,17.52517,44.21277,290,Najran
S6339_0,17.8414,44.28497,100,Remote Najran
S6339_1,17.8414,44.28497,280,Remote Najran
S6340_0,17.87879,43.71889,20,Remote Najran
S6340_1,17.87879,43.71889,150,Remote Najran
S6340_2,17.87879,43.71889,250,Remote Najran
S6341_0,17.79613,43.74264,180,Remote Najran
S6341_1,17.79613,43.74264,300,Remote Najran
S6342_0,17.66836,44.47402,30,Remote Najran
S6342_1,17.66836,44.47402,130,Remote Najran
S6342_2,17.66836,44.47402,230,Remote Najran
S6343_0,17.87881,44.16669,90,Remote Najran
S6343_1,17.87881,44.16669,270,Remote Najran
S6343_2,17.87881,44.16669,0,Remote Najran
S6344_0,17.60216,44.23657,30,Najran
S6344_1,17.60216,44.23657,170,Najran
S6344_2,17.60216,44.23657,320,Najran
S6345_0,17.49099,44.24822,10,Najran
S6345_1,17.49099,44.24822,170,Najran
S6345_2,17.49099,44.24822,270,Najran
S6346_0,17.45686,44.11468,60,Najran
S6346_1,17.45686,44.11468,160,Najran
S6346_2,17.45686,44.11468,300,Najran
S6347_0,17.14485,42.60046,60,Sabya
S6347_1,17.14485,42.60046,190,Sabya
S6347_2,17.14485,42.60046,300,Sabya
S6348_0,17.51864,44.28354,90,Najran
S6348_1,17.51864,44.28354,230,Najran
S6348_2,17.51864,44.28354,320,Najran
S6349_0,17.56391,44.24345,10,Najran
S6349_1,17.56391,44.24345,110,Najran
S6349_2,17.56391,44.24345,220,Najran
S6350_0,17.48576,44.12545,110,Najran
S6350_1,17.48576,44.12545,200,Najran
S6350_2,17.48576,44.12545,330,Najran
S6351_0,17.49286,44.13937,20,Najran
S6351_1,17.49286,44.13937,230,Najran
S6351_2,17.49286,44.13937,320,Najran
S6352_0,17.72907,43.75843,60,Remote Najran
S6352_1,17.72907,43.75843,190,Remote Najran
S6352_2,17.72907,43.75843,350,Remote Najran
S6354_0,17.63858,43.7825,170,Remote Najran
S6354_1,17.63858,43.7825,330,Remote Najran
S6355_0,17.58659,43.75799,30,Remote Najran
S6355_1,17.58659,43.75799,150,Remote Najran
S6355_2,17.58659,43.75799,290,Remote Najran
S6356_0,17.46648,44.13311,80,Najran
S6356_1,17.46648,44.13311,190,Najran
S6356_2,17.46648,44.13311,320,Najran
S6357_0,17.5148,44.17066,0,Najran
S6357_1,17.5148,44.17066,120,Najran
S6357_2,17.5148,44.17066,240,Najran
S6358_0,17.50256,44.13646,0,Najran
S6358_1,17.50256,44.13646,120,Najran
S6358_2,17.50256,44.13646,260,Najran
S6359_0,17.56842,43.76489,0,Remote Najran
S6359_1,17.56842,43.76489,200,Remote Najran
S6360_0,17.54284,43.75926,330,Remote Najran
S6360_1,17.54284,43.75926,150,Remote Najran
S6361_0,17.55583,44.710277,130,Remote Najran
S6361_1,17.55583,44.710277,230,Remote Najran
S6361_2,17.55583,44.710277,300,Remote Najran
S6362_0,17.91491,44.14001,160,Remote Najran
S6362_1,17.91491,44.14001,350,Remote Najran
S6363_0,17.97663,44.11692,10,Remote Najran
S6363_1,17.97663,44.11692,160,Remote Najran
S6363_2,17.97663,44.11692,270,Remote Najran
S6364_0,18.050895,44.13793,180,Remote Najran
S6364_1,18.050895,44.13793,350,Remote Najran
S6365_0,18.12351,44.12937,10,Remote Najran
S6365_1,18.12351,44.12937,200,Remote Najran
S6365_2,18.12351,44.12937,300,Remote Najran
S6366_0,18.46365,44.19727,20,Remote Najran
S6366_1,18.46365,44.19727,210,Remote Najran
S6366_2,18.46365,44.19727,290,Remote Najran
S6367_0,18.52601,44.2105,185,Remote Najran
S6367_1,18.52601,44.2105,260,Remote Najran
S6367_2,18.52601,44.2105,0,Remote Najran
S6368_0,17.84411,44.02011,0,Remote Najran
S6368_1,17.84411,44.02011,90,Remote Najran
S6368_2,17.84411,44.02011,240,Remote Najran
S6369_0,18.80861,45.12535,150,Remote Najran
S6369_1,18.80861,45.12535,340,Remote Najran
S6370_0,18.25202,44.46097,70,Remote Najran
S6370_1,18.25202,44.46097,160,Remote Najran
S6370_2,18.25202,44.46097,230,Remote Najran
S6371_0,17.52231,44.5362,0,Remote Najran
S6371_1,17.52231,44.5362,80,Remote Najran
S6371_2,17.52231,44.5362,280,Remote Najran
S6372_0,17.5161,44.84858,60,Remote Najran
S6372_1,17.5161,44.84858,280,Remote Najran
S6373_0,17.5752,45.03765,80,Remote Najran
S6373_1,17.5752,45.03765,270,Remote Najran
S6374_0,17.57418,45.27901,110,Remote Najran
S6374_1,17.57418,45.27901,280,Remote Najran
S6375_0,17.40254,45.38252,90,Remote Najran
S6375_1,17.40254,45.38252,300,Remote Najran
S6376_0,17.39145,45.5425,90,Remote Najran
S6376_1,17.39145,45.5425,270,Remote Najran
S6377_0,17.39038,45.66679,90,Remote Najran
S6377_1,17.39038,45.66679,280,Remote Najran
S6378_0,17.391088,45.775075,90,Remote Najran
S6378_1,17.391088,45.775075,280,Remote Najran
S6379_0,17.38299,45.95071,80,Remote Najran
S6379_1,17.38299,45.95071,270,Remote Najran
S6380_0,17.371589,46.056331,110,Remote Najran
S6380_1,17.371589,46.056331,300,Remote Najran
S6381_0,17.378668,46.196035,90,Remote Najran
S6381_1,17.378668,46.196035,270,Remote Najran
