Date,Time,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %
2023-11-14,04:00,Jazan Province,1,246.42,287.6118,41.8775,993.0254,100,99.8553,99.758,0.1176,0.1673,98.5714,4351.662,-105.3916,23.3471,19.1736,39.1292,98.773,98.5714,4,5798,103,0,0,5798,20426,3.141,3.8083,4.0816,5394,6477,0,99.6516
2023-11-14,04:00,Najran Province,1,33.27,74.1694,11.1701,287.1691,100,99.9616,99.8846,0.0927,0.0325,100,4659.8375,-105.7029,23.8522,19.1852,38.5471,99.1667,100,0,1169,26,0,0,1169,2942,3.1647,3.8094,4.113,4769,6642,0,100
2023-11-14,05:00,Southern Region,1,477.07,684.0896,100.7669,2577.5147,99.9932,99.9237,99.7872,0.1137,0.1425,96.5414,4511.3231,-104.5485,23.9886,18.8605,38.5368,99.2979,96.5414,23,19917,337,0,0,19917,62965,3.1227,3.7581,4.0901,5122,6616,58495,99.0146
2023-11-14,05:00,USF8,1,42.78,182.3586,25.6621,813.7204,99.8934,99.4462,99.3416,0.4698,0.1345,97.651,4625.8286,-106.8346,24.7302,19.2534,37.0693,100,97.651,7,975,22,0,0,975,3610,3.0966,3.6621,4.1079,5200,7241,39570,98.8931
2023-11-14,05:00,Southern Remote,1,212.76,477.6871,64.9217,1657.7706,99.984,99.9079,99.7363,0.1781,0.2038,96.5361,4638.7887,-105.4215,24.1152,18.7932,38.7909,99.2526,96.5361,23,7784,205,0,0,7784,48497,3.1185,3.7517,4.0735,5199,6573,36895,99.1126
2023-11-14,05:00,Southern City,1,263.73,203.9751,35.38,910.4017,100,99.9548,99.851,0.0662,0.0809,100,4249.1711,-103.3432,23.7635,18.9919,38.2606,99.3902,100,0,12091,132,0,0,12091,13816,3.1263,3.7629,4.106,5073,6640,21600,98.8713
2023-11-14,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,32.81,30.9343,4.9586,196.5985,100,99.9463,99.8309,0.0705,0.1166,95.4545,3861.6329,-103.8714,23.5194,18.7173,36.8804,100,95.4545,1,1325,19,0,0,1325,5033,3.1023,3.7921,4.1025,5368,6233,32400,96.7811
2023-11-14,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,48.48,47.9138,8.3517,270.5759,100,99.9571,99.8795,0.1737,0.1318,88.8889,4035.2439,-99.9726,24.2226,17.6849,37.1223,97.8261,88.8889,1,2212,34,0,0,2212,7575,3.1077,3.7161,4.0884,5245,6868,4495,99.1222
2023-11-14,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,22.08,161.0848,19.2936,399.8826,100,99.9096,99.4486,0,0.1505,100,5483.3838,-106.0656,25.334,19.4203,38.7237,100,100,0,709,20,0,0,709,9001,3.1179,3.6477,4.088,5223,6320,21600,98.3271
2023-11-14,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,126.14,124.3402,23.9773,496.5821,99.9703,99.9141,99.6891,0.1393,0.2045,97.651,4045.2344,-105.094,23.3436,18.6746,38.7978,99.4152,97.651,7,4560,89,0,0,4560,13343,3.1454,3.7631,4.077,5110,6417,0,99.3492
2023-11-14,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,167.04,134.2064,17.7777,544.8661,100,99.8405,99.7835,0.1069,0.1976,95.9459,4096.5976,-105.5335,23.2084,18.8456,39.2284,98.6755,95.9459,9,7105,121,0,0,7105,10448,3.1191,3.771,4.0797,5131,6482,0,100
2023-11-14,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,18.43,94.4471,11.9005,322.4232,100,99.9851,99.915,0.3398,0.123,92.5926,5338.3563,-106.0866,24.6922,19.1119,38.5327,100,92.5926,2,690,20,0,0,690,13323,3.1441,3.826,4.0859,5254,7449,0,100
2023-11-14,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,56.99,82.2463,13.1095,312.2286,100,99.9505,99.8704,0.0329,0.0728,94.4444,4311.7412,-105.5354,23.7837,19.0421,39.0024,101.0989,94.4444,3,3114,31,0,0,3114,2901,3.1013,3.7415,4.1116,4914,6948,0,100
2023-11-14,05:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,4.51,6.4893,0.9329,25.0153,100,99.9345,99.9567,0,0.0684,100,4509.4057,-106.0617,24.9295,17.2072,37.5853,100,100,0,160,3,0,0,160,689,3.1497,3.5858,4.1082,4613,6496,0,100
2023-11-14,05:00,Aseer Province,1,121.8,333.9514,44.4696,1187.7051,100,99.9549,99.8033,0.1499,0.1316,95.2941,4994.3836,-103.9834,24.6408,18.9344,37.9109,99.2032,95.2941,4,4936,93,0,0,4936,34928,3.1139,3.7382,4.0915,5279,6754,58495,98.5171
2023-11-14,05:00,Jazan Province,1,293.19,258.9752,41.7897,1043.2232,99.9883,99.878,99.7334,0.1199,0.2008,96.9231,4071.9565,-105.3069,23.2749,18.7604,38.9927,99.0683,96.9231,16,11665,210,0,0,11665,23795,3.1309,3.7678,4.0783,5123,6457,0,99.6516
2023-11-14,05:00,Najran Province,1,61.5,88.7356,14.0423,337.2439,100,99.9487,99.8802,0.0311,0.0723,95,4325.5663,-105.5901,23.8654,18.9267,38.8747,100.9804,95,3,3274,34,0,0,3274,3590,3.1055,3.7346,4.1113,4904,6920,0,100
2023-11-14,06:00,Southern Region,1,927.66,742.31,108.013,3143.2303,99.9936,99.8944,99.736,0.1369,0.232,96.4592,4049.9166,-104.2999,23.6902,18.3702,38.7648,98.1473,96.4041,63,40951,790,0,0,40951,76191,3.1218,3.7399,4.0809,5208,6626,49328,99.0949
2023-11-14,06:00,USF8,1,134.71,262.2501,37.7763,1177.4001,99.8812,99.5042,99.4368,0.4199,0.3249,98.007,3775.5058,-106.5988,24.1271,19.1829,38.0882,99.2105,97.8923,18,2600,73,0,0,2600,7212,3.0826,3.7038,4.0979,5351,7425,56936,98.4073
2023-11-14,06:00,Southern Remote,1,442.28,513.9041,69.7492,2036.7932,99.9934,99.8705,99.6692,0.1599,0.3371,96.5043,4119.4183,-105.1916,23.7152,18.2888,39.0334,98.0149,96.449,62,18034,530,0,0,18034,58602,3.1161,3.7305,4.067,5323,6663,30378,99.2115
2023-11-14,06:00,Southern City,1,484.81,225.632,37.8427,1095.4301,99.9939,99.9472,99.8349,0.1111,0.1177,75,3916.1484,-103.074,23.6605,18.5249,38.4695,98.5,75,1,22836,260,0,0,22836,17138,3.1273,3.7476,4.0948,5118,6590,11870,99.0747
2023-11-14,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,59.03,31.7546,4.4991,230.0886,100,99.8966,99.7847,0.1128,0.1296,97.0588,3537.8544,-103.6395,23.6663,18.0436,36.9576,99.0566,97.0588,1,2486,38,0,0,2486,6395,3.1596,3.7735,4.0987,5359,6735,17959,97.6419
2023-11-14,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,104.64,60.0829,13.3821,358.3434,100,99.9605,99.8115,0.2255,0.2326,100,3666.3988,-99.664,23.8699,17.0263,37.4935,97.6076,100,0,4802,96,0,0,4802,8564,3.1174,3.7538,4.0786,5036,6881,0,99.3802
2023-11-14,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,46.14,182.7766,21.5063,469.3172,100,99.8576,99.1487,0.3035,0.2227,98.4,5087.3276,-105.9143,25.0738,18.9814,39.0046,96.9466,98.4,2,1710,58,0,0,1710,11945,3.0935,3.7644,4.0407,4868,6521,21600,98.3271
2023-11-14,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,231.8,126.3585,21.6357,599.4133,100,99.908,99.7448,0.08,0.299,98.0655,3673.7484,-104.8472,23.0223,18.0505,39.0605,97.8349,97.9198,14,10041,197,0,0,10041,15343,3.1092,3.7254,4.0708,5175,6594,0,99.3492
2023-11-14,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,296.66,141.1874,19.2671,667.0339,99.99,99.8133,99.7304,0.0926,0.3542,94.3089,3602.6522,-105.2159,22.8839,18.575,39.6662,98.7402,94.3089,35,13223,255,0,0,13223,12708,3.1222,3.7462,4.0785,5447,6520,1509,99.8939
2023-11-14,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,44.14,110.7583,13.3056,411.876,100,99.941,99.8773,0.5042,0.2404,94.7368,4456.1523,-105.8691,23.9839,18.898,38.9979,96.6102,94.7368,4,1481,50,0,0,1481,15896,3.1411,3.7289,4.0785,5316,6605,1180,99.9223
2023-11-14,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,137.58,81.0614,13.338,364.9217,99.9795,99.9154,99.8643,0.1176,0.1173,97.0588,3806.4409,-105.2644,23.7454,18.2348,39.1166,98.7342,97.0588,5,6770,83,0,0,6770,4053,3.1325,3.7173,4.1138,4875,6706,0,100
2023-11-14,06:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,7.08,5.5563,0.6581,31.2293,100,99.9115,99.906,0,0.1049,93.9394,3875.5236,-105.9561,24.2513,17.2692,37.6301,100,93.9394,2,357,13,0,0,357,836,3.1078,3.7077,4.1028,4731,6277,0,100
2023-11-14,06:00,Aseer Province,1,253.86,385.1212,52.5744,1467.071,100,99.919,99.6978,0.2569,0.2116,97.2973,4478.8819,-103.7542,24.2847,18.4813,38.2202,97.5177,97.2973,7,10473,242,0,0,10473,42770,3.1272,3.7562,4.076,5129,6736,40739,98.776
2023-11-14,06:00,Jazan Province,1,528.56,267.7971,41.0214,1269.0013,99.9944,99.8584,99.7373,0.087,0.3268,96.2704,3631.7104,-105.0279,22.951,18.3087,39.3396,98.2533,96.1957,49,23270,452,0,0,23270,28081,3.1162,3.7378,4.0746,5335,6554,1509,99.6029
2023-11-14,06:00,Najran Province,1,144.67,86.6178,13.9961,396.151,99.9807,99.9149,99.869,0.1111,0.116,96.5517,3810.8001,-105.3363,23.7841,18.1756,38.9836,98.9051,96.5517,7,7127,96,0,0,7127,4889,3.1312,3.7171,4.1126,4873,6680,0,100
2023-11-14,07:00,Southern Region,1,1471.86,668.0132,92.3394,3520.1236,99.9883,99.8734,99.7059,0.1863,0.2991,96.3296,3641.5981,-104.2198,23.4581,17.9931,38.7942,98.9457,96.295,103,54139,1122,0,0,54139,75886,3.122,3.7502,4.0677,5203,6682,24740,99.3102
2023-11-14,07:00,USF8,1,327.42,270.6358,45.4829,1441.4351,99.9194,99.642,99.6316,0.5616,0.4182,97.9198,3148.4888,-106.49,23.7523,18.2648,38.4196,99.6187,97.8229,44,4621,152,0,0,4621,10461,3.0798,3.7144,4.0898,5360,7595,58260,98.3703
2023-11-14,07:00,Southern Remote,1,757.87,460.6443,58.5395,2291.0751,99.9862,99.8553,99.6437,0.2411,0.4415,96.4273,3670.4349,-105.1492,23.4519,18.0263,39.099,99.0238,96.3925,100,25291,735,0,0,25291,57529,3.118,3.7442,4.0463,5327,6753,23160,99.321
2023-11-14,07:00,Southern City,1,712.32,205.5158,33.5869,1217.7344,99.9905,99.9138,99.8067,0.1288,0.1416,57.1429,3585.9893,-102.9418,23.474,17.9383,38.4577,98.7283,57.1429,3,28761,386,0,0,28761,17996,3.1264,3.756,4.0915,5092,6604,0,99.3228
2023-11-14,07:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,94.7,32.8224,4.875,281.3776,99.9675,99.9352,99.6826,0.2597,0.264,100,2910.0833,-103.4706,23.6238,17.6427,37.1487,100,100,0,4008,73,0,0,4008,7985,3.1402,3.7698,4.0868,4973,6717,0,98.7124
2023-11-14,07:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,169.89,57.9374,10.028,420.0901,100,99.8884,99.7998,0.2221,0.3142,93.3333,3141.5511,-99.6189,23.4788,16.9036,37.6572,97.7848,93.3333,3,7012,138,0,0,7012,8804,3.1023,3.7329,4.0667,4972,6726,0,99.3802
2023-11-14,07:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,83.88,146.5252,18.1556,491.2482,99.9526,99.8411,99.0415,0.2863,0.2871,96.3918,4664.1425,-105.8553,24.8746,18.5511,38.8262,97.7778,96.3918,7,2412,87,0,0,2412,11021,3.1355,3.7831,4.0275,5336,6736,21600,98.3271
2023-11-14,07:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,385,121.6627,20.0608,699.8568,99.9909,99.8328,99.7236,0.1624,0.4129,97.3633,3308.375,-104.7407,22.8218,17.8655,39.2372,98.8577,97.3633,27,13673,289,0,0,13673,14846,3.1242,3.7394,4.0682,5458,6704,0,99.3492
2023-11-14,07:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,395.63,137.2478,17.0477,713.0833,99.9831,99.8238,99.7296,0.169,0.3759,95.4545,3477.4833,-105.1923,22.6353,18.2829,39.6825,99.1617,95.4545,37,15319,282,0,0,15319,12814,3.1165,3.7526,4.0683,5209,6592,1560,99.8903
2023-11-14,07:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,98.82,86.8728,10.1967,463.6803,100,99.9443,99.8338,0.3406,0.2977,93.8776,3770.5375,-105.9924,23.8062,18.2157,38.8708,98.5915,93.401,13,2346,91,0,0,2346,14674,3.1158,3.7639,4.0488,5413,6799,0,100
2023-11-14,07:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,225.6,75.3701,10.778,400.5052,100,99.8798,99.8689,0.0974,0.1443,97.7716,3711.8733,-104.955,23.5515,17.7468,39.1169,99.7596,97.7716,8,8779,144,0,0,8779,4608,3.1328,3.7481,4.1013,4959,6685,0,100
2023-11-14,07:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,16.66,7.7215,0.9847,38.9681,100,100,99.948,0.4739,0.1742,90.1235,3752.985,-105.8253,23.9929,17.8532,38.1535,100,90.1235,8,503,17,0,0,503,773,3.1051,3.7886,4.1044,5724,6606,0,100
2023-11-14,07:00,Aseer Province,1,447.05,323.724,43.184,1653.142,99.9842,99.9052,99.6475,0.2623,0.2929,95.5645,3851.5439,-103.7127,24.0401,17.9963,38.1959,98.4043,95.3722,23,15760,389,0,0,15760,42462,3.1198,3.7563,4.0594,5087,6736,21600,99.0551
2023-11-14,07:00,Jazan Province,1,780.89,259.3444,37.1797,1416.1943,99.9869,99.8286,99.7253,0.1657,0.3948,96.5255,3394.9659,-104.9599,22.7294,18.0703,39.4384,98.9994,96.5255,64,29010,571,0,0,29010,27682,3.1204,3.7466,4.0684,5322,6650,1560,99.6012
2023-11-14,07:00,Najran Province,1,242.26,83.0916,11.7627,439.4733,100,99.8926,99.8777,0.1215,0.1474,96.3636,3715.6504,-105.0456,23.5899,17.7566,39.0261,99.7925,96.3636,16,9282,161,0,0,9282,5381,3.1309,3.7511,4.1017,4990,6680,0,100
2023-11-14,08:00,Southern Region,1,2238.58,678.7125,101.6341,4087.6293,99.9892,99.8606,99.7227,0.1936,0.3434,94.968,3261.1081,-104.1157,23.1974,17.4806,38.9857,98.9747,94.9073,239,80265,1887,0,0,80265,80089,3.1251,3.7443,4.0682,5169,6631,35942,99.2121
2023-11-14,08:00,USF8,1,543.36,305.2544,53.1236,1686.4833,99.9473,99.6343,99.6785,0.5714,0.5322,96.949,2829.0912,-106.3215,23.3407,17.9293,38.9294,99.6835,96.8937,109,6709,243,0,0,6709,11027,3.0951,3.7175,4.0947,5275,7458,104695,97.0713
2023-11-14,08:00,Southern Remote,1,1183.9,462.8826,63.5721,2627.9363,99.994,99.822,99.6588,0.241,0.4861,95.1188,3243.7977,-105.0464,23.1731,17.53,39.2132,99.1787,95.0578,231,37592,1198,0,0,37592,59561,3.1283,3.744,4.0495,5343,6664,28832,99.2349
2023-11-14,08:00,Southern City,1,1051.45,214.9899,37.9251,1449.8722,99.9842,99.9396,99.8213,0.1442,0.1839,50,3302.4085,-102.8383,23.2461,17.3981,38.7418,98.468,50,8,42553,684,0,0,42553,20290,3.1215,3.7441,4.0906,5018,6589,0,99.3228
2023-11-14,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,153.98,35.12,5.4409,328.8317,100,99.8953,99.7759,0.2405,0.2773,94.3089,2830.9119,-103.3628,23.4777,17.1275,37.339,98.983,94.3089,7,6465,127,0,0,6465,8529,3.1399,3.7661,4.0882,4799,6816,0,98.7124
2023-11-14,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,263.22,55.783,9.8783,498.6832,99.9883,99.9324,99.7865,0.1542,0.3474,85.567,2816.4504,-99.5696,23.3126,16.2522,37.7361,98.1818,85.567,14,11166,230,0,0,11166,9085,3.1174,3.7471,4.0771,5004,6741,0,99.3802
2023-11-14,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,140.64,131.9363,17.8444,525.4692,100,99.83,99.0798,0.3758,0.3688,97.2222,4266.1926,-105.7489,24.6712,17.8386,38.7901,99.4975,97.2222,11,3617,140,0,0,3617,10645,3.1259,3.7647,4.0204,4997,6454,27680,98.0132
2023-11-14,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,604.96,141.5031,21.8093,847.2608,99.9828,99.8179,99.8101,0.1597,0.4577,96.4956,3068.6006,-104.7157,22.4875,17.8358,39.7005,98.8669,96.4956,56,20723,471,0,0,20723,16655,3.1341,3.7343,4.0749,5304,6677,0,99.3492
2023-11-14,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,552.25,143.7595,19.7388,834.1864,100,99.7684,99.6758,0.1692,0.4343,93.0319,3112.4747,-105.008,22.4353,17.7966,40.0154,98.9112,92.963,95,20914,463,0,0,20914,14526,3.1127,3.732,4.0618,5262,6560,0,100
2023-11-14,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,167.11,88.2012,12.0175,527.1066,100,99.9542,99.8192,0.4052,0.3264,99.2941,3371.7905,-105.8298,23.5236,17.7034,39.0572,99.4624,98.829,5,3947,184,0,0,3947,14305,3.1307,3.7495,4.0508,5450,6552,1152,99.9242
2023-11-14,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,330.89,76.9866,14.0971,475.9663,99.9687,99.8953,99.8623,0.1772,0.1865,92.3948,3137.0769,-104.848,23.3193,16.7883,39.3437,99.1667,92.3948,47,12557,241,0,0,12557,5039,3.1242,3.7547,4.1032,5060,6589,0,100
2023-11-14,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,22.3,4.5827,0.6709,40.3043,100,99.9323,99.7882,0,0.173,95.0617,2796.9646,-105.7805,23.7219,15.9472,37.6353,100,95.0617,4,756,26,0,0,756,1067,3.1266,3.8071,4.0883,5556,6269,0,100
2023-11-14,08:00,Aseer Province,1,724.75,310.7735,45.1462,1877.5129,99.9952,99.9094,99.6695,0.2533,0.3333,96.6314,3483.412,-103.6055,23.8028,17.3684,38.2884,98.9737,96.4457,37,25183,681,0,0,25183,42548,3.1271,3.7545,4.0614,5019,6669,28832,98.9497
2023-11-14,08:00,Jazan Province,1,1157.42,285.5296,41.583,1684.025,99.9911,99.7939,99.7418,0.1665,0.4452,94.9135,3090.4767,-104.8616,22.4659,17.8141,39.836,98.8876,94.8814,151,41649,934,0,0,41649,31197,3.1243,3.7331,4.0676,5281,6624,0,99.6516
2023-11-14,08:00,Najran Province,1,353.19,81.5694,14.768,516.2705,99.9708,99.8991,99.8547,0.1659,0.1852,92.7039,3115.8604,-104.945,23.3499,16.7378,39.1942,99.2509,92.7039,51,13313,267,0,0,13313,6106,3.1243,3.7578,4.1016,5081,6567,0,100
2023-11-14,09:00,Southern Region,1,2723.37,872.4057,125.7939,4682.7256,99.981,99.7719,99.6999,0.1696,0.3534,95.8493,3265.4468,-103.9504,23.0209,17.9095,39.4666,98.7809,95.8159,240,96679,2297,0,0,96679,91113,3.1246,3.7513,4.0697,5105,6667,33153,99.2365
2023-11-14,09:00,USF8,1,603.06,378.8874,61.3441,1883.4737,99.8717,99.6609,99.7137,0.6047,0.5912,96.8537,2790.5354,-106.1973,23.0603,18.3078,39.4898,99.4574,96.7898,146,8075,283,0,0,8075,12759,3.0883,3.6979,4.0925,5141,7483,120525,96.6285
2023-11-14,09:00,Southern Remote,1,1399.52,606.7091,80.8168,2992.1181,99.9772,99.7031,99.6129,0.2171,0.5079,95.9874,3263.7424,-104.9047,23.0283,17.9978,39.7486,98.7414,95.9538,231,43797,1413,0,0,43797,67793,3.1238,3.7524,4.051,5319,6754,26385,99.272
2023-11-14,09:00,Southern City,1,1319.18,264.147,44.8013,1678.7367,99.9848,99.907,99.8345,0.1227,0.1866,70.5882,3276.0039,-102.6421,23.0197,17.753,39.1583,98.8688,70.5882,5,52699,881,0,0,52699,23104,3.126,3.7501,4.0922,4937,6573,0,99.3228
2023-11-14,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,195.13,45.0939,6.7645,376.0038,99.9528,99.932,99.7674,0.1245,0.292,98.8304,2930.0195,-103.2551,23.2563,17.746,37.6685,98.8584,98.8304,2,8027,217,0,0,8027,8621,3.1468,3.759,4.0854,4816,6595,0,98.7124
2023-11-14,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,378.5,68.5475,11.9887,596.1664,99.9822,99.9086,99.7782,0.1658,0.3736,92.3077,2936.5902,-99.3233,23.2902,16.6217,38.0503,98.0978,91.5254,10,14489,390,0,0,14489,10372,3.1131,3.7421,4.0723,4894,6723,0,99.3802
2023-11-14,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,172.26,187.4454,22.1456,606.2638,99.8805,99.81,99.2225,0.3209,0.3354,97.1963,4388.9973,-105.6452,24.5673,18.8586,39.4096,98.8532,97.1963,12,4446,175,0,0,4446,13602,3.1295,3.7556,4.0424,4858,6459,21600,98.3271
2023-11-14,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,700.37,164.9594,27.2594,954.676,99.9856,99.4274,99.6297,0.1242,0.4486,96.6771,2930.5192,-104.5509,22.3244,17.8963,40.0838,98.7243,96.6771,64,24699,536,0,0,24699,18620,3.1288,3.7501,4.0765,5420,6723,3300,99.1504
2023-11-14,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,629.21,177.5988,23.7402,938.4524,99.9946,99.7547,99.6963,0.189,0.4366,95.2736,2982.961,-104.7813,22.1596,18.2067,40.5691,98.8983,95.2736,76,23195,426,0,0,23195,15938,3.1166,3.7546,4.0563,5181,6637,1485,99.8956
2023-11-14,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,220.73,121.3626,15.6522,606.7816,100,99.924,99.8178,0.3491,0.3816,96.8647,3597.0921,-105.7256,23.467,18.0117,39.5337,98.9754,96.7051,20,5094,235,0,0,5094,16985,3.1301,3.7473,4.0525,5266,6866,0,100
2023-11-14,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,396.56,99.8485,17.2358,546.0078,99.9917,99.897,99.8655,0.1182,0.2137,94.7439,2970.5258,-104.6267,22.9244,17.2136,39.8613,99.3655,94.7439,39,15780,292,0,0,15780,5833,3.1241,3.7512,4.1018,4909,6602,0,100
2023-11-14,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,25.94,6,0.8318,46.5029,100,99.9676,99.8363,0.2092,0.1421,89.6825,3119.5179,-105.5686,23.2673,15.4805,37.9962,97.2727,89.6825,13,766,23,0,0,766,926,3.1244,3.787,4.1013,4677,6142,0,100
2023-11-14,09:00,Aseer Province,1,966.15,422.3382,56.4831,2181.742,99.9628,99.8949,99.6873,0.2136,0.3498,96.8939,3669.1599,-103.4663,23.7064,18.0364,38.7485,98.6171,96.7474,43,32044,1017,0,0,32044,49559,3.1271,3.7485,4.0643,4925,6685,21600,99.0551
2023-11-14,09:00,Jazan Province,1,1330.04,342.6694,51.0675,1896.6021,99.9898,99.5863,99.6603,0.1552,0.4423,96.0124,2956.1027,-104.6695,22.2505,18.0438,40.3001,98.7936,96.0124,141,47906,962,0,0,47906,34579,3.1233,3.7526,4.0666,5291,6685,4785,99.4972
2023-11-14,09:00,Najran Province,1,422.5,105.8485,18.0675,592.5107,99.9921,99.9035,99.8627,0.123,0.2066,94.0092,2978.5789,-104.7247,22.9506,17.1206,39.7005,99.1091,94.0092,52,16546,315,0,0,16546,6759,3.1241,3.7528,4.1017,4900,6577,0,100
2023-11-14,10:00,Southern Region,1,2850.69,1006.4328,137.6281,4998.1661,99.9705,99.7285,99.6934,0.1641,0.3915,95.686,3298.8316,-103.7914,22.8891,18.0155,39.7859,98.9252,95.6395,269,102681,2449,0,0,102681,94956,3.1269,3.7542,4.0682,5161,6775,22792,99.3273
2023-11-14,10:00,USF8,1,580.54,426.0205,65.0287,1921.1949,99.9017,99.6717,99.6943,0.4596,0.5342,97.4375,2857.117,-106.1537,23.0594,18.5607,39.6841,99.4938,97.3178,131,7638,275,0,0,7638,11536,3.0942,3.7126,4.0843,5197,7355,104069,97.0888
2023-11-14,10:00,Southern Remote,1,1403.96,701.1928,88.3415,3168.4564,99.945,99.6253,99.5982,0.2123,0.5456,95.7464,3330.8935,-104.7652,22.9079,18.1035,39.9738,98.9989,95.6996,264,46384,1482,0,0,46384,70073,3.127,3.7557,4.0507,5403,6888,22662,99.3285
2023-11-14,10:00,Southern City,1,1442.73,301.561,49.0585,1816.6497,99.9953,99.9269,99.837,0.1168,0.2254,79.1667,3230.6807,-102.4472,22.8693,17.8237,39.5863,98.7454,79.1667,5,56105,964,0,0,56105,24618,3.1266,3.7527,4.0888,4965,6655,130,99.3201
2023-11-14,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,241.69,60.0157,7.969,438.4887,99.9858,99.934,99.6898,0.2091,0.3253,96.6102,3136.3585,-102.9818,23.0294,18.2434,38.061,98.8938,96.6102,6,8580,211,0,0,8580,9386,3.1431,3.7653,4.0815,4840,6587,0,98.7124
2023-11-14,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,431.36,79.6202,12.6207,645.6165,99.9839,99.9199,99.797,0.1338,0.4141,94.8529,2868.867,-99.0804,23.1972,16.7168,38.3114,97.5787,94.8529,7,16096,407,0,0,16096,11580,3.121,3.7481,4.0726,5003,6785,1062,99.3192
2023-11-14,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,161.36,226.0574,24.641,651.6736,99.9245,99.7614,99.2291,0.1819,0.3927,94.3902,4554.1185,-105.597,24.4391,19.0918,39.7047,98.7469,94.3902,23,4466,178,0,0,4466,13740,3.1465,3.7515,4.0329,5076,6625,21730,98.3204
2023-11-14,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,715.64,174.0688,26.2564,991.1809,99.9453,99.2155,99.5957,0.1372,0.541,95.857,2874.6339,-104.3487,22.1543,17.814,40.2305,98.9383,95.7734,97,25808,543,0,0,25808,18570,3.1288,3.741,4.0701,5408,6952,0,99.3492
