Date,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
9/12/2023,Najran Province,45181Najran Province,1870.6767,68.8759,147.3819,6.0275,94.1791,15.0231,183.4185,10.6847,14.1968,5.6487,0,61.6652,93.9635,10.2798,10.2908,10.0824,99.9597,99.6893,99.7916,0.0034,0.6344,10.114,22.2037,-109,2.2127,2.2309,4.615,0.0931,0.4667,100
9/12/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45181Cluster=Aseer CL1,Rule Name=Opt Clusters",4791.2916,193.8883,114.6008,5.5036,88.4489,15.4685,542.8476,5.9629,8.6883,4.0645,0,75.9743,95.9972,10.1007,10.1279,9.73,99.9348,99.4541,99.7773,0.008,0.832,10.5339,22.1989,-110.5768,2.2235,1.793,5.4402,0.2494,0.926,100
9/12/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45181Cluster=Aseer CL2,Rule Name=Opt Clusters",20173.34,757.2018,84.9467,3.8811,102.1436,16.7103,1802.6562,13.6818,15.1498,8.3311,900,69.2135,95.5767,10.5938,10.6503,9.8805,99.9253,99.3864,99.7671,0.005,0.4654,12.1006,22.3353,-109.5685,2.1056,2.1004,5.5553,0.1844,0.7594,99.3985
9/12/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45181Cluster=Aseer CL4,Rule Name=Opt Clusters",222.3417,10.56,81.205,3.6595,67.8448,14.3514,39.1772,8.4194,12.4214,5.5001,0,64.7742,76.3772,10.6543,10.6956,10.3835,99.9646,,99.7376,0.0055,0.6259,9.1636,21.636,-109.8889,2.2512,2.1217,6.2984,0.2149,0.6669,100
9/12/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45181Cluster=Najran CL1,Rule Name=Opt Clusters",1870.6767,68.8759,147.3819,6.0275,94.1791,15.0231,183.4185,10.6847,14.1968,5.6487,0,61.6652,93.9635,10.2798,10.2908,10.0824,99.9597,99.6893,99.7916,0.0034,0.6344,10.114,22.2037,-109,2.2127,2.2309,4.615,0.0931,0.4667,100
9/12/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45181Cluster=Aseer CL3,Rule Name=Opt Clusters",834.2783,26.9083,129.1882,22.0717,105.5527,18.4449,49.4342,17.0371,15.1624,7.177,0,83.103,94.3144,10.8465,10.9059,9.4829,99.985,,99.9242,0.001,0.1658,11.0974,23.4833,-112.4028,2.1427,2.2293,3.6446,0.0966,0.2571,100
9/12/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45181Cluster=Jizan CL2,Rule Name=Opt Clusters",951.0713,19.3937,93.5995,4.1317,91.9256,12.7572,103.4099,12.4447,13.3463,6.4727,0,76.9169,79.8017,10.8984,10.9041,10.8415,99.9765,,99.8216,0.0023,0.3864,10.5688,22.3176,-110.2778,2.0874,1.9103,5.6776,0.2517,1.0036,100
9/13/2023,Abha,45182Abha,4958.7606,226.6784,124.5957,7.0049,91.1884,15.4758,534.7293,6.0077,8.7778,4.0287,0,76.3534,96.0242,10.0736,10.0917,9.83,99.9309,99.433,99.7799,0.0074,0.8693,10.5897,22.1253,-110.4861,2.2226,1.8127,5.5979,0.233,0.9164,100
9/13/2023,Khamis Mushait,45182Khamis Mushait,16594.91,650.38,90.3544,4.6564,101.6136,17.0666,1496.2956,12.92,14.1939,8.3756,660,67.8666,95.8461,10.3961,10.4307,9.8388,99.9247,99.2564,99.8064,0.006,0.4231,12.1809,22.5453,-110.1483,2.1083,2.1679,6.3953,0.2067,0.7511,99.9539
9/13/2023,Jizan,45182Jizan,5671.6907,192.7063,79.2222,2.6551,84.2181,12.8856,647.5679,16.495,20.689,11.4,365,58.1042,93.417,10.571,10.6011,10.2267,99.9286,99.316,99.7424,0.0046,0.912,12.1001,21.043,-106.476,2.267,2.1231,6.48,0.2617,1.3954,99.9872
9/13/2023,Najran,45182Najran,1981.3274,65.542,141.0281,5.5802,96.7977,15.0872,183.973,11.1086,14.0861,5.7902,0,70.4629,94.1934,10.262,10.2778,9.9631,99.951,99.6312,99.828,0.004,0.6018,10.3402,22.2116,-108.9306,2.2038,2.1356,4.6481,0.1088,0.4706,100
9/13/2023,Muhayel,45182Muhayel,846.5184,25.077,147.3259,19.101,113.1004,18.2396,45.8234,16.6469,15.0483,6.4412,0,76.2444,95.4585,11.036,11.0709,10.1037,99.9938,,99.9111,0,0.1694,11.6133,23.6129,-112.625,2.112,1.9825,3.7189,0.0909,0.2881,100
9/13/2023,Abu Arish,45182Abu Arish,379.0207,8.7687,86.9274,4.329,87.738,12.4309,40.1564,9.4846,12.8157,5.3707,0,49.5103,61.0201,11.1864,11.2022,11.0279,99.9822,,99.9019,0.0023,0.9237,10.4856,22.0126,-108.0417,2.212,1.7777,4.9455,0.1878,0.8444,100
9/13/2023,Sabya,45182Sabya,432.048,11.1559,99.4311,4.8844,87.6239,13.3177,60.4314,11.9029,13.6833,7.1826,0,86.608,95.3766,10.5505,10.5809,10.2131,99.9734,,99.6544,0.0021,0.2732,10.2139,22.7846,-112.3056,2.1061,1.866,5.4049,0.2816,1.1541,100
9/13/2023,Bishah,45182Bishah,208.1556,5.7933,98.2775,2.8076,79.525,13.3952,34.254,7.0912,11.8692,4.5338,0,63.7719,81.953,10.7195,10.7482,10.4809,99.983,,99.7943,0.0009,0.7241,9.4203,21.4103,-109.9028,2.2795,2.0466,6.5534,0.2199,0.6588,100
9/13/2023,Remote Jizan,45182Remote Jizan,835.5026,20.3386,99.9356,3.1111,86.5665,12.6981,86.5158,11.1384,12.9938,6.5213,0,58.9003,63.7246,11.1908,11.2281,10.7529,99.9757,,99.931,0.0031,0.9163,10.7713,22.2383,-108.4167,2.1335,1.9336,4.7492,0.2201,1.4355,100
9/13/2023,Southern Remote,45182Southern Remote,835.5026,20.3386,99.9356,3.1111,86.5665,12.6981,86.5158,11.1384,12.9938,6.5213,0,58.9003,63.7246,11.1908,11.2281,10.7529,99.9757,,99.931,0.0031,0.9163,10.7713,22.2383,-108.4167,2.1335,1.9336,4.7492,0.2201,1.4355,100
9/13/2023,Southern Region,45182Southern Region,35566.2111,1351.2799,89.9613,4.2403,95.9589,15.5848,3430.2196,11.0852,13.3017,7.0832,1025,66.4489,93.2151,10.4888,10.5195,10.0421,99.935,99.3446,99.7923,0.0052,0.6375,11.8453,22.1753,-109.4957,2.1568,2.0291,6.1441,0.2044,0.8895,99.981
9/13/2023,Southern City,45182Southern City,30864.2759,1180.3082,93.7138,4.4206,95.8013,15.628,3008.977,10.6468,12.8975,6.8309,1025,66.6728,94.6561,10.3997,10.4289,9.9772,99.9305,99.3284,99.7838,0.0057,0.647,11.7387,22.1699,-109.5317,2.1617,2.0475,6.0803,0.2137,0.8811,99.9785
9/13/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45182Cluster=Jizan CL1,Rule Name=Opt Clusters",6507.1933,213.0449,80.8702,2.6819,84.5234,12.8563,734.0837,15.3302,19.0156,10.3068,365,58.173,88.1469,10.6373,10.6684,10.2817,99.9333,99.316,99.7641,0.0045,0.9125,11.9348,21.2243,-106.7746,2.2462,2.0908,6.2605,0.2564,1.4015,99.9892
9/13/2023,Aseer Province,45182Aseer Province,26266.6217,1052.7685,90.5028,4.8013,99.459,16.5112,2411.5751,10.3977,12.3053,6.6829,660,70.1419,95.5756,10.4504,10.4837,9.9271,99.9329,99.335,99.8034,0.0057,0.54,11.9771,22.4228,-110.2361,2.1328,2.0186,6.254,0.1965,0.7864,99.9765
9/13/2023,Jazan Province,45182Jazan Province,7318.262,232.9695,81.9083,2.7571,84.8712,12.8595,834.6715,14.5021,17.9857,9.5691,365,58.8533,87.1749,10.6565,10.6866,10.3151,99.9376,99.316,99.7668,0.0042,0.8719,11.7689,21.3906,-107.2278,2.2348,2.0455,6.1475,0.2544,1.3458,99.9906
9/13/2023,Najran Province,45182Najran Province,1981.3274,65.542,141.0281,5.5802,96.7977,15.0872,183.973,11.1086,14.0861,5.7902,0,70.4629,94.1934,10.262,10.2778,9.9631,99.951,99.6312,99.828,0.004,0.6018,10.3402,22.2116,-108.9306,2.2038,2.1356,4.6481,0.1088,0.4706,100
9/13/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45182Cluster=Aseer CL1,Rule Name=Opt Clusters",4958.7606,226.6784,124.5957,7.0049,91.1884,15.4758,534.7293,6.0077,8.7778,4.0287,0,76.3534,96.0242,10.0736,10.0917,9.83,99.9309,99.433,99.7799,0.0074,0.8693,10.5897,22.1253,-110.4861,2.2226,1.8127,5.5979,0.233,0.9164,100
9/13/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45182Cluster=Aseer CL2,Rule Name=Opt Clusters",20253.1871,795.2198,84.9778,4.3321,101.552,16.9954,1796.7685,13.797,15.0387,8.9114,660,67.7337,95.767,10.529,10.5648,9.9413,99.9317,99.2934,99.81,0.0053,0.4193,12.3554,22.5095,-110.0259,2.1086,2.1136,6.5039,0.1913,0.7615,99.9616
9/13/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45182Cluster=Aseer CL4,Rule Name=Opt Clusters",208.1556,5.7933,98.2775,2.8076,79.525,13.3952,34.254,7.0912,11.8692,4.5338,0,63.7719,81.953,10.7195,10.7482,10.4809,99.983,,99.7943,0.0009,0.7241,9.4203,21.4103,-109.9028,2.2795,2.0466,6.5534,0.2199,0.6588,100
9/13/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45182Cluster=Najran CL1,Rule Name=Opt Clusters",1981.3274,65.542,141.0281,5.5802,96.7977,15.0872,183.973,11.1086,14.0861,5.7902,0,70.4629,94.1934,10.262,10.2778,9.9631,99.951,99.6312,99.828,0.004,0.6018,10.3402,22.2116,-108.9306,2.2038,2.1356,4.6481,0.1088,0.4706,100
9/13/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45182Cluster=Aseer CL3,Rule Name=Opt Clusters",846.5184,25.077,147.3259,19.101,113.1004,18.2396,45.8234,16.6469,15.0483,6.4412,0,76.2444,95.4585,11.036,11.0709,10.1037,99.9938,,99.9111,0,0.1694,11.6133,23.6129,-112.625,2.112,1.9825,3.7189,0.0909,0.2881,100
9/13/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45182Cluster=Jizan CL2,Rule Name=Opt Clusters",811.0687,19.9246,93.77,4.6092,87.6777,12.8792,100.5878,10.6937,13.2495,6.2766,0,69.0228,80.1537,10.8146,10.8377,10.5704,99.977,,99.8025,0.0022,0.538,10.3402,22.4179,-110.1736,2.1562,1.8268,5.1895,0.2376,1.0028,100
9/14/2023,Abha,45183Abha,4871.0577,245.3161,126.8608,6.3403,88.8991,15.8112,561.7267,5.9246,9.052,4.0964,775,78.0551,95.8292,10.0419,10.043,10.0261,99.9305,99.4103,99.7158,0.0083,0.5607,10.2195,22.0367,-110.3856,2.2168,1.8238,5.4941,0.1664,0.8822,99.9824
9/14/2023,Khamis Mushait,45183Khamis Mushait,17693.5184,676.1791,92.3067,4.9082,104.3298,17.3171,1500.9411,13.458,14.4698,8.4662,0,63.6067,95.105,10.3718,10.4046,9.7911,99.9238,99.3902,99.7786,0.0057,0.3848,12.3863,22.5498,-109.9633,2.0966,2.0836,6.5841,0.1998,0.7622,100
9/14/2023,Jizan,45183Jizan,5731.8705,163.5713,69.8087,1.5901,82.0913,12.2188,650.6366,17.451,20.4281,12.298,23705,55.0035,92.956,10.4839,10.5093,10.2172,99.8977,98.6137,99.6658,0.0158,1.1335,12.1547,20.9113,-106.3245,2.2644,2.0934,6.6548,0.3005,1.499,99.1518
9/14/2023,Najran,45183Najran,1830.6133,60.0249,141.1921,5.2512,94.5226,14.4987,183.8871,10.5559,13.8394,5.7633,0,70.8764,93.6359,10.2398,10.2565,9.9516,99.9495,99.6561,99.7908,0.0036,0.6835,10.2943,22.038,-108.8715,2.2058,2.1538,4.5789,0.092,0.4935,100
9/14/2023,Muhayel,45183Muhayel,745.4685,18.237,132.0326,13.8577,105.9131,17.1593,42.8803,14.6002,14.3132,6.1717,0,67.6207,93.2185,11.0137,11.0278,10.0812,99.9885,,99.9012,0.0021,0.3146,11.4108,23.8516,-112.375,2.1384,1.7146,3.3645,0.1186,0.3144,100
9/14/2023,Abu Arish,45183Abu Arish,383.7088,7.3565,95.7398,3.3822,89.1945,11.9311,39.9458,10.5277,12.8272,5.9853,12525,50.4979,44.582,11.3487,11.3884,11.0231,99.9873,,99.8997,0.0007,0.8085,10.4411,21.9326,-107.4028,2.1802,1.8769,5.4019,0.2342,0.9482,95.1678
9/14/2023,Sabya,45183Sabya,525.3611,11.9619,109.4837,5.0992,97.5268,13.3641,61.7243,12.7938,13.8435,6.87,0,79.5735,94.2587,10.589,10.6124,10.255,99.9599,,99.746,0.0021,0.3178,11.0292,22.8908,-111.7778,1.995,1.9251,4.8722,0.2326,1.1768,100
9/14/2023,Bishah,45183Bishah,178.6202,9.8175,80.9836,5.9728,66.5605,14.2158,34.1238,6.9558,12.0194,4.7282,0,66.2021,84.5703,10.6926,10.7162,10.4911,99.9853,,99.7723,0.0035,0.7169,8.7858,21.6054,-109.8472,2.32,2.0671,6.4028,0.2774,0.6626,100
9/14/2023,Remote Jizan,45183Remote Jizan,1005.8443,21.3525,120.6485,4.5879,100.2131,12.7212,80.7072,11.753,13.0051,6.009,0,64.0688,65.2737,11.228,11.2621,10.7413,99.9567,,99.9149,0.0066,0.3437,11.1774,22.2601,-107.1181,2.0932,1.9822,4.6605,0.1795,1.2803,100
9/14/2023,Southern Remote,45183Southern Remote,1005.8443,21.3525,120.6485,4.5879,100.2131,12.7212,80.7072,11.753,13.0051,6.009,0,64.0688,65.2737,11.228,11.2621,10.7413,99.9567,,99.9149,0.0066,0.3437,11.1774,22.2601,-107.1181,2.0932,1.9822,4.6605,0.1795,1.2803,100
9/14/2023,Southern Region,45183Southern Region,36748.7793,1347.4384,87.9183,3.8297,96.7619,15.5664,3461.3956,11.3467,13.4451,7.2328,37005,64.028,92.4229,10.4491,10.4755,10.051,99.9267,99.2142,99.7521,0.0079,0.61,11.9083,22.1409,-109.3166,2.1483,2.0271,6.2809,0.199,0.9066,99.7873
9/14/2023,Southern City,45183Southern City,31781.5983,1182.6468,91.5679,3.9951,96.2113,15.6396,3041.7419,10.9083,13.0592,6.9896,37005,63.9301,93.6355,10.366,10.3901,10.0043,99.9218,99.2045,99.7382,0.0085,0.6287,11.8182,22.1257,-109.3708,2.1507,2.0152,6.1997,0.2076,0.9012,99.759
9/14/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45183Cluster=Jizan CL1,Rule Name=Opt Clusters",6737.7148,184.9237,73.9053,1.7068,84.4129,12.2976,731.3438,16.2119,18.814,10.8889,23705,55.5091,88.0625,10.5587,10.5865,10.258,99.9028,98.6137,99.6963,0.0149,1.0543,12.0365,21.1144,-106.4466,2.234,2.0816,6.4062,0.2854,1.4657,99.2823
9/14/2023,Aseer Province,45183Aseer Province,27271.3814,1083.1714,90.2136,4.7188,100.6132,16.6798,2444.4947,10.59,12.5356,6.7749,775,67.7227,95.0364,10.4157,10.4439,9.9325,99.9322,99.4027,99.7703,0.0059,0.4453,12.0171,22.4113,-110.1032,2.1275,2.0104,6.4018,0.1817,0.7911,99.9939
9/14/2023,Jazan Province,45183Jazan Province,7646.7847,204.2421,76.0773,1.7914,85.4579,12.3493,833.0138,15.399,17.8354,10.0722,36230,56.194,85.5846,10.5953,10.6224,10.3012,99.9095,98.6137,99.7091,0.0134,0.9945,11.9037,21.3002,-106.8657,2.2121,2.0534,6.2663,0.2798,1.4101,99.0558
9/14/2023,Najran Province,45183Najran Province,1830.6133,60.0249,141.1921,5.2512,94.5226,14.4987,183.8871,10.5559,13.8394,5.7633,0,70.8764,93.6359,10.2398,10.2565,9.9516,99.9495,99.6561,99.7908,0.0036,0.6835,10.2943,22.038,-108.8715,2.2058,2.1538,4.5789,0.092,0.4935,100
9/14/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45183Cluster=Aseer CL1,Rule Name=Opt Clusters",4871.0577,245.3161,126.8608,6.3403,88.8991,15.8112,561.7267,5.9246,9.052,4.0964,775,78.0551,95.8292,10.0419,10.043,10.0261,99.9305,99.4103,99.7158,0.0083,0.5607,10.2195,22.0367,-110.3856,2.2168,1.8238,5.4941,0.1664,0.8822,99.9824
9/14/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45183Cluster=Aseer CL2,Rule Name=Opt Clusters",21476.2349,809.8007,85.4906,4.321,104.1302,17.1197,1805.7638,14.2944,15.2689,9.0321,0,63.8122,95.0327,10.4887,10.523,9.8813,99.9308,99.3989,99.7881,0.0052,0.3966,12.5037,22.5182,-109.8759,2.1027,2.0971,6.7242,0.1865,0.7788,100
9/14/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45183Cluster=Aseer CL4,Rule Name=Opt Clusters",178.6202,9.8175,80.9836,5.9728,66.5605,14.2158,34.1238,6.9558,12.0194,4.7282,0,66.2021,84.5703,10.6926,10.7162,10.4911,99.9853,,99.7723,0.0035,0.7169,8.7858,21.6054,-109.8472,2.32,2.0671,6.4028,0.2774,0.6626,100
9/14/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45183Cluster=Najran CL1,Rule Name=Opt Clusters",1830.6133,60.0249,141.1921,5.2512,94.5226,14.4987,183.8871,10.5559,13.8394,5.7633,0,70.8764,93.6359,10.2398,10.2565,9.9516,99.9495,99.6561,99.7908,0.0036,0.6835,10.2943,22.038,-108.8715,2.2058,2.1538,4.5789,0.092,0.4935,100
9/14/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45183Cluster=Aseer CL3,Rule Name=Opt Clusters",745.4685,18.237,132.0326,13.8577,105.9131,17.1593,42.8803,14.6002,14.3132,6.1717,0,67.6207,93.2185,11.0137,11.0278,10.0812,99.9885,,99.9012,0.0021,0.3146,11.4108,23.8516,-112.375,2.1384,1.7146,3.3645,0.1186,0.3144,100
9/14/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45183Cluster=Jizan CL2,Rule Name=Opt Clusters",909.0699,19.3184,103.2483,4.2933,93.8191,12.6706,101.67,11.6608,13.3353,6.4277,12525,67.5473,70.0439,10.8961,10.9173,10.6623,99.9712,,99.8417,0.0015,0.5205,10.7722,22.4443,-109.5903,2.0703,1.8972,5.1036,0.2333,1.0675,97.5839
9/15/2023,Abha,45184Abha,5251.6211,459.8327,140.0319,17.503,95.3664,19.0373,542.93,6.0727,9.3425,4.0935,0,72.0155,91.2588,10.0969,10.1056,9.9786,99.9248,99.4199,99.7458,0.0085,0.7231,10.3768,22.0363,-110.549,2.2238,1.811,5.5409,0.1436,0.8421,100
9/15/2023,Khamis Mushait,45184Khamis Mushait,17550.5674,656.2098,90.177,4.7073,105.3356,16.9873,1460.7599,13.3644,14.3201,8.2921,25,66.1948,95.8918,10.3468,10.3841,9.6462,99.9171,99.29,99.7909,0.0056,0.3916,12.4024,22.5452,-110.1519,2.0922,2.0036,6.5127,0.1802,0.6954,99.7269
9/15/2023,Jizan,45184Jizan,5712.6126,173.9662,66.4612,1.7572,84.0867,12.5017,594.8174,17.3685,19.8392,12.0696,23980,53.061,92.4632,10.5183,10.5571,10.1243,99.8608,92.4058,99.7137,0.1066,1.2091,12.3126,20.9806,-106.4962,2.2403,2.082,6.7991,0.2869,1.5105,99.159
9/15/2023,Najran,45184Najran,2027.2719,61.3865,140.5709,4.8171,97.3928,14.8048,175.218,11.4222,13.6239,6.058,0,70.6976,93.8579,10.2669,10.2785,10.105,99.9529,99.6222,99.8177,0.0052,0.6563,10.5725,22.0759,-108.7188,2.2044,2.1332,4.5414,0.0906,0.4808,100
9/15/2023,Muhayel,45184Muhayel,945.9077,34.8043,168.2094,22.1894,115.0072,20.1455,48.729,17.2692,15.8211,6.8994,0,89.1634,96.8559,11.087,11.097,10.6908,99.9878,,99.8372,0,0.2134,11.1689,23.6027,-112.125,2.1563,1.6571,3.5382,0.0947,0.3164,100
9/15/2023,Abu Arish,45184Abu Arish,518.3099,10.4603,105.5215,4.5519,91.7229,12.5247,41.5594,12.6202,13.2875,5.6382,2170,56.9445,68.5367,11.2457,11.2597,11.0811,99.9828,,99.8717,0.0037,0.476,10.7087,21.931,-107.4306,2.1127,1.8839,5.3882,0.1788,0.7697,99.1628
9/15/2023,Sabya,45184Sabya,562.3915,12.0391,98.438,4.9152,91.6817,13.1942,66.5169,14.2656,13.9793,7.5542,0,82.1397,93.2411,10.5541,10.5785,10.2515,99.9666,,99.7294,0.0043,0.2786,10.7975,23.1041,-111.9722,2.0322,1.8078,4.9181,0.2148,1.1283,100
9/15/2023,Bishah,45184Bishah,220.069,5.5641,65.5981,2.8022,67.9067,13.4804,32.7325,9.7236,11.7252,5.6894,0,62.243,84.732,10.6714,10.682,10.6262,99.9901,,99.8348,0.0009,0.5279,8.947,21.589,-110.0556,2.2021,2.2694,8.0162,0.1401,0.5256,100
9/15/2023,Remote Jizan,45184Remote Jizan,997.8018,24.4976,122.5115,4.1604,100.1294,13.4739,78.8297,11.6898,12.8868,5.8287,0,75.8122,95.7054,11.2669,11.304,10.8487,99.9694,,99.8605,0.0065,0.4497,10.9958,22.297,-108.0556,2.155,1.9633,4.7623,0.1791,1.2381,100
9/15/2023,Southern Remote,45184Southern Remote,997.8018,24.4976,122.5115,4.1604,100.1294,13.4739,78.8297,11.6898,12.8868,5.8287,0,75.8122,95.7054,11.2669,11.304,10.8487,99.9694,,99.8605,0.0065,0.4497,10.9958,22.297,-108.0556,2.155,1.9633,4.7623,0.1791,1.2381,100
9/15/2023,Southern Region,45184Southern Region,37629.7935,1550.9633,81.6948,4.933,99.0903,16.189,3345.9925,11.5272,13.388,7.1707,26175,63.9721,93.548,10.463,10.4934,10.0101,99.9162,97.6535,99.7748,0.0272,0.6484,11.9672,22.1427,-109.4584,2.1453,1.9947,6.2366,0.1815,0.862,99.7512
9/15/2023,Southern City,45184Southern City,32568.6821,1408.6989,91.1263,5.627,98.5901,16.3952,2930.5306,11.065,13.0583,6.9276,26175,63.6508,93.5244,10.3777,10.4074,9.9311,99.9095,97.5887,99.7625,0.0302,0.6658,11.8688,22.1451,-109.5165,2.1465,1.9726,6.1679,0.1878,0.8555,99.7181
9/15/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45184Cluster=Jizan CL1,Rule Name=Opt Clusters",6710.4144,198.4638,70.8467,1.873,86.1743,12.6508,673.6471,16.1337,18.3274,10.6713,23980,54.3334,92.8744,10.5981,10.6373,10.1952,99.8706,92.4058,99.7295,0.0962,1.1304,12.1498,21.1772,-106.7361,2.226,2.0654,6.5396,0.2731,1.4693,99.2883
9/15/2023,Aseer Province,45184Aseer Province,27811.4059,1268.6136,82.3516,6.2091,103.2195,17.4275,2389.0511,10.7066,12.548,6.7038,25,67.9149,94.245,10.4235,10.4547,9.8847,99.9271,99.3499,99.7884,0.0059,0.4957,12.0684,22.3817,-110.2311,2.1263,1.9701,6.3276,0.1633,0.7367,99.8607
9/15/2023,Jazan Province,45184Jazan Province,7791.1158,220.9632,73.278,1.9673,86.9251,12.6827,781.7234,15.6531,17.489,9.9253,26150,55.4952,91.5195,10.6286,10.6656,10.2405,99.8821,92.4058,99.736,0.0845,1.0321,11.9675,21.3931,-107.1315,2.2006,2.0305,6.3522,0.263,1.3877,99.3274
9/15/2023,Najran Province,45184Najran Province,2027.2719,61.3865,140.5709,4.8171,97.3928,14.8048,175.218,11.4222,13.6239,6.058,0,70.6976,93.8579,10.2669,10.2785,10.105,99.9529,99.6222,99.8177,0.0052,0.6563,10.5725,22.0759,-108.7188,2.2044,2.1332,4.5414,0.0906,0.4808,100
9/15/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45184Cluster=Aseer CL1,Rule Name=Opt Clusters",5251.6211,459.8327,140.0319,17.503,95.3664,19.0373,542.93,6.0727,9.3425,4.0935,0,72.0155,91.2588,10.0969,10.1056,9.9786,99.9248,99.4199,99.7458,0.0085,0.7231,10.3768,22.0363,-110.549,2.2238,1.811,5.5409,0.1436,0.8421,100
9/15/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45184Cluster=Aseer CL2,Rule Name=Opt Clusters",21393.8081,768.4125,75.166,3.8083,105.5105,16.7206,1764.6596,14.212,15.02,8.8432,25,66.1071,95.6996,10.4731,10.5098,9.7863,99.9256,99.3105,99.8029,0.0051,0.4126,12.5577,22.4818,-109.9937,2.098,2.0201,6.6116,0.1712,0.7198,99.7724
9/15/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45184Cluster=Aseer CL4,Rule Name=Opt Clusters",220.069,5.5641,65.5981,2.8022,67.9067,13.4804,32.7325,9.7236,11.7252,5.6894,0,62.243,84.732,10.6714,10.682,10.6262,99.9901,,99.8348,0.0009,0.5279,8.947,21.589,-110.0556,2.2021,2.2694,8.0162,0.1401,0.5256,100
9/15/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45184Cluster=Najran CL1,Rule Name=Opt Clusters",2027.2719,61.3865,140.5709,4.8171,97.3928,14.8048,175.218,11.4222,13.6239,6.058,0,70.6976,93.8579,10.2669,10.2785,10.105,99.9529,99.6222,99.8177,0.0052,0.6563,10.5725,22.0759,-108.7188,2.2044,2.1332,4.5414,0.0906,0.4808,100
9/15/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45184Cluster=Aseer CL3,Rule Name=Opt Clusters",945.9077,34.8043,168.2094,22.1894,115.0072,20.1455,48.729,17.2692,15.8211,6.8994,0,89.1634,96.8559,11.087,11.097,10.6908,99.9878,,99.8372,0,0.2134,11.1689,23.6027,-112.125,2.1563,1.6571,3.5382,0.0947,0.3164,100
9/15/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45184Cluster=Jizan CL2,Rule Name=Opt Clusters",1080.7014,22.4994,101.6657,4.7428,91.7015,12.8632,108.0764,13.4429,13.6334,6.5962,2170,73.0325,83.4285,10.8368,10.8562,10.6011,99.9729,,99.8041,0.0041,0.3554,10.7554,22.5466,-109.7014,2.0715,1.8431,5.1421,0.1976,0.9528,99.5814
9/16/2023,Abha,45185Abha,5122.8513,230.1302,140.1301,5.7533,96.2628,16.112,518.8165,5.8698,8.9391,3.8894,0,74.6151,82.5735,10.0772,10.0856,9.9548,99.9316,99.3917,99.77,0.0087,0.5014,10.2951,22.1276,-110.5261,2.229,1.9019,5.4607,0.1431,0.7634,100
