Region,Week,eNodeB Name,Sector id,DL_PRB_Utilization,DL PRB Utilization Range,Users,DL User Thrpt
South Region,WK46_2023,S3297-RGUF-HU-01-AHR,1,43.8,Utiliz>=30% and <50%,70.81,21.88
South Region,WK46_2023,S4938-RUFX-HU-HW-DAJ,0,43.79,Utiliz>=30% and <50%,42.67,24.88
South Region,WK46_2023,S1979-RALL-HU-01-AHB,2,43.72,Utiliz>=30% and <50%,100.23,18.53
South Region,WK46_2023,S1816-RGUL-HU-HW-BHH,2,43.71,Utiliz>=30% and <50%,38.62,14.08
South Region,WK46_2023,S1511-RULX-HU-01-AHB,1,43.71,Utiliz>=30% and <50%,75.1,19.09
South Region,WK46_2023,S3318-RGUF-HU-HW-DRB,1,43.57,Utiliz>=30% and <50%,70.42,21.31
South Region,WK46_2023,S4850-RGUL-HU-HW-BHH,0,43.57,Utiliz>=30% and <50%,61.3,27.59
South Region,WK46_2023,S3183-RGUF-HU-HW-DAJ,0,43.54,Utiliz>=30% and <50%,94.05,26.96
South Region,WK46_2023,S1551-RULX-HU-01-NJR,1,43.52,Utiliz>=30% and <50%,111.98,19.11
South Region,WK46_2023,S6360-R4GF-HU-01-NJR,0,43.51,Utiliz>=30% and <50%,11.12,15.85
South Region,WK46_2023,S1682-RGUL-HU-01-GIZ,0,43.48,Utiliz>=30% and <50%,140.81,22.71
South Region,WK46_2023,S6259-RALL-HU-01-ABA,1,43.46,Utiliz>=30% and <50%,48.81,15.63
South Region,WK46_2023,S1719-RGUF-HU-01-AHM,0,43.44,Utiliz>=30% and <50%,44.4,20.19
South Region,WK46_2023,S6292-RGUL-HU-01-NJR,0,43.42,Utiliz>=30% and <50%,77.24,12.94
South Region,WK46_2023,S1623-RGUF-HU-01-DRB,2,43.41,Utiliz>=30% and <50%,27.61,15.58
South Region,WK46_2023,S1767-RULX-HU-01-SUB,2,43.39,Utiliz>=30% and <50%,51.89,8.4
South Region,WK46_2023,S6178-RGUF-HU-01-RJA,1,43.37,Utiliz>=30% and <50%,22.96,19.54
South Region,WK46_2023,S6228-RALL-HU-01-GIZ,2,43.32,Utiliz>=30% and <50%,90.73,7.44
South Region,WK46_2023,S4709-RALL-HU-01-KMS,2,43.31,Utiliz>=30% and <50%,99.88,12.27
South Region,WK46_2023,S4988-RGUF-HU-HW-MJR,1,43.31,Utiliz>=30% and <50%,68.67,16.79
South Region,WK46_2023,S3308-RGUF-HU-01-SAB,0,43.31,Utiliz>=30% and <50%,19.9,13.22
South Region,WK46_2023,S1668-RULX-HU-01-GIZ,0,43.31,Utiliz>=30% and <50%,87.95,23.5
South Region,WK46_2023,S6344-RGUL-HU-HW-NJR,0,43.3,Utiliz>=30% and <50%,58.89,11.91
South Region,WK46_2023,S4948-RGUL-HU-HW-DAJ,2,43.27,Utiliz>=30% and <50%,114.75,21.6
South Region,WK46_2023,S1682-RGUL-HU-01-GIZ,2,43.23,Utiliz>=30% and <50%,101.18,23.83
South Region,WK46_2023,S6382-R4GF-HU-01-SHW,0,43.18,Utiliz>=30% and <50%,26.53,28.49
South Region,WK46_2023,S1608-RGLX-HU-01-KMS,0,43.18,Utiliz>=30% and <50%,71.05,11.89
South Region,WK46_2023,S1540-RULX-HU-01-KMS,0,43.15,Utiliz>=30% and <50%,96.3,21.23
South Region,WK46_2023,S6312-RGUL-HU-01-NJR,2,43.12,Utiliz>=30% and <50%,61.88,19.73
South Region,WK46_2023,S3086-RGUF-HU-01-ARD,0,43.1,Utiliz>=30% and <50%,40.52,18.75
South Region,WK46_2023,S4742-RGUL-HU-01-KMS,1,43.09,Utiliz>=30% and <50%,58.02,11.25
South Region,WK46_2023,S6162-RGUF-HU-01-DYR,1,43.02,Utiliz>=30% and <50%,14.71,15.46
South Region,WK46_2023,S1615-RULX-HU-HW-AHB,2,43.01,Utiliz>=30% and <50%,82.35,23.6
South Region,WK46_2023,S1907-RGUL-HU-HW-AHB,1,43.01,Utiliz>=30% and <50%,58.31,4.69
South Region,WK46_2023,S3095-R4GF-HU-01-BHH,0,43,Utiliz>=30% and <50%,21.6,13.18
South Region,WK46_2023,S1581-RULX-HU-HW-AHB,0,42.99,Utiliz>=30% and <50%,43.84,14.09
South Region,WK46_2023,S6244-RGUL-HU-01-GIZ,0,42.97,Utiliz>=30% and <50%,52.45,9.85
South Region,WK46_2023,S1502-RULX-HU-01-AHB,2,42.94,Utiliz>=30% and <50%,101.62,25.94
South Region,WK46_2023,S4916-RGUF-HU-01-SAB,1,42.93,Utiliz>=30% and <50%,42.02,28.09
South Region,WK46_2023,S4793-RGUF-HU-HW-NMS,0,42.93,Utiliz>=30% and <50%,102.76,24.09
South Region,WK46_2023,S1771-R4GF-HU-01-SUB,0,42.93,Utiliz>=30% and <50%,45.38,14.17
South Region,WK46_2023,S4815-RALL-HU-HW-AHB,2,42.92,Utiliz>=30% and <50%,173.09,21.61
South Region,WK46_2023,S4745-RGUF-HU-01-SAB,1,42.91,Utiliz>=30% and <50%,61.74,13.64
South Region,WK46_2023,S3031-RUFX-HU-HW-MHL,1,42.86,Utiliz>=30% and <50%,77.52,34.75
South Region,WK46_2023,S4704-RGUL-HU-01-KMS,2,42.85,Utiliz>=30% and <50%,58.24,14.33
South Region,WK46_2023,S1517-RULX-HU-01-BHH,0,42.82,Utiliz>=30% and <50%,105.08,17.12
South Region,WK46_2023,S3018-RGUF-HU-01-KMS,2,42.79,Utiliz>=30% and <50%,25.29,24.19
South Region,WK46_2023,S1903-RGUF-HU-01-AHB,1,42.79,Utiliz>=30% and <50%,41.77,12.88
South Region,WK46_2023,S1521-RULX-HU-01-SUB,2,42.78,Utiliz>=30% and <50%,49.18,18.56
South Region,WK46_2023,S1511-RULX-HU-01-AHB,2,42.75,Utiliz>=30% and <50%,50.68,10.6
South Region,WK46_2023,S1743-RGUF-HU-01-TNM,1,42.63,Utiliz>=30% and <50%,65.98,18.62
South Region,WK46_2023,S3181-RGUL-HU-01-BHH,0,42.63,Utiliz>=30% and <50%,55.15,19.25
South Region,WK46_2023,S6256-RGUL-HU-01-ABA,0,42.63,Utiliz>=30% and <50%,68.14,14.83
South Region,WK46_2023,S1583-RGLX-HU-01-KMS_NEW,1,42.61,Utiliz>=30% and <50%,57.41,12.22
South Region,WK46_2023,S4829-RGUL-HU-01-AHB,0,42.59,Utiliz>=30% and <50%,76.65,21.49
South Region,WK46_2023,S3311-RGUF-HU-01-SAB,0,42.58,Utiliz>=30% and <50%,20.77,45.35
South Region,WK46_2023,S3353-RGUF-HU-HW-SAB,2,42.56,Utiliz>=30% and <50%,56.68,29.14
South Region,WK46_2023,S6031-RGUF-HU-01-DMD,1,42.55,Utiliz>=30% and <50%,58.42,18.39
South Region,WK46_2023,S6275-RGUL-HU-01-ABA,2,42.54,Utiliz>=30% and <50%,47.64,9.14
South Region,WK46_2023,S1823-RGLX-HU-01-MHL,0,42.53,Utiliz>=30% and <50%,94.39,20.85
South Region,WK46_2023,S1819-RGUL-HU-01-BHH,2,42.52,Utiliz>=30% and <50%,81.64,25.25
South Region,WK46_2023,S4783-RGUF-HU-HW-AHB,1,42.52,Utiliz>=30% and <50%,10.73,14.6
South Region,WK46_2023,S3065-RGUF-HU-HW-KMS,2,42.49,Utiliz>=30% and <50%,22.99,11.71
South Region,WK46_2023,S4958-RGUF-HU-01-AHB,0,42.44,Utiliz>=30% and <50%,60.63,27.57
South Region,WK46_2023,S4836-RALL-HU-01-AHB,1,42.42,Utiliz>=30% and <50%,23.44,15.6
South Region,WK46_2023,S3299-RGUL-HU-01-KMS,0,42.41,Utiliz>=30% and <50%,39.72,31.09
South Region,WK46_2023,S6177-RGUF-HU-01-SUB,2,42.33,Utiliz>=30% and <50%,62.66,8.89
South Region,WK46_2023,S1757-RULX-HU-01-SUB,2,42.33,Utiliz>=30% and <50%,58.9,9.32
South Region,WK46_2023,S1560-RULX-HU-01-AHR,0,42.32,Utiliz>=30% and <50%,53.96,17.3
South Region,WK46_2023,S6205-RALL-HU-01-GIZ,0,42.32,Utiliz>=30% and <50%,120.21,17.46
South Region,WK46_2023,S1539-RULX-HU-01-KMS,0,42.31,Utiliz>=30% and <50%,97.35,29.81
South Region,WK46_2023,S1797-RALL-HU-HW-AHB,0,42.3,Utiliz>=30% and <50%,142,20.78
South Region,WK46_2023,S4700-RGUL-HU-HW-AHB,1,42.29,Utiliz>=30% and <50%,118.25,17.63
South Region,WK46_2023,S1593-RULX-HU-01-AHB,1,42.19,Utiliz>=30% and <50%,69.8,20.04
South Region,WK46_2023,S1723-RUFX-HU-01-AHR,0,42.18,Utiliz>=30% and <50%,19.53,16.55
South Region,WK46_2023,S3128-RALL-HU-01-KMS,0,42.18,Utiliz>=30% and <50%,81.2,12.5
South Region,WK46_2023,S6377-R4GF-HU-HW-KBH,0,42.13,Utiliz>=30% and <50%,8.67,8.53
South Region,WK46_2023,S1699-RULN-HU-01-KMS,0,42.05,Utiliz>=30% and <50%,70.04,16.42
South Region,WK46_2023,S1595-RGFX-HU-01-SAM,2,42.04,Utiliz>=30% and <50%,120.63,13.2
South Region,WK46_2023,S3319-RGUF-HU-01-DAJ,1,42.04,Utiliz>=30% and <50%,33.03,22.31
South Region,WK46_2023,S1560-RULX-HU-01-AHR,2,42.02,Utiliz>=30% and <50%,37.94,13.69
South Region,WK46_2023,S1924-RALL-HU-01-KMS,0,42.02,Utiliz>=30% and <50%,53.33,16.35
South Region,WK46_2023,S6002-RGUL-HU-VP-GIZ,2,42.01,Utiliz>=30% and <50%,79.32,16.84
South Region,WK46_2023,S6125-RGUL-HU-01-ABA,1,41.99,Utiliz>=30% and <50%,55.73,18.24
South Region,WK46_2023,S4807-RGUL-HU-HW-AHB,2,41.91,Utiliz>=30% and <50%,22.35,9.75
South Region,WK46_2023,S4742-RGUL-HU-01-KMS,2,41.88,Utiliz>=30% and <50%,70.19,18.99
South Region,WK46_2023,S1776-RGUF-HU-01-NJR,0,41.83,Utiliz>=30% and <50%,59.3,9.42
South Region,WK46_2023,S6245-RALL-HU-01-GIZ,0,41.79,Utiliz>=30% and <50%,50.46,4.59
South Region,WK46_2023,S4937-RGUF-HU-HW-BGN,2,41.78,Utiliz>=30% and <50%,61.45,14.82
South Region,WK46_2023,S3135-RGUL-HU-01-MHL,1,41.75,Utiliz>=30% and <50%,65.07,38.88
South Region,WK46_2023,S6223-RGUL-HU-01-GIZ,1,41.68,Utiliz>=30% and <50%,28.68,9.64
South Region,WK46_2023,S1776-RGUF-HU-01-NJR,2,41.67,Utiliz>=30% and <50%,43.14,6.62
South Region,WK46_2023,S1937-RGUL-HU-01-BHH,2,41.58,Utiliz>=30% and <50%,61.04,30.99
South Region,WK46_2023,S3020-RGUF-HU-HW-RJA,1,41.58,Utiliz>=30% and <50%,28.16,18.22
South Region,WK46_2023,S1727-RULX-HU-01-AHB,1,41.55,Utiliz>=30% and <50%,112.24,23.76
South Region,WK46_2023,S6002-RGUL-HU-VP-GIZ,0,41.48,Utiliz>=30% and <50%,70.11,16.27
South Region,WK46_2023,S6096-RGUF-HU-01-AHM,1,41.45,Utiliz>=30% and <50%,105.28,17.21
South Region,WK46_2023,S3017-R4GF-HU-01-BHH,2,41.39,Utiliz>=30% and <50%,23.26,17.83
South Region,WK46_2023,S1895-RUFX-HU-HW-SAB,0,41.39,Utiliz>=30% and <50%,37.9,22.04
South Region,WK46_2023,S3286-RGUL-HU-01-KMS,1,41.38,Utiliz>=30% and <50%,110.88,9.4
South Region,WK46_2023,S3182-RALL-HU-01-AHB,0,41.36,Utiliz>=30% and <50%,57.72,4.59
South Region,WK46_2023,S1608-RGLX-HU-01-KMS,2,41.33,Utiliz>=30% and <50%,68.21,10.17
South Region,WK46_2023,S1907-RGUL-HU-HW-AHB,2,41.33,Utiliz>=30% and <50%,91.06,32.13
South Region,WK46_2023,S4726-RALL-HU-HW-KMS,1,41.33,Utiliz>=30% and <50%,64.09,12.57
South Region,WK46_2023,S6053-RGUL-HU-01-SUB,1,41.3,Utiliz>=30% and <50%,54.01,12.07
South Region,WK46_2023,S1968-RGUL-HU-01-AHB,0,41.3,Utiliz>=30% and <50%,150.35,22.08
South Region,WK46_2023,S1687-RGUL-HU-01-NJR,0,41.28,Utiliz>=30% and <50%,72.34,25.39
South Region,WK46_2023,S1993-RGUL-HU-01-KMS,2,41.27,Utiliz>=30% and <50%,79.86,23.75
South Region,WK46_2023,S1520-RULX-HU-01-BSH,0,41.25,Utiliz>=30% and <50%,40.96,14.42
South Region,WK46_2023,S4856-RGUL-HU-01-BHH,2,41.21,Utiliz>=30% and <50%,77.54,21.25
South Region,WK46_2023,S1977-RGUL-HU-01-AHB,0,41.19,Utiliz>=30% and <50%,104.45,14.88
South Region,WK46_2023,S3331-RGUF-HU-01-AHR,1,41.14,Utiliz>=30% and <50%,12.13,22.01
South Region,WK46_2023,S3298-RALL-HU-01-AHB,0,41.13,Utiliz>=30% and <50%,82.43,14.54
South Region,WK46_2023,S1998-RGUL-HU-01-KMS,1,41.12,Utiliz>=30% and <50%,68.83,19.5
South Region,WK46_2023,S3100-RGUL-HU-HW-AHB,1,41.1,Utiliz>=30% and <50%,85.04,20.83
South Region,WK46_2023,S1825-RGUL-HU-01-MHL,1,41.08,Utiliz>=30% and <50%,78.25,14.76
South Region,WK46_2023,S1541-RULX-HU-01-AHB,1,41.08,Utiliz>=30% and <50%,37.03,6.69
South Region,WK46_2023,S1666-RULX-HU-01-GIZ,2,41.06,Utiliz>=30% and <50%,54.72,14.08
South Region,WK46_2023,S4709-RALL-HU-01-KMS,0,41.06,Utiliz>=30% and <50%,70.95,17.62
South Region,WK46_2023,S3254-RGUF-HU-HW-MJR,1,41.05,Utiliz>=30% and <50%,41.04,13.1
South Region,WK46_2023,S4929-RUFX-HU-HW-RJA,2,41,Utiliz>=30% and <50%,67.49,38.35
South Region,WK46_2023,S6205-RALL-HU-01-GIZ,2,40.96,Utiliz>=30% and <50%,97.78,13.28
South Region,WK46_2023,S6150-R4GF-HU-01-EDB,0,40.9,Utiliz>=30% and <50%,15.26,15.31
South Region,WK46_2023,S1969-RGUL-HU-01-AHB,0,40.87,Utiliz>=30% and <50%,50.96,22.32
South Region,WK46_2023,S1738-RGUL-HU-01-NJR,0,40.87,Utiliz>=30% and <50%,67.12,21.39
South Region,WK46_2023,S3012-RUFX-HU-01-BHH,1,40.77,Utiliz>=30% and <50%,59.32,12.6
South Region,WK46_2023,S1893-RULN-HU-01-KMS,0,40.76,Utiliz>=30% and <50%,116.53,11.75
South Region,WK46_2023,S6350-RGUL-HU-01-NJR,1,40.74,Utiliz>=30% and <50%,69.99,17
South Region,WK46_2023,S1967-RGUL-HU-01-AHB,0,40.66,Utiliz>=30% and <50%,60.3,15.93
South Region,WK46_2023,S6329-RGUL-HU-AP-NJR,0,40.64,Utiliz>=30% and <50%,31.98,10.04
South Region,WK46_2023,S4703-RALL-HU-HW-KMS,1,40.6,Utiliz>=30% and <50%,105.62,16.76
South Region,WK46_2023,S6014-RGUF-HU-01-AHM,0,40.59,Utiliz>=30% and <50%,109.97,23.39
South Region,WK46_2023,S1659-RULN-HU-01-GIZ,2,40.56,Utiliz>=30% and <50%,107.19,13.8
South Region,WK46_2023,S3014-RUFX-HU-01-BHH,1,40.56,Utiliz>=30% and <50%,37.76,18.55
South Region,WK46_2023,S1532-RULX-HU-01-KMS,1,40.55,Utiliz>=30% and <50%,88.04,20.49
South Region,WK46_2023,S4783-RGUF-HU-HW-AHB,2,40.54,Utiliz>=30% and <50%,53.41,33.37
South Region,WK46_2023,S4817-RGUL-HU-01-AHB,0,40.54,Utiliz>=30% and <50%,111.21,23.29
South Region,WK46_2023,S1537-RULX-HU-01-KMS,2,40.5,Utiliz>=30% and <50%,99.65,22.71
South Region,WK46_2023,S6080-R4GF-HU-HW-BSH,2,40.49,Utiliz>=30% and <50%,19.9,14.25
South Region,WK46_2023,S1757-RULX-HU-01-SUB,0,40.46,Utiliz>=30% and <50%,50.19,13.51
South Region,WK46_2023,S1611-RALL-HU-HW-KMS,1,40.44,Utiliz>=30% and <50%,79.53,6.5
South Region,WK46_2023,S6135-R4GF-HU-01-RTH,1,40.44,Utiliz>=30% and <50%,7.83,8.94
South Region,WK46_2023,S6041-RUFX-HU-01-SUB,1,40.43,Utiliz>=30% and <50%,64.57,18.56
South Region,WK46_2023,S3315-RGUF-HU-01-SAB,0,40.43,Utiliz>=30% and <50%,49.29,22.31
South Region,WK46_2023,S6043-RUFX-HU-01-SAM,0,40.42,Utiliz>=30% and <50%,16.85,7.85
South Region,WK46_2023,S3033-RGUF-HU-HW-RJA,1,40.38,Utiliz>=30% and <50%,27.62,32.18
South Region,WK46_2023,S1540-RULX-HU-01-KMS,2,40.37,Utiliz>=30% and <50%,35.97,17.5
South Region,WK46_2023,S1727-RULX-HU-01-AHB,2,40.36,Utiliz>=30% and <50%,131.95,25.57
South Region,WK46_2023,S3165-R4GF-HU-01-AHR,2,40.35,Utiliz>=30% and <50%,16.84,15.62
South Region,WK46_2023,S1778-RGUL-HU-HW-SHW,1,40.35,Utiliz>=30% and <50%,117.05,26.25
South Region,WK46_2023,S1571-RULN-HU-01-AHB,2,40.34,Utiliz>=30% and <50%,99.81,20.03
South Region,WK46_2023,S1802-RGUL-HU-01-ABA,0,40.34,Utiliz>=30% and <50%,90.74,28.07
South Region,WK46_2023,S1926-RALL-HU-01-KMS,0,40.33,Utiliz>=30% and <50%,84.57,18.91
South Region,WK46_2023,S4980-RGUL-HU-01-AHB,0,40.32,Utiliz>=30% and <50%,48.57,21.06
South Region,WK46_2023,S4934-RGUF-HU-HW-BHH,2,40.31,Utiliz>=30% and <50%,25.55,7.27
South Region,WK46_2023,S4973-RGUF-HU-HW-AHR,2,40.31,Utiliz>=30% and <50%,36.06,26.27
South Region,WK46_2023,S6320-RGUL-HU-01-NJR,0,40.28,Utiliz>=30% and <50%,52.8,21.28
South Region,WK46_2023,S6189-RGUF-HU-01-NJR,0,40.24,Utiliz>=30% and <50%,79.48,28.82
South Region,WK46_2023,S1765-RGUF-HU-01-AHB,0,40.23,Utiliz>=30% and <50%,57.55,25.77
South Region,WK46_2023,S1590-RGLX-HU-01-GIZ,0,40.21,Utiliz>=30% and <50%,120.45,8.58
South Region,WK46_2023,S6240-RALL-HU-01-GIZ,1,40.17,Utiliz>=30% and <50%,113.93,13.83
South Region,WK46_2023,S3169-RALL-HU-HW-AHB,2,40.16,Utiliz>=30% and <50%,76.31,4.29
South Region,WK46_2023,S1906-R4GF-HU-HW-AHR,2,40.16,Utiliz>=30% and <50%,47.45,15.65
South Region,WK46_2023,S3305-RGUF-HU-01-AHR,0,40.16,Utiliz>=30% and <50%,51.53,11.25
South Region,WK46_2023,S6076-RGUF-HU-01-RJA,0,40.11,Utiliz>=30% and <50%,23.44,18.86
South Region,WK46_2023,S1612-RGUL-HU-01-KMS,2,40.1,Utiliz>=30% and <50%,69.06,19.3
South Region,WK46_2023,S1905-RGUL-HU-01-AHB,2,40.07,Utiliz>=30% and <50%,51.27,17.13
South Region,WK46_2023,S4915-RGUL-HU-HW-TNM,0,40.07,Utiliz>=30% and <50%,54.2,12.67
South Region,WK46_2023,S1866-RULX-HU-01-AHB,1,40.06,Utiliz>=30% and <50%,56.15,28.17
South Region,WK46_2023,S1932-RALL-HU-01-KMS,1,40.06,Utiliz>=30% and <50%,58.69,20.33
South Region,WK46_2023,S1803-RGUL-HU-01-ABA,1,40.04,Utiliz>=30% and <50%,66.15,40.92
South Region,WK46_2023,S6203-RGUF-HU-HW-DRB,0,40.04,Utiliz>=30% and <50%,31.38,16.1
South Region,WK46_2023,S6274-RGUF-HU-01-ABA,0,40.04,Utiliz>=30% and <50%,45.1,16.7
South Region,WK46_2023,S1600-RGUL-HU-01-AHB,1,40.03,Utiliz>=30% and <50%,80.74,18.53
South Region,WK46_2023,S1599-RGFX-HU-HW-GIZ,1,39.99,Utiliz>=30% and <50%,93.45,23.38
South Region,WK46_2023,S3058-RGUF-HU-HW-AHB,1,39.98,Utiliz>=30% and <50%,44.83,40.19
South Region,WK46_2023,S6012-RGUL-HU-VP-GIZ,2,39.97,Utiliz>=30% and <50%,83.91,17.88
South Region,WK46_2023,S1769-RULN-HU-01-KMS,1,39.97,Utiliz>=30% and <50%,109.13,17.64
South Region,WK46_2023,S1664-RULX-HU-01-NJR,0,39.95,Utiliz>=30% and <50%,65.16,9.88
South Region,WK46_2023,S3031-RUFX-HU-HW-MHL,0,39.94,Utiliz>=30% and <50%,44.19,37.14
South Region,WK46_2023,S4795-RUFX-HU-HW-NMS,0,39.89,Utiliz>=30% and <50%,74.6,25.94
South Region,WK46_2023,S6334-RGUL-HU-01-SHW,1,39.85,Utiliz>=30% and <50%,73.36,24.47
South Region,WK46_2023,S6207-RGUL-HU-01-NJR,2,39.84,Utiliz>=30% and <50%,35.34,8.18
South Region,WK46_2023,S1994-RALL-HU-01-KMS,0,39.84,Utiliz>=30% and <50%,84.22,20.59
South Region,WK46_2023,S1804-RGUL-HU-HW-ABA,0,39.82,Utiliz>=30% and <50%,54.07,13.07
South Region,WK46_2023,S3298-RALL-HU-01-AHB,1,39.8,Utiliz>=30% and <50%,75.36,8.54
South Region,WK46_2023,S3129-RUFX-HU-HW-NMS,0,39.76,Utiliz>=30% and <50%,27.97,23.78
South Region,WK46_2023,S1889-RGUL-HU-01-KMS,2,39.73,Utiliz>=30% and <50%,101.92,24.02
South Region,WK46_2023,S6192-RGUF-HU-01-AHM,0,39.73,Utiliz>=30% and <50%,44.82,14.93
South Region,WK46_2023,S4760-RGUF-HU-HW-KMS,0,39.73,Utiliz>=30% and <50%,22.31,22.42
South Region,WK46_2023,S4794-RGUF-HU-01-NMS,2,39.71,Utiliz>=30% and <50%,50.7,23.49
South Region,WK46_2023,S3283-RGUL-HU-01-KMS,1,39.6,Utiliz>=30% and <50%,108.22,29.98
South Region,WK46_2023,S3182-RALL-HU-01-AHB,1,39.59,Utiliz>=30% and <50%,85.56,10.75
South Region,WK46_2023,S6174-RGUL-HU-01-ABA,1,39.59,Utiliz>=30% and <50%,75.32,24.45
South Region,WK46_2023,S1992-RGUL-HU-01-KMS,2,39.58,Utiliz>=30% and <50%,41.34,22.07
South Region,WK46_2023,S1677-RALL-HU-01-NJR,1,39.51,Utiliz>=30% and <50%,105.2,16.43
South Region,WK46_2023,S1898-RULX-HU-01-BHH,2,39.5,Utiliz>=30% and <50%,73.69,23.48
South Region,WK46_2023,S1710-RGUF-HU-01-SAM,1,39.5,Utiliz>=30% and <50%,45.44,21.91
South Region,WK46_2023,S3305-RGUF-HU-01-AHR,2,39.43,Utiliz>=30% and <50%,83.31,19.54
South Region,WK46_2023,S6315-RGUL-HU-01-NJR,1,39.39,Utiliz>=30% and <50%,30.06,8.59
South Region,WK46_2023,S1846-RGFX-HU-01-NJR,0,39.37,Utiliz>=30% and <50%,83.43,17.12
South Region,WK46_2023,S6105-RGUF-HU-01-DRB,1,39.34,Utiliz>=30% and <50%,80.2,55
South Region,WK46_2023,S6202-RGUF-HU-01-HBN,0,39.34,Utiliz>=30% and <50%,39.38,24.46
South Region,WK46_2023,S6089-RALL-HU-VP-SUB,0,39.32,Utiliz>=30% and <50%,102.42,25.16
South Region,WK46_2023,S4787-RGUF-HU-HW-AHB,2,39.31,Utiliz>=30% and <50%,19.46,15.57
South Region,WK46_2023,S1791-RUFX-HU-01-MJR,0,39.3,Utiliz>=30% and <50%,25.79,26.1
South Region,WK46_2023,S3053-RGUF-HU-HW-AHB,1,39.29,Utiliz>=30% and <50%,62.3,46.75
South Region,WK46_2023,S1739-RULX-HU-01-AHB,1,39.29,Utiliz>=30% and <50%,86.66,10.36
South Region,WK46_2023,S1792-RUFX-HU-01-MJR,2,39.24,Utiliz>=30% and <50%,52.4,20.21
South Region,WK46_2023,S3122-RGFX-HU-01-AHB,1,39.19,Utiliz>=30% and <50%,66.66,21.17
South Region,WK46_2023,S4822-RALL-HU-01-AHB,2,39.18,Utiliz>=30% and <50%,60.08,10.66
South Region,WK46_2023,S3079-RGUF-HU-HW-MHL,0,39.14,Utiliz>=30% and <50%,19.71,28.34
South Region,WK46_2023,S1652-RGLX-HU-HW-SHW_NEW,1,39.12,Utiliz>=30% and <50%,52.11,22.86
South Region,WK46_2023,S3058-RGUF-HU-HW-AHB,0,39.06,Utiliz>=30% and <50%,52.82,36.09
South Region,WK46_2023,S6240-RALL-HU-01-GIZ,0,39.06,Utiliz>=30% and <50%,77.61,14.01
South Region,WK46_2023,S3034-RUFX-HU-HW-RJA,0,39.04,Utiliz>=30% and <50%,46.76,27.27
South Region,WK46_2023,S6332-RGUL-HU-01-SHW,1,38.98,Utiliz>=30% and <50%,61.14,32.99
South Region,WK46_2023,S4924-RLNX-HU-HW-MHL,1,38.97,Utiliz>=30% and <50%,95.47,26.53
South Region,WK46_2023,S3019-RUFX-HU-01-KMS,0,38.97,Utiliz>=30% and <50%,37.25,29.65
South Region,WK46_2023,S4847-RGUL-HU-01-BHH,1,38.95,Utiliz>=30% and <50%,34.13,15.61
South Region,WK46_2023,S1542-RULX-HU-01-KMS,1,38.92,Utiliz>=30% and <50%,39.2,12.99
South Region,WK46_2023,S1582-RGLX-HU-HW-KMS,0,38.92,Utiliz>=30% and <50%,71.11,12.7
South Region,WK46_2023,S3161-RGFX-HU-01-BHH,0,38.92,Utiliz>=30% and <50%,50.81,7.63
South Region,WK46_2023,S1612-RGUL-HU-01-KMS,0,38.91,Utiliz>=30% and <50%,84.71,12.36
South Region,WK46_2023,S1713-RGLX-HU-01-AHB,2,38.89,Utiliz>=30% and <50%,55.01,17.22
South Region,WK46_2023,S1892-RALL-HU-01-KMS,1,38.87,Utiliz>=30% and <50%,104.36,14.55
South Region,WK46_2023,S3401-R4GF-HU-01-SHW,1,38.85,Utiliz>=30% and <50%,25.71,26.17
South Region,WK46_2023,S6045-RGUF-HU-01-SAM,1,38.83,Utiliz>=30% and <50%,39.75,6.61
South Region,WK46_2023,S4915-RGUL-HU-HW-TNM,1,38.82,Utiliz>=30% and <50%,73.66,26.29
South Region,WK46_2023,S3315-RGUF-HU-01-SAB,2,38.8,Utiliz>=30% and <50%,39.2,27.82
South Region,WK46_2023,S1603-RGUL-HU-VP-GIZ,0,38.78,Utiliz>=30% and <50%,73.59,23.9
South Region,WK46_2023,S1917-R4GF-HU-01-MHL,2,38.72,Utiliz>=30% and <50%,11.86,29.6
South Region,WK46_2023,S4735-RALL-HU-01-KMS,2,38.7,Utiliz>=30% and <50%,182.9,18.23
South Region,WK46_2023,S6344-RGUL-HU-HW-NJR,1,38.66,Utiliz>=30% and <50%,70.99,19.99
South Region,WK46_2023,S1737-RGUL-HU-01-AHB,1,38.64,Utiliz>=30% and <50%,44.66,27.88
South Region,WK46_2023,S4818-RGUL-HU-01-AHB,0,38.64,Utiliz>=30% and <50%,92.71,25.68
South Region,WK46_2023,S1571-RULN-HU-01-AHB,0,38.64,Utiliz>=30% and <50%,73.64,16.29
South Region,WK46_2023,S1801-RGUL-HU-01-ABA,1,38.6,Utiliz>=30% and <50%,45.06,15.16
South Region,WK46_2023,S6057-RGUF-HU-01-SUB,2,38.45,Utiliz>=30% and <50%,61.51,16.95
South Region,WK46_2023,S3432-RGUL-HU-01-NJR,1,38.44,Utiliz>=30% and <50%,56.92,29
South Region,WK46_2023,S1888-RULN-HU-01-KMS,0,38.44,Utiliz>=30% and <50%,145.53,20.8
South Region,WK46_2023,S4839-RGUF-HU-01-BHH,2,38.41,Utiliz>=30% and <50%,52.79,26.72
South Region,WK46_2023,S4749-RGUL-HU-01-KMS,0,38.4,Utiliz>=30% and <50%,78.51,15.37
South Region,WK46_2023,S3407-R4GF-HU-HW-BHH,0,38.39,Utiliz>=30% and <50%,12.83,14.32
